Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP
22/04/2015;18:00:00;34;2;4;2;100.667;181;3.6;36.2667;0;974;24
22/04/2015;19:00:00;28;2;6.5;2;101.5;165;2.8;34.825;0;974;23.9
22/04/2015;20:00:00;25.25;2;5.75;2;104.5;179;3.6;35.025;0;974;23.475
22/04/2015;21:00:00;24.25;2;6.5;2;97.75;183;2.7;40.2;0;974.25;21.45
22/04/2015;22:00:00;28.25;2;8.5;2;85.25;181;0.2;47.75;0;975;19.375
22/04/2015;23:00:00;28.25;2;8.25;2;80;183;0.2;53.825;0;975.25;18.05
22/04/2015;0:00:00;27.25;2;12;2;60.5;99;0.1;58.625;0;976;16.475
23/04/2015;1:00:00;31.25;2;9.5;2;56.25;100;0.1;64.825;0;976;15.4
23/04/2015;2:00:00;29.75;2;13.75;2;45.5;104;0.1;68.8;0;976;14.65
23/04/2015;3:00:00;26.75;2;18.5;2;27.25;104;0.1;72.9;0;975.75;14.125
23/04/2015;4:00:00;36.25;2;4;2;49.25;105;0.1;75.35;0;975;13.3
23/04/2015;5:00:00;25.5;2;14;2;19.75;268;0.1;89.3;0;975;11.275
23/04/2015;6:00:00;31.5;2;15.5;2.25;16.75;276;0.1;86.175;0;975;11.475
23/04/2015;7:00:00;26.25;2;14.5;2.5;21.5;297;0.1;87.275;0;974.75;11.2
23/04/2015;8:00:00;27.25;2;17.25;10.25;8.25;292;0.1;96.25;0;975;9.725
23/04/2015;9:00:00;37.25;2;24.25;22.5;9.75;285;0.1;78.425;0;975;12.475
23/04/2015;10:00:00;36.5;2;29;16.25;24.25;8;0.7;63.35;0;975;15.625
23/04/2015;11:00:00;39.5;2;17.5;8;45.75;315;0.6;54.875;0;975;18.2
23/04/2015;12:00:00;29.75;2;11.75;3;73.5;194;1.2;45.825;0;975;20.975
23/04/2015;13:00:00;27.25;2;6.5;2.25;92.75;180;2.5;39.85;0;974.5;22.525
23/04/2015;14:00:00;28;2;4;2;103.25;222;3.2;35.425;0;974;23.6
23/04/2015;15:00:00;23.5;2.25;2.5;2;106.25;188;3;30.925;0;973;24.55
23/04/2015;16:00:00;20.5;2.25;2.5;2;104.75;202;3.3;28.8;0;972.5;25.65
23/04/2015;17:00:00;17.5;2;3.5;2;104;200;3.8;25.475;0;972;26.2
23/04/2015;18:00:00;23;2;5;2;103.25;210;4.3;25.375;0;971.25;26.125
23/04/2015;19:00:00;22.5;2;4.75;2;103.75;209;4.2;24.6;0;971;26.025
23/04/2015;20:00:00;23.75;2;6.75;2;98;206;3.5;29.275;0;971;24.9
23/04/2015;21:00:00;26.5;2;6;2;95.5;208;1.9;33.725;0;971.25;22.875
23/04/2015;22:00:00;20.25;2;15.75;2;75.75;182;0.6;36.95;0;972;21.225
23/04/2015;23:00:00;35.75;2;11;2;75.25;197;0.9;42.6;0;972;19.9
23/04/2015;0:00:00;27.25;2;7.5;2;69;127;0.3;49.6;0;972;18.125
24/04/2015;1:00:00;26.25;2;6.5;2;60;137;0.2;54.65;0;972;16.825
24/04/2015;2:00:00;29.5;2;9.5;2;48.5;141;0.2;56.175;0;972;16.775
24/04/2015;3:00:00;25;2;11.5;2;32.25;141;0.1;64.7;0;972;15.275
24/04/2015;4:00:00;30;2;8.25;2;36.75;142;0.1;66.625;0;971.5;15
24/04/2015;5:00:00;21.75;2;9.5;2;27;142;0.1;69.25;0;971;14.6
24/04/2015;6:00:00;26.75;2;15;2;17;156;0.1;81.275;0;971;12.8
24/04/2015;7:00:00;28.75;2.25;19;2.25;15.5;155;0.1;79.025;0;971;13.35
24/04/2015;8:00:00;26.5;2;25.25;11.75;8.75;159;0.1;79.1;0;971;13.425
24/04/2015;9:00:00;33.75;2;21.25;13.5;12.75;350;0.3;75.925;0;972;14.1
24/04/2015;10:00:00;28.25;2;17.5;6.5;33.25;18;1.2;59.7;0;972;16.65
24/04/2015;11:00:00;31.25;2;11.25;3.25;55.25;21;1.5;48.9;0;972;19.55
24/04/2015;12:00:00;26.75;2;10.75;2.5;77;48;1;37.925;0;971;21.75
24/04/2015;13:00:00;24.25;2;10.25;2.75;85.25;53;0.9;35.1;0;971;23.675
24/04/2015;14:00:00;29;2;5.5;2;98;198;3;33.275;0;971;24.45
24/04/2015;15:00:00;22.5;2;2.5;2;100.5;216;4.7;34.025;0;971;24.075
24/04/2015;16:00:00;19.5;2;2.25;2;102;210;4.1;34.85;0;970;23.325
24/04/2015;17:00:00;20.75;2;3;2;99.5;210;3.8;36.25;0;969.75;22.875
24/04/2015;18:00:00;21;2;4;2;99;206;3.6;36;0;969;23.075
24/04/2015;19:00:00;18.5;2;5.75;2;95.5;204;3.4;39.825;0;969;22.3
24/04/2015;20:00:00;25.75;2;8.75;2;91.5;204;3.5;43.45;0;969;21.6
24/04/2015;21:00:00;29.25;2;7.25;2;90;183;2.5;48.675;0;970;20.15
24/04/2015;22:00:00;33.25;2;7.5;2;82.75;175;1.3;51.45;0;970;18.9
24/04/2015;23:00:00;33;2;3.75;2;86.25;171;2.1;41.5;0;970.5;18.175
24/04/2015;0:00:00;23;2;2;2;84.25;173;2;44.675;0;971;17.325
25/04/2015;1:00:00;21.75;2;2;2;84.25;195;2.6;54.275;0;971.5;16.925
25/04/2015;2:00:00;18.5;2;2;2;81.5;198;2.1;60.725;0;972;15.975
25/04/2015;3:00:00;17.25;2.25;2;2;80.5;195;1.8;73.95;0;972;15.175
25/04/2015;4:00:00;16.25;2;2;2;76.25;181;0.6;83.4;0;971.75;14.5
25/04/2015;5:00:00;13.5;2;2;2;67.5;219;0.9;89.05;0;971;13.775
25/04/2015;6:00:00;14;2;2;2;55;163;0.3;95.325;0;971;12.775
25/04/2015;7:00:00;16.25;2;2.25;2;55.5;252;1;98.9;0;971;12.5
25/04/2015;8:00:00;16.5;2;5.25;2;57.5;243;1;96.15;0;971.5;13.45
25/04/2015;9:00:00;17;2;7;2;57.25;222;0.9;91.2;0;972;14.3
25/04/2015;10:00:00;17;2;9.25;2;51.5;225;0.4;89.95;0;972;14.65
25/04/2015;11:00:00;22;2;6.5;2;59;232;0.6;78;0;972;16.55
25/04/2015;12:00:00;23;2;4.25;2;70.5;249;1;68.45;0;972;18.025
25/04/2015;13:00:00;23;2;3.5;2;75.25;170;1.6;59.2;0;972;19.475
25/04/2015;14:00:00;18.25;2;2.75;2;76.5;152;2.5;58.075;0;971.25;19.725
25/04/2015;15:00:00;20.5;2;2;2;77;199;2.6;61.925;0;970.75;19.75
25/04/2015;16:00:00;18.5;2;2;2;77;134;3.1;58.275;0;970;20.275
25/04/2015;17:00:00;18;2;2;2;73.25;172;2.3;59.075;0;969.25;20.275
25/04/2015;18:00:00;14.75;2;2.5;2;71.5;184;2.3;73.4;4.16;969.25;18.35
25/04/2015;19:00:00;18;2;3;2;66.25;259;0.2;99.2;5.46;970;15.025
25/04/2015;20:00:00;13;2.25;6.25;2;62.5;249;0.1;96.275;0.52;969.5;15.425
25/04/2015;21:00:00;14.5;2;6.5;2;54.75;50;0.8;98.2;0;969;15.65
25/04/2015;22:00:00;14.25;2;8;2;43.75;69;0.2;99.85;0;969;15.175
25/04/2015;23:00:00;13.25;2;14;2;22;25;0.1;99.975;0;969;14.45
25/04/2015;0:00:00;15.5;2;8;2;32.25;180;0.4;100;0;969;14.15
26/04/2015;1:00:00;16.5;2;7.5;2;35;352;0.1;100;0.52;968.5;14.45
26/04/2015;2:00:00;15;2;9.5;2;30;316;0.1;100;2.34;968;14.575
26/04/2015;3:00:00;15.75;2;2.25;2;50.75;179;0.7;100;4.42;967.75;14.275
26/04/2015;4:00:00;11.5;2.25;2;2;53.5;232;0.1;100;0.78;966.5;14.15
26/04/2015;5:00:00;5.75;2;2;2;49.25;231;0.1;100;1.3;966;14.125
26/04/2015;6:00:00;4.75;2;2;2;51;243;2.5;100;1.56;965.5;14.1
26/04/2015;7:00:00;5;2;2;2;56.25;224;1.3;100;0;965;14
26/04/2015;8:00:00;4.5;2;2.75;2.25;46.75;221;0.3;100;0.78;965;13.975
26/04/2015;9:00:00;7.75;2;2;2;51.25;243;0.3;100;1.3;965;13.825
26/04/2015;10:00:00;5.5;2;2;2;59.5;222;0.2;100;1.3;965;14.3
26/04/2015;11:00:00;5;2;2;2;66;225;0.2;100;3.9;965;14.4
26/04/2015;12:00:00;12.25;2;2;2;68.5;251;0.6;100;6.24;965;13.95
26/04/2015;13:00:00;12.5;2;2;2;72.25;223;1.7;100;8.32;965;13.125
26/04/2015;14:00:00;4;2;2.25;2;71.25;204;0.9;96.9;0.26;964;13.8
26/04/2015;15:00:00;2.75;2;2;2;79.5;203;2.2;75.775;0;963.5;17.3
26/04/2015;16:00:00;6;2;2;2;82.25;247;2.6;63.85;0;963;18.25
26/04/2015;17:00:00;7.5;2;2;2;88.25;253;8;57.825;2.08;962.25;18.575
26/04/2015;18:00:00;13.75;2;2.25;2;74;261;3.6;99.525;0.78;963;13.05
26/04/2015;19:00:00;17;2;2.25;2;70.5;131;1.5;92.6;0;963;15
26/04/2015;20:00:00;14.25;2;2.25;2;83;222;3.3;91.45;1.3;964;13.175
26/04/2015;21:00:00;13;2;2;2;77.5;177;1.1;88.3;0;964;13.975
26/04/2015;22:00:00;10.5;2;3.25;2;65;203;0.8;96.375;0;964.5;12.75
26/04/2015;23:00:00;10;2;2.75;2;57.25;210;0.5;98.175;0;965.25;12.25
26/04/2015;0:00:00;10.5;2;2;2;59.25;208;0.3;99.1;0;966;11.8
27/04/2015;1:00:00;11;2;3;2;51;210;0.1;99.975;0;966;11.225
27/04/2015;2:00:00;10;2;2;2;50.5;208;0.1;100;0;966.75;10.975
27/04/2015;3:00:00;10.5;2;2.25;2;48.75;205;0.1;100;0;967;10.725
27/04/2015;4:00:00;11;2;2.5;2;51.25;174;0.5;100;0;967;10.475
27/04/2015;5:00:00;7.75;2;2;2;51.25;153;0.1;100;0.26;967;10.2
27/04/2015;6:00:00;9.75;2;2.5;2;50;153;0.2;100;0;967;10.1
27/04/2015;7:00:00;10.5;2;7;2;44.5;212;0.3;100;0;967;10
27/04/2015;8:00:00;13.5;2;22;8.25;24;205;0.1;100;0;968;10.275
27/04/2015;9:00:00;16.25;2;19.25;7.25;31.25;202;0.3;93;0;969;11.95
27/04/2015;10:00:00;15.25;2;6;3.75;50;201;0.8;78.975;0;969.25;14.225
27/04/2015;11:00:00;13.75;2;3.25;2.25;65.75;242;3.2;72.75;0;970;14.625
27/04/2015;12:00:00;12;2;3.25;2.25;70.75;245;3.3;64.375;0;970;15.875
27/04/2015;13:00:00;12;2;4.25;2.25;78;180;3.6;55.25;0;970;17.175
27/04/2015;14:00:00;13;2;3.75;2.25;82;189;3.4;50.15;0;970;18.4
27/04/2015;15:00:00;11.25;2;2.5;2;87.5;228;4.1;48;0;970;18.025
27/04/2015;16:00:00;8.25;2;11.75;2;86.5;193;4.7;43.925;0;970;19.725
27/04/2015;17:00:00;8;2;11.25;2;85.75;177;3.9;41.575;0;970;19.85
27/04/2015;18:00:00;8;2;5.25;2;84;159;3.9;43;0;970;19.575
27/04/2015;19:00:00;10.5;2;4;2;86.25;182;4.1;39.425;0;970;20.325
27/04/2015;20:00:00;11.75;2;4.5;2;83.5;181;3.6;42.15;0;970;19.8
27/04/2015;21:00:00;8.75;2;4.75;2;80;193;4;49.9;0;970.5;18.225
27/04/2015;22:00:00;6.25;2.25;5.5;2;69.5;142;0.7;67.45;0;971.75;15.55
27/04/2015;23:00:00;7.5;2;5.5;2;60.5;134;0.1;75.975;0;972.5;14.325
27/04/2015;0:00:00;8.75;2;3;2;57;141;0.1;81.725;0;973;13.475
28/04/2015;1:00:00;10.75;2;3.25;2;50.5;90;0.1;87.275;0;973;12.55
28/04/2015;2:00:00;10;2;4.75;2;43;89;0.1;87.85;0;973;12.175
28/04/2015;3:00:00;9;2;2.75;2;34.25;93;0.1;93.8;0;973;11.325
28/04/2015;4:00:00;10.75;2;2.75;2;28.5;94;0.1;98.125;0;973;10.775
28/04/2015;5:00:00;16.25;2;3.5;2;20.5;92;0.1;100;0;973;10.05
28/04/2015;6:00:00;15.25;2;4.75;2;20.75;16;0.1;99.7;0;973;10.125
28/04/2015;7:00:00;13.25;2;7.5;2.5;23.5;16;0.5;99.1;0;973;10.325
28/04/2015;8:00:00;12;2;10.75;7;12.5;335;1.1;99.6;0;974;9.875
28/04/2015;9:00:00;12.5;2;13.75;17.75;12;10;0.8;91.05;0;974.5;11.525
28/04/2015;10:00:00;19.5;2.25;22.25;9.25;29;27;1.4;76.425;0;975.25;13.9
28/04/2015;11:00:00;16.25;2;8.5;3.75;50.5;27;2.1;64.8;0;976;16.15
28/04/2015;12:00:00;13.75;2;6;2.25;65;28;3;58.225;0;976;17.7
28/04/2015;13:00:00;12.5;2;5.75;2.5;76;25;2.7;49.5;0;975.5;19.825
28/04/2015;14:00:00;10.25;2;3.25;2;90;29;2.5;43.2;0;975;20.95
28/04/2015;15:00:00;15;2;2.25;2;96;215;2.9;38.625;0;974.25;21.825
28/04/2015;16:00:00;11.25;2;2;2;100.25;157;2.5;33.2;0;973.75;23.675
28/04/2015;17:00:00;9.75;2;2.25;2;100;164;2.3;36.675;0;973;22.975
28/04/2015;18:00:00;7.25;2;3.75;2;97;155;2.6;36.625;0;972.75;23.15
28/04/2015;19:00:00;9.5;2;3.5;2;93;131;1.8;38.575;0;972;22.275
28/04/2015;20:00:00;10.75;2;8.5;2;82;155;2.6;43.825;0;972;21.25
28/04/2015;21:00:00;16;2;7.25;2;76;163;2.3;51.45;0;972;19.975
28/04/2015;22:00:00;16.25;2;7;2;69;174;0.7;57.25;0;973;19.15
28/04/2015;23:00:00;16;2;11.75;2;52.5;175;0.4;64.7;0;973;18.45
28/04/2015;0:00:00;18.5;2;5;2;55.75;177;0.3;69.2;0;973;17.9
29/04/2015;1:00:00;16.5;2;3.75;2;47;167;0.6;80.25;0;973;16.65
29/04/2015;2:00:00;21.25;2;3.25;2;55;163;0.2;78.025;0;973;15.725
29/04/2015;3:00:00;11.75;2;2;2;66;161;0.8;70.35;0;973;15
29/04/2015;4:00:00;10.75;2;2;2;67;162;0.8;71.475;0;973;14.525
29/04/2015;5:00:00;11.5;2;2.25;2;62;176;0.4;77.25;0;973;13.625
29/04/2015;6:00:00;11;2;3;2;61.75;178;0.7;80.075;0;973;13.175
29/04/2015;7:00:00;16;2;7;2;52.75;165;0.1;83.125;0;973;12.4
29/04/2015;8:00:00;21.75;2;26.5;8;22;165;0.1;86.325;0;973.25;11.85
29/04/2015;9:00:00;18.75;2;16;4;48.75;218;2.3;71.85;0;974;13.8
29/04/2015;10:00:00;25.5;2;3.5;2;65;219;3.7;66.5;0;974.5;14.475
29/04/2015;11:00:00;22;2;3;2;73;224;3.7;58;0;975;15.8
29/04/2015;12:00:00;17;2;5;2;71.25;190;3;54.275;0;975;17.575
29/04/2015;13:00:00;16;2;4.75;2;75.25;186;3.3;49.575;0;975;19.325
29/04/2015;14:00:00;16.75;2;3.25;2;80.75;199;4.4;47.875;0;975;19.625
29/04/2015;15:00:00;12;2;2.5;2;85.75;202;4.2;43.575;0;974.25;20.75
29/04/2015;16:00:00;11.75;2;2.5;2;91;183;4.7;37.475;0;974;21.775
29/04/2015;17:00:00;12.75;2;3.75;2;94.5;180;4.9;31.125;0;974;22.225
29/04/2015;18:00:00;10.5;2;4.75;2;91.75;184;5;34.25;0;974;22.55
29/04/2015;19:00:00;9;2;5.25;2;88.5;181;4.6;35.25;0;974;22.475
29/04/2015;20:00:00;10.5;2;6.25;2;84.75;182;4.2;36.825;0;974;21.825
29/04/2015;21:00:00;16;2;6.5;2;76.5;180;2.5;43.925;0;974.5;20.15
29/04/2015;22:00:00;17;2;7.25;2;64.75;157;0.9;53.175;0;975;18.25
29/04/2015;23:00:00;18.5;2;9.25;2;53.5;154;0.4;60.875;0;975.5;17.025
29/04/2015;0:00:00;21.5;2;14.75;2;39.5;164;0.4;65.75;0;976;15.925
30/04/2015;1:00:00;21.75;2;6;2;52.25;178;0.2;66.475;0;976;15.275
30/04/2015;2:00:00;13.5;2;3.5;2;52.5;163;0.1;69.975;0;976;14.55
30/04/2015;3:00:00;14.5;2;3.25;2;51.75;162;0.1;71.8;0;976;14.175
30/04/2015;4:00:00;16.75;2;5.5;2;31.75;162;0.1;80.975;0;976;13.075
30/04/2015;5:00:00;16;2;10.75;2;24.75;164;0.1;84.325;0;975.75;12.55
30/04/2015;6:00:00;15.25;2;12.25;2;16.75;165;0.1;90.05;0;975.75;12.55
30/04/2015;7:00:00;18;2;14.5;4.5;6;166;0.1;94.25;0;975.5;11.75
30/04/2015;8:00:00;18;2;17.25;12.25;9.25;165;0.1;94.375;0;976;11.9
30/04/2015;9:00:00;23.25;3;18.75;16.75;12.5;190;0.1;80.125;0;976;14.05
30/04/2015;10:00:00;33.5;4.25;19.75;9;39.5;152;0.6;62.6;0;976.75;17.8
30/04/2015;11:00:00;29.25;2;6.5;2.5;60.5;179;1;60.05;0;977;18.525
30/04/2015;12:00:00;20.5;2;5.25;2.25;69.75;130;1.3;54.525;0;977;19.925
30/04/2015;13:00:00;17.5;2;4.5;2;74.5;201;2.6;49.75;0;977;21.075
30/04/2015;14:00:00;18.75;2;3.75;2;78;174;2.7;44.7;0;976.25;22.725
30/04/2015;15:00:00;17.25;2;2.5;2;83.25;185;3.2;41.025;0;975.5;23.925
30/04/2015;16:00:00;17.25;2;3.25;2;87.75;178;3.6;36.9;0;975;24.95
30/04/2015;17:00:00;19.75;2;3.5;2;84.5;204;4.3;39.325;0;975;24.5
30/04/2015;18:00:00;16;2;6.75;2;83;183;3.5;39.55;0;974;25.15
30/04/2015;19:00:00;19.25;2;5.75;2;84.5;196;4.2;41.1;0;974;25.05
30/04/2015;20:00:00;15.75;2;8.5;2;82.25;192;3.7;39.85;0;974;25.025
30/04/2015;21:00:00;13.25;2;9.25;2;75.5;197;3;44.175;0;974;23.35
30/04/2015;22:00:00;21.25;2;13;2;62;200;0.8;50.9;0;974;21.275
30/04/2015;23:00:00;19.5;2;14;2;51;157;0.3;58.05;0;974;19.7
30/04/2015;0:00:00;18.5;2;13.5;2;48.5;194;0.3;61.325;0;975;18.75
01/01/2015;1:00:00;46;2;15.5;10.5;4.5;n;n;97.725;0;986;-0.575
01/01/2015;2:00:00;55.25;2;16.5;17.25;4.25;n;n;99.375;0;986;-0.875
01/01/2015;3:00:00;56;2;14.25;17.5;3.5;n;n;100;0;986;-1.1
01/01/2015;4:00:00;47.75;2;12.75;12.25;4.25;n;n;100;0;986.25;-1.325
01/01/2015;5:00:00;45.25;2;8.75;7.5;5;n;n;100;0;986.5;-2.125
01/01/2015;6:00:00;39.75;2;6.75;4.5;7;n;n;100;0;986.75;-2.25
01/01/2015;7:00:00;30.75;2;3.25;2;13.75;n;n;98.025;0;987;-1.275
01/01/2015;8:00:00;27.25;2;5.5;3.25;14.75;n;n;94.85;0;987.75;-1
01/01/2015;9:00:00;21.5;2;5.5;2.75;14.5;n;n;94.55;0;988;-1.4
01/01/2015;10:00:00;20;2;3.75;4.25;15.5;n;n;77.475;0;989.25;0.375
01/01/2015;11:00:00;19.75;2;2.5;6;23.5;n;n;72.625;0;990;2.25
01/01/2015;12:00:00;26.75;2;25.75;7;27.5;n;n;64.125;0;990;4.95
01/01/2015;13:00:00;17;2;8.5;8;37.75;n;n;50.85;0;990.25;8.575
01/01/2015;14:00:00;28.25;2;9.25;5.75;49.75;n;n;39.15;0;989.75;11.225
01/01/2015;15:00:00;19;2;7.25;4.75;55.75;n;n;33;0;989;13.4
01/01/2015;16:00:00;19.25;2;3.25;3;61;n;n;32.125;0;989;14.375
01/01/2015;17:00:00;21.75;2;4.75;2.75;61.25;n;n;29.425;0;989;14.875
01/01/2015;18:00:00;12;2;19;2.5;46;n;n;31.25;0;989.25;13.325
01/01/2015;19:00:00;18.25;2;37;4;22.75;n;n;39.675;0;990;9.575
01/01/2015;20:00:00;18;2;50;12;12;n;n;44.05;0;990;7.75
01/01/2015;21:00:00;29;2;43.25;10.75;10.5;n;n;55.725;0;990;5.175
01/01/2015;22:00:00;28.25;2;32.5;6;12.75;n;n;64.4;0;990;3.45
01/01/2015;23:00:00;33.5;2;26.25;7.25;14.75;n;n;69.325;0;991;2.65
01/01/2015;0:00:00;22;2;24.5;2.5;14.5;n;n;68.475;0;991;2.85
02/01/2015;1:00:00;20.25;2;13.5;3;17.75;n;n;73.825;0;991;1.875
02/01/2015;2:00:00;22.75;2;11.5;2;17.5;n;n;77.125;0;991;1.225
02/01/2015;3:00:00;20.25;2;9;2;17.5;n;n;80.5;0;991;0.775
02/01/2015;4:00:00;22.75;2;7.75;2.25;13.5;n;n;87.975;0;991;-0.325
02/01/2015;5:00:00;14.75;2;5.5;2.25;16;n;n;88.225;0;991;-0.475
02/01/2015;6:00:00;14.75;2;9;2.75;15.25;n;n;86;0;991;-0.45
02/01/2015;7:00:00;18.5;2;8.25;3.75;10;n;n;93.425;0;991;-1.2
02/01/2015;8:00:00;14.25;2;13.75;8.75;7.75;n;n;93.325;0;991.5;-1.5
02/01/2015;9:00:00;19.5;2;16;12.5;6.25;n;n;92.75;0;992;-1.725
02/01/2015;10:00:00;24.75;2;16;15.75;10.5;n;n;76.45;0;993;0.025
02/01/2015;11:00:00;27.75;2;11.25;16.5;17.5;n;n;71.2;0;994;2.1
02/01/2015;12:00:00;21.75;2;15.5;20.25;21.25;n;n;64.5;0;994;4.45
02/01/2015;13:00:00;29.25;2;23;22.5;24.5;n;n;57.8;0;993.75;6.75
02/01/2015;14:00:00;32.5;2;25.5;21.75;28;n;n;48.25;0;993;10
02/01/2015;15:00:00;26.5;2;30.5;20.75;31.5;n;n;41.15;0;992;12.275
02/01/2015;16:00:00;32.5;2;31;14.75;35.25;n;n;33.725;0;992;14.425
02/01/2015;17:00:00;32.25;2;32.75;10.25;38;n;n;30.65;0;991.75;13.675
02/01/2015;18:00:00;26.5;2;72;67;6.75;n;n;41.7;0;991;11.45
02/01/2015;19:00:00;64.75;5.5;127.75;233.5;8.25;n;n;52.65;0;991.75;8.9
02/01/2015;20:00:00;111.25;4;88;142.25;9.5;n;n;70.275;0;992;6.6
02/01/2015;21:00:00;92;2.5;68.75;103.75;8.5;n;n;78.45;0;992;5.125
02/01/2015;22:00:00;75.25;2;45.25;48.75;5;n;n;83.7;0;992;3.95
02/01/2015;23:00:00;51;2;33.75;15.25;4.25;n;n;84.425;0;992.5;3.875
02/01/2015;0:00:00;39.75;2;27.5;11;5.25;n;n;91.025;0;992.75;2.75
03/01/2015;1:00:00;34.5;2;26.75;7.5;5.5;n;n;89.575;0;993;2.7
03/01/2015;2:00:00;27.5;2;23;5.5;5;n;n;91.75;0;993;2.3
03/01/2015;3:00:00;27;2;19.25;2.75;9.25;n;n;91.15;0;993;1.9
03/01/2015;4:00:00;27;2;16.25;3.25;6.75;n;n;94.075;0;993;1.275
03/01/2015;5:00:00;29;2;13;4.5;5.25;n;n;99.85;0;992.25;-0.025
03/01/2015;6:00:00;31.75;2;10.5;2.5;8;n;n;99.925;0;992;0
03/01/2015;7:00:00;25.5;2;12;2.75;7.75;n;n;99.625;0;992;-0.025
03/01/2015;8:00:00;27;2;18;5.75;5.5;n;n;96.275;0;992;0.2
03/01/2015;9:00:00;27;2;17.5;9.75;5.25;n;n;97.4;0;992.75;-0.2
03/01/2015;10:00:00;26;2;16.5;15.5;9.25;n;n;79.5;0;993.5;1.65
03/01/2015;11:00:00;27;2;22;21.75;13.25;n;n;72.825;0;994;3.425
03/01/2015;12:00:00;26.25;2;25;30.25;16.5;n;n;67.9;0;994;5.275
03/01/2015;13:00:00;42.75;2;30.25;29.75;21.75;n;n;57.825;0;993.75;7.875
03/01/2015;14:00:00;41.25;2;37.5;32.5;23;n;n;50.625;0;992.75;10.3
03/01/2015;15:00:00;44.75;2;44;35.5;22.5;n;n;44.875;0;992;12.775
03/01/2015;16:00:00;47;2;42.75;24;27.25;n;n;38.5;0;991;14.675
03/01/2015;17:00:00;52.5;2;47.25;18.75;24;n;n;34.85;0;991;15.725
03/01/2015;18:00:00;43.75;2;58.25;23.75;13.25;n;n;39.7;0;991;14.35
03/01/2015;19:00:00;60.75;2;75.25;79.25;7;n;n;54.125;0;991;10.075
03/01/2015;20:00:00;69.5;2;61.5;63;6.75;n;n;69.275;0;991;6.725
03/01/2015;21:00:00;71;2;49.75;43.25;7;n;n;75.175;0;991;5.35
03/01/2015;22:00:00;53.5;2;39;56.25;7.25;n;n;89.575;0;991;4
03/01/2015;23:00:00;56.5;2;32;58;8.25;n;n;97.125;0;991;2.55
03/01/2015;0:00:00;70;2;23.75;31.5;5;n;n;99.975;0;991;2.125
04/01/2015;1:00:00;49;2;21;19.5;5;n;n;99.15;0;991;2.225
04/01/2015;2:00:00;41.5;2;22;10.5;4.75;n;n;99.925;0;990.25;2.175
04/01/2015;3:00:00;37.25;2;21;8.25;5;n;n;99.775;0;990;2.175
04/01/2015;4:00:00;31.5;2;20.25;9.5;4.75;n;n;100;0;990;1.475
04/01/2015;5:00:00;32.75;2;19.5;6.75;4.25;n;n;100;0;989.5;1.475
04/01/2015;6:00:00;31.25;2;18.75;9;4.25;n;n;100;0;989.25;1.025
04/01/2015;7:00:00;37.5;2;15.5;8;4;n;n;100;0;989;0.35
04/01/2015;8:00:00;30.75;2;15.25;7.5;4;n;n;100;0;989;-0.05
04/01/2015;9:00:00;26.25;2;17.75;10.5;4.75;n;n;99.55;0;989.25;0.325
04/01/2015;10:00:00;33.25;2;12.75;14.5;7.5;n;n;86.95;0;990;1.55
04/01/2015;11:00:00;33;2.25;58.5;58.5;10;n;n;77.35;0;990;3.9
04/01/2015;12:00:00;51.25;2.25;58.25;76.25;12.75;n;n;69.575;0;990;6.325
04/01/2015;13:00:00;34.5;2;32.5;35.5;19;n;n;60.85;0;989.25;8.825
04/01/2015;14:00:00;48.25;2;34.5;32.25;22;n;n;53.7;0;988.25;11.225
04/01/2015;15:00:00;52.75;2;37;29.75;23.25;n;n;47.4;0;987.25;13.65
04/01/2015;16:00:00;51;2;38;22.75;24;n;n;43.8;0;987;15.325
04/01/2015;17:00:00;51;2;43.25;19.75;19.75;n;n;42.925;0;986.75;16
04/01/2015;18:00:00;55.5;2;54.25;25;9.75;n;n;47.55;0;986;14.825
04/01/2015;19:00:00;64.25;2;67.5;72;7.5;n;n;64.95;0;986;10.725
04/01/2015;20:00:00;95.75;2;62.75;95;7.75;n;n;80.225;0;986;7.925
04/01/2015;21:00:00;103.5;2;46.5;77.5;7.5;n;n;91.975;0;986;5.775
04/01/2015;22:00:00;84.75;2;35;48.75;6.25;n;n;98.725;0;986;4.675
04/01/2015;23:00:00;67.5;2;36.75;52.75;5;n;n;98;0;986;4.575
04/01/2015;0:00:00;60.5;2;24;33.5;5.75;n;n;100;0;985.5;2.975
05/01/2015;1:00:00;56.25;2;17.5;16;4;n;n;100;0;985;2.55
05/01/2015;2:00:00;45;2;18;10.25;4;n;n;100;0;985;2.725
05/01/2015;3:00:00;36.75;2;20.75;8.25;4.25;n;n;100;0;984.5;3.1
05/01/2015;4:00:00;34.25;2;18.75;10.5;4;n;n;100;0;984.75;2.575
05/01/2015;5:00:00;40.5;2;18.5;7.5;4;n;n;100;0;984;2.225
05/01/2015;6:00:00;36.5;2;15;9;3.75;n;n;100;0;984;1.6
05/01/2015;7:00:00;37;2;15.5;16;4;n;n;100;0;984;1.15
05/01/2015;8:00:00;29.75;2;22;36.25;4;n;n;100;0;984;1.025
05/01/2015;9:00:00;37.25;2;21;41.5;4.5;n;n;99.875;0;984;0.85
05/01/2015;10:00:00;41.75;2;15;25.25;5.75;n;n;88.975;0;984.25;2.4
