Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP
13/05/2015;21:00:00;76;3;12;2;104;225;2;13.1;0;947;33.6
13/05/2015;22:00:00;75;3;11;2;99;220;1.5;15.9;0;947;31.2
13/05/2015;23:00:00;80;3;9;2;95;225;0.8;19.4;0;948;28.6
13/05/2015;0:00:00;74;4;7;2;104;229;0.2;20.7;0;948;27.2
14/05/2015;1:00:00;71;2;3;2;115;225;1.2;20.1;0;948;26.6
14/05/2015;2:00:00;61;4;3;2;115;220;1;19.9;0;947;26.4
14/05/2015;3:00:00;50;2;5;2;105;224;0.1;22.8;0;947;24.5
14/05/2015;4:00:00;51;4;5;2;99;166;0;24.8;0;946;23.3
14/05/2015;5:00:00;48;3;8;2;87;197;0;25.6;0;946;23.2
14/05/2015;6:00:00;47;2;8;2;84;252;0;26.8;0;945;22.6
14/05/2015;7:00:00;52;3;14;2;82;223;0;29.9;0;945;21
14/05/2015;8:00:00;49;4;31;2;70;205;0;29.7;0;945;21
14/05/2015;9:00:00;60;3;45;8;59;262;0;30;0;945;22
14/05/2015;10:00:00;71;3;17;4;93;224;0.3;29.3;0;945;24.4
14/05/2015;11:00:00;60;3;7;2;115;230;1;27.1;0;945;27.6
14/05/2015;12:00:00;64;3;5;2;122;262;2;25;0;945;29.6
14/05/2015;13:00:00;79;2;4;2;130;250;3;21.6;0;945;30.9
14/05/2015;14:00:00;74;3;4;2;127;266;3.3;18.6;0;945;31.8
14/05/2015;15:00:00;84;3;5;2;125;243;3.5;10;0;944;32.8
14/05/2015;16:00:00;77;2;3;2;126;245;4.2;9.6;0;943;33.5
14/05/2015;17:00:00;72;2;3;2;120;239;5.3;9.5;0;942;32.8
14/05/2015;18:00:00;108;4;3;2;133;247;4.6;9.1;0;941;32.5
14/05/2015;19:00:00;59;4;4;2;134;271;3.7;13.1;0;941;31.5
14/05/2015;20:00:00;40;3;5;2;132;277;3.9;17.7;0;941;29.5
14/05/2015;21:00:00;37;2;4;2;123;276;3.8;20.2;0;941;27.9
14/05/2015;22:00:00;48;2;3;2;106;279;2.6;26.2;0;942;25.6
14/05/2015;23:00:00;38;2;3;2;106;275;1.9;29.9;0;943;23.4
14/05/2015;0:00:00;30;3;4;2;109;231;1.2;33.3;0;943;20.9
15/05/2015;1:00:00;24;2;2;2;115;249;1;36.4;0;943;19.9
15/05/2015;2:00:00;27;4;3;2;106;253;0.4;41.4;0;943;18.5
15/05/2015;3:00:00;24;5;6;3;97;338;0;45.1;0;943;17.2
15/05/2015;4:00:00;21;4;3;2;111;33;1.6;41.2;0;943;16.9
15/05/2015;5:00:00;26;5;2;2;115;34;1.6;39;0;943;15.9
15/05/2015;6:00:00;34;6;3;2;114;48;1.1;37.1;0;944;14.9
15/05/2015;7:00:00;26;3;4;2;108;65;0.8;39.1;0;944;13.8
15/05/2015;8:00:00;24;2;9;3;102;51;1;37.8;0;945;13.6
15/05/2015;9:00:00;26;3;9;2;107;29;2;30.1;0;946;15.3
15/05/2015;10:00:00;36;3;8;3;109;29;1.9;29.1;0;946;16.6
15/05/2015;11:00:00;32;2;6;2;111;51;1.6;29.7;0;947;18.1
15/05/2015;12:00:00;34;2;7;3;112;48;1.4;28.6;0;947;19.5
15/05/2015;13:00:00;26;2;6;2;115;27;1.3;25.7;0;947;21.1
15/05/2015;14:00:00;30;2;7;3;114;28;1.8;23.8;0;947;22.4
15/05/2015;15:00:00;29;2;6;2;117;29;1.7;21.6;0;947;23.5
15/05/2015;16:00:00;24;3;5;2;122;20;1.6;19.9;0;946;24.6
15/05/2015;17:00:00;27;3;3;2;124;19;1.5;18.2;0;946;25.5
15/05/2015;18:00:00;17;2;6;3;125;37;1.3;17.5;0;946;26.4
15/05/2015;19:00:00;30;3;5;2;127;30;2.3;18.4;0;946;26
15/05/2015;20:00:00;33;2;6;2;129;30;2.5;17.4;0;946;25.6
15/05/2015;21:00:00;28;3;6;2;131;28;1.8;19;0;947;24.7
15/05/2015;22:00:00;27;2;9;2;122;36;0.7;23.4;0;948;22.2
15/05/2015;23:00:00;32;3;12;5;101;40;1.3;27.8;0;949;20.6
15/05/2015;0:00:00;29;2;4;2;97;39;1.5;32.5;0;949;19.2
16/05/2015;1:00:00;30;2;4;2;90;62;0.6;36.6;0;950;17.6
16/05/2015;2:00:00;13;3;3;2;91;94;0.6;37.5;0;950;16.4
16/05/2015;3:00:00;11;2;2;2;91;39;0.9;39.8;0;950;15.6
16/05/2015;4:00:00;9;2;2;2;88;68;1;45.6;0;950;14.5
16/05/2015;5:00:00;7;4;2;2;86;82;0.8;50.2;0;950;13.4
16/05/2015;6:00:00;10;5;3;2;82;31;0.2;54.1;0;950;12.4
16/05/2015;7:00:00;9;2;3;2;84;69;0.1;55.7;0;950;12.1
16/05/2015;8:00:00;5;2;6;2;83;56;0.5;54.2;0;950;12.4
16/05/2015;9:00:00;8;3;4;2;84;54;0.8;52;0;951;13.3
16/05/2015;10:00:00;16;2;4;2;89;46;1.2;48.1;0;951;14.6
16/05/2015;11:00:00;9;3;2;2;94;48;1.6;42.4;0;951;16.5
16/05/2015;12:00:00;7;3;3;2;100;40;1.6;34.7;0;951;19.1
16/05/2015;13:00:00;20;5;4;2;108;28;3;27.1;0;950;21.4
16/05/2015;14:00:00;48;3;3;2;114;24;2.5;23.6;0;950;23.4
16/05/2015;15:00:00;27;4;3;2;114;29;2.7;21.2;0;949;25.2
16/05/2015;16:00:00;26;2;4;2;115;44;2.1;18.7;0;949;27
16/05/2015;17:00:00;13;3;3;2;118;37;2.4;17.5;0;948;27.8
16/05/2015;18:00:00;18;2;3;2;119;40;2;16.8;0;948;28.3
16/05/2015;19:00:00;19;4;4;2;118;39;2;16.6;0;948;28.4
16/05/2015;20:00:00;18;3;3;2;120;41;2;15.8;0;948;28.5
16/05/2015;21:00:00;15;2;5;2;118;48;1.3;16.4;0;948;28
16/05/2015;22:00:00;16;2;11;2;109;31;0.3;18.8;0;948;24.9
16/05/2015;23:00:00;11;3;13;3;97;26;0.1;22.9;0;949;22.4
16/05/2015;0:00:00;22;2;5;2;101;49;0.3;24;0;949;21.1
17/05/2015;1:00:00;14;3;4;2;99;27;0;26.4;0;949;19.9
17/05/2015;2:00:00;9;3;4;2;100;32;0.3;29;0;949;19.4
17/05/2015;3:00:00;11;2;2;2;103;36;0.3;30.9;0;949;18.7
17/05/2015;4:00:00;14;3;3;2;101;66;0.3;33.2;0;948;17.7
17/05/2015;5:00:00;11;2;3;2;93;65;0.2;37.5;0;948;16.3
17/05/2015;6:00:00;11;2;4;2;88;94;0;43.2;0;948;15.3
17/05/2015;7:00:00;14;3;5;2;81;88;0.6;48.4;0;948;14.1
17/05/2015;8:00:00;21;3;11;3;73;99;0.3;52.3;0;948;13.9
17/05/2015;9:00:00;25;5;8;2;76;94;0.6;50.5;0;948;15.5
17/05/2015;10:00:00;29;3;4;2;94;63;1.6;46.3;0;948;17.6
17/05/2015;11:00:00;29;5;4;2;104;72;1.5;42;0;948;20
17/05/2015;12:00:00;33;5;4;2;109;66;1.6;34.4;0;948;22.8
17/05/2015;13:00:00;34;3;4;2;116;65;1.2;27;0;947;25.3
17/05/2015;14:00:00;22;3;4;2;119;59;0.8;21.2;0;947;27.9
17/05/2015;15:00:00;24;4;3;2;122;12;0.5;17.2;0;946;29.4
17/05/2015;16:00:00;19;2;2;2;122;24;0.1;16.2;0;945;30.6
17/05/2015;17:00:00;13;4;2;2;120;65;1.1;15.4;0;944;31.2
17/05/2015;18:00:00;14;2;2;2;123;110;0.6;14.6;0;943;31.3
17/05/2015;19:00:00;11;2;3;2;123;69;0.4;14.3;0;943;31.4
17/05/2015;20:00:00;11;2;4;2;121;71;0.3;14.1;0;942;31.7
17/05/2015;21:00:00;13;2;6;2;118;86;0.1;14.9;0;942;30.9
17/05/2015;22:00:00;25;3;14;2;107;67;0;18.6;0;942;27.3
17/05/2015;23:00:00;14;3;19;2;92;16;0;23.4;0;943;24.7
17/05/2015;0:00:00;24;3;15;4;90;44;0.1;26.1;0;943;22.9
18/05/2015;1:00:00;25;4;7;2;91;67;0.5;27.9;0;943;21.6
18/05/2015;2:00:00;17;3;5;2;84;21;0;34.4;0;943;19.4
18/05/2015;3:00:00;20;2;4;2;82;27;0;38.3;0;942;18.2
18/05/2015;4:00:00;20;3;3;2;93;70;0.3;38.6;0;942;18.5
18/05/2015;5:00:00;19;3;3;2;81;86;1;44.8;0;942;16.5
18/05/2015;6:00:00;14;3;3;2;73;85;0.8;51;0;942;14.7
18/05/2015;7:00:00;18;3;4;2;72;49;0.2;55.6;0;942;13.8
18/05/2015;8:00:00;16;3;14;3;64;32;0;55.9;0;942;13.9
18/05/2015;9:00:00;24;3;12;3;70;68;0.2;51.2;0;942;15.8
18/05/2015;10:00:00;29;3;22;7;68;41;0;43.1;0;942;18.4
18/05/2015;11:00:00;35;3;14;3;88;88;0.1;34;0;942;22.4
18/05/2015;12:00:00;32;3;4;2;118;248;1.2;26;0;941;24.8
18/05/2015;13:00:00;25;2;4;2;125;233;1.2;22.1;0;941;27.1
18/05/2015;14:00:00;25;2;4;2;128;239;1.4;18.9;0;940;29.2
18/05/2015;15:00:00;16;3;5;2;128;113;0.6;17;0;940;31
18/05/2015;16:00:00;18;4;5;2;133;196;0.8;14.6;0;939;32.4
18/05/2015;17:00:00;27;8;5;2;140;278;1;11.2;0;938;32.3
18/05/2015;18:00:00;19;9;4;2;143;270;1.5;10.1;0;937;32.3
18/05/2015;19:00:00;16;8;5;2;137;234;1.6;10.2;0;937;32
18/05/2015;20:00:00;17;2;5;2;129;284;1.2;12.5;0;936;31.9
18/05/2015;21:00:00;22;3;6;2;125;234;1;16.7;0;936;30
18/05/2015;22:00:00;27;2;7;2;125;229;2;18.5;0;936;26.6
18/05/2015;23:00:00;30;3;6;2;130;229;1.5;22.6;0;937;24.4
18/05/2015;0:00:00;33;3;5;2;120;233;0.4;27;0;937;22.6
19/05/2015;1:00:00;36;2;5;2;115;230;0.1;29.4;0;937;21.9
19/05/2015;2:00:00;33;4;4;2;113;222;1.3;31;0;937;21.2
19/05/2015;3:00:00;27;3;5;2;110;232;0.1;32.8;0;936;20.8
19/05/2015;4:00:00;34;2;3;2;112;226;0;35.9;0;936;20
19/05/2015;5:00:00;31;3;3;2;116;227;0.9;37.9;0;936;20.3
19/05/2015;6:00:00;33;3;3;2;109;225;0.2;40;0;935;20
19/05/2015;7:00:00;33;2;3;2;106;242;0.3;42.5;0;935;18.9
19/05/2015;8:00:00;23;3;10;3;96;334;0.3;43.1;0;936;19
19/05/2015;9:00:00;34;4;16;4;92;236;1.7;42.5;0;936;19.9
19/05/2015;10:00:00;31;3;5;2;102;269;2.1;42.8;0;936;20.8
19/05/2015;11:00:00;31;3;5;2;105;249;2;41.4;0;936;22.2
19/05/2015;12:00:00;30;2;5;2;108;250;2.7;38;0;936;23.9
19/05/2015;13:00:00;38;2;4;2;108;240;2.8;32.9;0;936;25
19/05/2015;14:00:00;33;2;3;2;108;250;3.2;24.6;0;936;26.5
19/05/2015;15:00:00;37;5;4;2;109;265;3.3;21.6;0;936;27.4
19/05/2015;16:00:00;34;3;3;2;116;357;2.9;22.5;0;935;27.8
19/05/2015;17:00:00;41;2;3;2;115;240;2.9;25.2;0;935;27.9
19/05/2015;18:00:00;38;4;3;2;113;340;3.3;23.5;0;935;27.7
19/05/2015;19:00:00;30;2;3;2;113;181;3.2;28.4;0;936;26.1
19/05/2015;20:00:00;93;3;4;2;108;13;4.1;37.4;0;936;22.8
19/05/2015;21:00:00;96;4;4;2;99;28;3.8;41.8;0;937;20.7
19/05/2015;22:00:00;81;3;6;2;95;32;3;48.1;0;939;18.8
19/05/2015;23:00:00;34;3;6;3;91;42;2;48.3;0;940;17.8
19/05/2015;0:00:00;21;2;2;2;92;46;1.8;50.9;0;941;17
20/05/2015;1:00:00;11;3;2;2;83;49;1.8;54.3;0;942;16.4
20/05/2015;2:00:00;17;3;2;2;90;47;1.6;51.7;0;942;15.6
20/05/2015;3:00:00;14;4;2;2;78;48;1.6;61.3;0;942;13.8
20/05/2015;4:00:00;14;3;2;2;80;44;1.1;63.9;0;943;12.1
20/05/2015;5:00:00;14;4;2;2;83;30;0.1;59.9;0;943;11.3
20/05/2015;6:00:00;23;6;3;2;83;30;0.4;62.1;0;943;10.1
20/05/2015;7:00:00;13;3;5;2;83;31;0.5;63.2;0;943;9.3
20/05/2015;8:00:00;13;4;17;11;71;25;0.5;63.8;0;944;9.3
20/05/2015;9:00:00;100;3;7;3;86;30;0.8;51.2;0;944;11.3
20/05/2015;10:00:00;30;3;7;3;94;41;0.7;43.3;0;945;12.9
20/05/2015;11:00:00;22;2;4;2;103;24;2.3;35.6;0;945;14.7
20/05/2015;12:00:00;40;2;4;2;108;17;2.5;31.1;0;945;16.1
20/05/2015;13:00:00;33;3;4;2;109;26;2;27.6;0;946;17.9
20/05/2015;14:00:00;29;3;4;2;112;23;1.8;22;0;945;19.7
20/05/2015;15:00:00;20;3;5;2;113;123;1.7;18.4;0;945;21.1
20/05/2015;16:00:00;24;3;4;2;115;19;1.5;17.1;0;944;22
20/05/2015;17:00:00;20;3;4;2;120;19;1.5;15.4;0;944;22.8
20/05/2015;18:00:00;16;3;5;2;124;24;1.3;15.6;0;944;23.2
20/05/2015;19:00:00;11;4;6;2;126;42;0.9;15.9;0;944;23.5
20/05/2015;20:00:00;16;4;6;2;127;19;0.8;15.3;0;943;23.4
20/05/2015;21:00:00;14;2;8;2;121;19;0.8;16.9;0;944;22.4
20/05/2015;22:00:00;22;4;10;2;105;29;0.2;22.5;0;944;19.8
20/05/2015;23:00:00;33;5;13;4;99;29;0.5;24.5;0;945;17.8
20/05/2015;0:00:00;26;3;4;2;107;29;1.4;27.1;0;946;16.9
21/05/2015;1:00:00;30;4;3;2;100;29;2;30.8;0;946;16.2
21/05/2015;2:00:00;26;2;3;2;98;36;2;34.9;0;947;15.3
21/05/2015;3:00:00;16;3;2;2;99;33;2;38.2;0;947;14.4
21/05/2015;4:00:00;19;2;2;2;97;38;1.7;41.7;0;947;13.8
21/05/2015;5:00:00;18;3;2;2;93;43;1.1;46.2;0;948;12.5
21/05/2015;6:00:00;11;3;2;2;92;40;1;48.9;0;948;11.5
21/05/2015;7:00:00;11;3;3;2;89;49;0.6;52.3;0;948;10.4
21/05/2015;8:00:00;17;3;9;2;83;47;0.7;52.7;0;949;10.5
21/05/2015;9:00:00;11;3;10;3;89;31;1.7;48.6;0;949;12
21/05/2015;10:00:00;16;2;7;3;97;35;1.9;43.2;0;950;13.3
21/05/2015;11:00:00;16;2;4;2;102;32;2;37.7;0;950;15
21/05/2015;12:00:00;14;2;4;2;106;24;2.6;32.5;0;950;16.3
21/05/2015;13:00:00;24;6;5;2;110;29;2.1;26.7;0;950;18.2
21/05/2015;14:00:00;19;3;4;2;114;27;1.8;23.3;0;950;19.8
21/05/2015;15:00:00;16;3;6;2;115;95;1.4;21.3;0;949;21
21/05/2015;16:00:00;18;4;6;3;117;21;1.6;18.4;0;949;21.9
21/05/2015;17:00:00;17;3;3;2;121;45;1.3;15.8;0;948;22.9
21/05/2015;18:00:00;11;4;4;2;121;42;1.1;15.4;0;948;23.1
21/05/2015;19:00:00;16;3;5;2;121;15;1.5;15.3;0;947;23.1
21/05/2015;20:00:00;20;2;6;2;120;23;1;15.2;0;947;23.4
21/05/2015;21:00:00;11;3;7;2;118;23;1;18.2;0;947;22.8
21/05/2015;22:00:00;20;2;12;3;110;27;0.2;21.2;0;948;19.9
21/05/2015;23:00:00;31;3;19;3;101;30;0;24.1;0;948;18.1
21/05/2015;0:00:00;25;4;5;2;112;30;0;25.4;0;948;16.8
22/05/2015;1:00:00;20;2;5;2;110;44;0;24;0;948;16.2
22/05/2015;2:00:00;13;5;3;2;106;29;0.9;29;0;948;14.8
22/05/2015;3:00:00;13;2;3;2;99;70;0.4;33.6;0;948;13.6
22/05/2015;4:00:00;19;3;3;2;98;35;0.9;37.8;0;948;12.9
22/05/2015;5:00:00;18;3;2;2;92;35;1.2;42.8;0;948;11.8
22/05/2015;6:00:00;16;2;4;2;85;34;0.4;47.6;0;948;10.7
22/05/2015;7:00:00;11;2;4;2;85;38;0.5;49.3;0;948;10.1
22/05/2015;8:00:00;13;3;8;3;83;31;0.9;51;0;948;10
22/05/2015;9:00:00;17;2;7;3;87;30;1.5;47.9;0;948;11.5
22/05/2015;10:00:00;27;3;6;2;95;26;2.4;43.4;0;948;12.6
22/05/2015;11:00:00;26;3;5;2;102;27;2.2;34.4;0;948;14.6
22/05/2015;12:00:00;30;2;5;3;106;30;1.9;27.8;0;948;16.7
22/05/2015;13:00:00;19;3;5;2;111;20;1.7;25.3;0;948;18.4
22/05/2015;14:00:00;16;3;4;2;118;348;1.1;22.5;0;947;19.9
22/05/2015;15:00:00;16;3;7;2;119;21;1.2;18.6;0;946;21.5
22/05/2015;16:00:00;29;3;5;2;122;27;1.7;15.4;0;945;22.2
22/05/2015;17:00:00;22;2;4;2;126;23;1.8;13.5;0;945;22.8
22/05/2015;18:00:00;18;2;4;2;125;25;1.3;14.2;0;944;23
22/05/2015;19:00:00;11;2;4;2;123;7;1.3;15.5;0;944;23.2
22/05/2015;20:00:00;16;2;5;2;117;18;1.3;17.3;0;943;23.3
22/05/2015;21:00:00;13;7;5;2;114;5;0.9;18.6;0;943;22.7
22/05/2015;22:00:00;16;4;15;2;95;10;0.1;22.6;0;943;20
22/05/2015;23:00:00;24;5;39;15;71;240;0;26.2;0;944;18.1
22/05/2015;0:00:00;31;5;13;2;89;235;0;31.1;0;944;16.3
23/05/2015;1:00:00;24;2;4;2;97;28;0;32;0;944;15.7
23/05/2015;2:00:00;23;2;5;2;95;30;0;32.3;0;944;15.3
23/05/2015;3:00:00;14;3;3;2;101;27;1.1;35.1;0;944;14.5
23/05/2015;4:00:00;17;2;3;2;104;25;1.4;40.7;0;943;13.8
23/05/2015;5:00:00;21;2;2;2;100;20;1;46.1;0;943;12.7
23/05/2015;6:00:00;18;2;3;2;96;29;0.4;50.5;0;943;11.7
23/05/2015;7:00:00;26;3;3;2;92;31;0.2;55.3;0;943;10.9
23/05/2015;8:00:00;22;4;7;3;85;30;0.5;58.2;0;943;11
23/05/2015;9:00:00;20;3;4;2;90;29;1.3;53.9;0;943;12.7
23/05/2015;10:00:00;22;3;4;2;94;51;1.3;51.3;0;944;14.4
23/05/2015;11:00:00;26;6;4;2;101;52;1.6;48.7;0;944;16.2
23/05/2015;12:00:00;23;3;4;2;104;61;1.7;44.1;0;943;18
23/05/2015;13:00:00;31;3;3;2;108;59;1.3;38.2;0;943;20.3
23/05/2015;14:00:00;20;3;4;2;111;62;1;32.1;0;943;22.2
23/05/2015;15:00:00;25;5;3;2;115;70;0.7;25.6;0;942;24.3
23/05/2015;16:00:00;34;2;3;2;118;293;0.6;23.2;0;941;25
23/05/2015;17:00:00;29;5;2;2;118;18;1.5;24.1;0;941;24.6
23/05/2015;18:00:00;26;3;3;2;118;47;0.9;22.6;0;940;24.2
23/05/2015;19:00:00;22;4;3;2;119;47;0.6;19;0;940;25.5
23/05/2015;20:00:00;22;4;3;2;120;26;0.9;19.8;0;939;25.5
23/05/2015;21:00:00;19;4;5;2;115;29;0.5;22.1;0;940;24.2
23/05/2015;22:00:00;24;2;10;2;109;46;0.8;26.3;0;940;22.1
23/05/2015;23:00:00;32;2;7;4;103;36;0.5;28.4;0;940;20.6
23/05/2015;0:00:00;23;4;4;2;100;31;0.9;30.4;0;941;19.3
24/05/2015;1:00:00;17;3;4;2;94;52;0.7;34.8;0;941;17.9
24/05/2015;2:00:00;23;2;3;2;92;45;0.7;38.6;0;941;17.1
24/05/2015;3:00:00;19;3;2;2;90;30;0.9;41.3;0;941;16.1
24/05/2015;4:00:00;13;2;3;2;88;31;0.9;44.7;0;940;15.3
24/05/2015;5:00:00;19;2;2;2;87;31;0.9;47.8;0;940;14.5
24/05/2015;6:00:00;16;2;2;2;85;39;0.4;50.7;0;940;13.8
24/05/2015;7:00:00;17;4;2;2;83;47;0.6;52.5;0;940;13.1
24/05/2015;8:00:00;23;3;4;2;79;40;0.6;53.7;0;941;13.1
24/05/2015;9:00:00;20;3;3;2;80;39;1;52.1;0;941;14.2
24/05/2015;10:00:00;20;5;3;2;84;64;0.8;49.4;0;941;15.6
24/05/2015;11:00:00;25;3;4;2;93;44;0.9;47.4;0;941;17.1
24/05/2015;12:00:00;34;3;3;2;101;75;0.5;38.7;0;941;20
24/05/2015;13:00:00;30;4;4;2;109;115;0.4;33.1;0;942;22
24/05/2015;14:00:00;27;2;3;2;116;18;0.6;30.1;0;941;23.8
24/05/2015;15:00:00;21;2;4;2;117;86;0.6;29.9;0;941;23.5
24/05/2015;16:00:00;27;2;3;2;118;105;0.8;26.4;0;940;24.8
24/05/2015;17:00:00;24;3;3;2;117;180;0.1;31.1;0;940;22.4
24/05/2015;18:00:00;22;3;4;2;114;84;1.6;23;0;939;23.5
24/05/2015;19:00:00;22;2;6;2;111;83;1;21.6;0;939;23.5
24/05/2015;20:00:00;20;2;7;2;109;114;0.6;23.3;0;939;23
24/05/2015;21:00:00;16;3;11;2;102;92;0.3;25.2;0;940;21.9
24/05/2015;22:00:00;24;2;10;2;101;161;0.4;28.2;0;941;20.7
24/05/2015;23:00:00;24;2;14;2;96;153;0.2;28.1;0;941;19.5
24/05/2015;0:00:00;11;3;9;2;98;162;0;37.7;0;942;19
25/05/2015;1:00:00;21;3;5;2;107;111;0.4;32;0;942;18.7
25/05/2015;2:00:00;11;3;4;2;105;114;0.2;33.9;0;943;18
25/05/2015;3:00:00;11;3;3;2;94;64;0.3;37.1;0;943;17
25/05/2015;4:00:00;19;2;3;2;84;44;0.1;39.8;0;943;16.2
25/05/2015;5:00:00;14;2;2;2;87;46;0.2;40.8;0;943;16.2
25/05/2015;6:00:00;9;2;3;2;85;45;0.1;43.7;0;943;15.4
25/05/2015;7:00:00;9;3;5;2;85;70;0.8;45.4;0;943;14.7
25/05/2015;8:00:00;13;2;11;4;70;67;1.2;48.4;0;943;14
25/05/2015;9:00:00;26;4;21;8;60;85;0.6;47.5;0;944;15.2
25/05/2015;10:00:00;37;3;16;8;77;75;1;43;0;944;17.3
25/05/2015;11:00:00;26;2;8;3;105;68;1.5;37.4;0;944;19.4
25/05/2015;12:00:00;32;3;6;3;111;59;2.1;34.6;0;944;20.8
25/05/2015;13:00:00;27;3;6;3;114;62;1.9;30.9;0;944;22.6
25/05/2015;14:00:00;34;2;4;2;116;47;2;28.2;0;944;23.4
25/05/2015;15:00:00;30;2;7;3;117;45;2.4;25.4;0;943;24.4
25/05/2015;16:00:00;30;2;7;3;116;50;2;24;0;943;24.9
25/05/2015;17:00:00;27;2;4;2;118;41;1.9;23.7;0;942;25.2
25/05/2015;18:00:00;17;2;5;2;112;41;2.2;24.6;0;942;25.1
25/05/2015;19:00:00;23;3;5;2;110;24;1.6;25.5;0;942;24.9
25/05/2015;20:00:00;16;3;6;2;108;43;0.6;26.2;0;942;24.3
25/05/2015;21:00:00;18;3;7;2;106;44;0;27.1;0;942;24
25/05/2015;22:00:00;16;3;11;2;97;2;0;29.1;0;943;22.9
25/05/2015;23:00:00;18;3;21;2;83;231;0;32.1;0;943;21.7
25/05/2015;0:00:00;20;2;12;2;85;230;0;34.2;0;943;20.4
26/05/2015;1:00:00;23;3;16;2;71;227;0;36.9;0;943;19.5
26/05/2015;2:00:00;31;2;12;2;74;208;0;38.4;0;943;18.7
26/05/2015;3:00:00;24;3;10;2;71;64;0;40.4;0;943;18.2
26/05/2015;4:00:00;16;2;4;2;85;221;0;39.9;0;943;18.1
26/05/2015;5:00:00;17;2;4;2;81;218;0.5;42.7;0;942;17.1
26/05/2015;6:00:00;11;2;4;2;75;226;0;47.1;0;942;15.6
26/05/2015;7:00:00;23;3;7;2;79;31;0;47.7;0;942;15.6
26/05/2015;8:00:00;20;3;15;3;73;44;0.3;48.9;0;943;16.3
26/05/2015;9:00:00;20;3;9;3;75;48;1;44.9;0;944;17.6
26/05/2015;10:00:00;24;2;11;4;77;86;0.1;41;0;944;19
26/05/2015;11:00:00;19;3;4;2;86;26;1.4;37.6;0;944;20.4
26/05/2015;12:00:00;20;3;6;3;92;62;0.6;32.6;0;944;22.7
26/05/2015;13:00:00;22;3;4;2;100;20;1.5;26.5;0;944;24.3
26/05/2015;14:00:00;17;2;3;2;107;26;1.4;21.7;0;944;26
26/05/2015;15:00:00;15;3;4;2;112;5;1.5;17;0;943;27.4
26/05/2015;16:00:00;18;2;4;2;116;120;1.1;15;0;943;28
26/05/2015;17:00:00;7;3;3;2;117;26;1.5;14.3;0;942;28.2
26/05/2015;18:00:00;7;3;4;2;117;15;1.3;13.8;0;942;28.7
26/05/2015;19:00:00;7;2;2;2;119;29;1.1;13.7;0;942;28.6
26/05/2015;20:00:00;9;3;4;2;120;26;1;12.7;0;942;28.8
26/05/2015;21:00:00;11;3;9;2;118;28;0.7;13.9;0;942;28.3
26/05/2015;22:00:00;11;2;17;4;108;26;0;17.5;0;942;25.3
26/05/2015;23:00:00;23;3;21;5;90;21;0;22.6;0;942;22.6
26/05/2015;0:00:00;30;3;8;2;103;236;0;26.4;0;943;20.9
27/05/2015;1:00:00;34;2;8;2;97;247;0;28.6;0;943;19.8
27/05/2015;2:00:00;14;2;4;2;108;51;0.6;28.5;0;943;19
27/05/2015;3:00:00;16;3;3;2;111;48;0;28;0;943;18.7
27/05/2015;4:00:00;22;3;3;2;106;45;0.6;28.1;0;943;18.3
27/05/2015;5:00:00;17;2;2;2;99;49;0.2;32.2;0;943;17.5
27/05/2015;6:00:00;16;3;2;2;98;65;0.5;33.1;0;943;16.5
27/05/2015;7:00:00;14;3;3;2;96;50;0.8;36;0;943;15.4
27/05/2015;8:00:00;18;3;9;3;85;28;0.6;40.1;0;944;15.3
27/05/2015;9:00:00;21;3;9;4;85;23;0.4;41.8;0;944;17
27/05/2015;10:00:00;23;3;10;3;89;47;1.7;43;0;944;18.1
27/05/2015;11:00:00;29;4;7;2;96;53;1.7;39.7;0;945;19.6
27/05/2015;12:00:00;27;4;5;2;107;52;1.8;36.3;0;944;21.5
27/05/2015;13:00:00;33;4;5;2;112;41;1.7;32.2;0;944;23.6
27/05/2015;14:00:00;31;2;6;2;119;48;1.4;27.3;0;944;25.8
27/05/2015;15:00:00;26;3;5;2;124;71;0.9;22.5;0;943;27.7
27/05/2015;16:00:00;36;3;4;2;127;6;0.8;20.6;0;943;28.7
27/05/2015;17:00:00;29;3;3;2;127;22;0.6;19.6;0;942;29.8
27/05/2015;18:00:00;29;2;6;2;123;109;0.8;18.2;0;942;30.2
27/05/2015;19:00:00;17;3;4;2;122;34;0;17.1;0;941;30.7
27/05/2015;20:00:00;20;3;5;2;121;325;0.2;16.6;0;941;30.8
27/05/2015;21:00:00;18;3;12;2;110;111;0;16.5;0;941;30.6
27/05/2015;22:00:00;22;3;24;2;96;90;0;19.9;0;941;27.4
27/05/2015;23:00:00;21;3;38;4;76;88;0;22.3;0;942;25.3
27/05/2015;0:00:00;28;3;17;2;87;44;0;26;0;942;23.3
28/05/2015;1:00:00;29;3;10;2;87;96;0;28.6;0;943;21.9
28/05/2015;2:00:00;23;3;7;2;92;84;0;28.5;0;943;21.4
28/05/2015;3:00:00;16;2;9;2;81;51;0;31.2;0;942;20.3
28/05/2015;4:00:00;25;3;7;2;79;50;0.1;36.7;0;942;18.7
28/05/2015;5:00:00;26;3;7;2;77;63;1.1;51.9;0;942;16.5
28/05/2015;6:00:00;31;3;8;2;73;71;0.9;63.5;0;943;15.3
28/05/2015;7:00:00;35;3;7;2;77;83;0.7;67.5;0;943;14.8
28/05/2015;8:00:00;36;3;15;3;70;44;0;67.1;0;943;15.1
