Fecha;CO;NO;NO2;O3;PM10;SH2;PM25;PST;SO2
17/06/2014;;1;7;109;11;;;;3
18/06/2014;;1;9;97;10;;;;4
19/06/2014;;1;10;89;17;;;;5
20/06/2014;;1;9;89;16;;;;6
21/06/2014;;1;8;72;10;;;;7
22/06/2014;;2;8;76;9;;;;6
23/06/2014;;2;8;72;12;;;;5
24/06/2014;;2;11;82;9;;;;2
25/06/2014;;1;10;87;12;;;;2
26/06/2014;;2;12;77;16;;;;2
27/06/2014;;2;13;76;11;;;;3
28/06/2014;;2;7;62;9;;;;2
29/06/2014;;3;8;67;9;;;;3
30/06/2014;;2;11;73;9;;;;5
01/07/2014;;2;7;69;8;;;;3
02/07/2014;;2;11;59;9;;;;3
03/07/2014;;2;10;66;8;;;;3
04/07/2014;;2;15;71;10;;;;2
05/07/2014;;2;8;65;12;;;;3
06/07/2014;;2;6;42;7;;;;3
07/07/2014;;2;8;68;9;;;;4
08/07/2014;;1;8;77;10;;;;3
09/07/2014;;1;4;74;9;;;;3
10/07/2014;;1;5;75;8;;;;2
11/07/2014;;2;13;58;9;;;;2
12/07/2014;;2;9;69;9;;;;2
13/07/2014;;6;19;60;10;;;;1
14/07/2014;;2;14;67;11;;;;2
15/07/2014;;4;25;74;15;;;;3
16/07/2014;;10;27;78;21;;;;3
17/07/2014;;6;21;74;19;;;;2
18/07/2014;;4;19;64;21;;;;4
19/07/2014;;2;10;53;9;;;;2
20/07/2014;;3;9;56;10;;;;4
21/07/2014;;2;11;59;14;;;;3
22/07/2014;;4;20;67;16;;;;2
23/07/2014;;6;21;78;14;;;;2
24/07/2014;;2;13;91;20;;;;3
25/07/2014;;2;15;93;19;;;;4
26/07/2014;;1;16;95;20;;;;3
27/07/2014;;2;16;93;20;;;;3
28/07/2014;;1;11;94;18;;;;2
29/07/2014;;1;4;78;11;;;;3
30/07/2014;;1;10;82;10;;;;4
31/07/2014;;2;14;85;17;;;;2
01/08/2014;;2;11;97;20;;;;2
02/08/2014;;2;7;52;9;;;;3
03/08/2014;;2;10;49;9;;;;3
04/08/2014;;2;12;78;11;;;;3
05/08/2014;;2;13;87;13;;;;4
06/08/2014;;2;10;65;10;;;;3
07/08/2014;;3;13;54;10;;;;5
08/08/2014;;2;8;56;10;;;;5
09/08/2014;;2;8;61;10;;;;2
10/08/2014;;2;7;64;11;;;;1
11/08/2014;;1;8;68;8;;;;3
12/08/2014;;2;8;63;11;;;;3
13/08/2014;;1;6;73;9;;;;2
14/08/2014;;1;10;70;10;;;;3
15/08/2014;;2;14;69;11;;;;3
16/08/2014;;1;4;83;10;;;;3
17/08/2014;;2;13;73;14;;;;3
18/08/2014;;2;17;74;17;;;;5
19/08/2014;;2;11;84;14;;;;4
20/08/2014;;2;13;80;14;;;;6
21/08/2014;;2;10;No cumple el anexo IV de la Decisión del Consejo 97/101/CE;12;;;;4
22/08/2014;;2;13;;11;;;;3
23/08/2014;;2;13;;15;;;;3
24/08/2014;;3;21;;14;;;;4
25/08/2014;;2;16;;12;;;;5
26/08/2014;;3;9;No cumple el anexo IV de la Decisión del Consejo 97/101/CE;13;;;;4
27/08/2014;;4;13;46;15;;;;4
28/08/2014;;2;11;59;12;;;;4
29/08/2014;;2;8;68;10;;;;6
30/08/2014;;1;10;65;14;;;;5
31/08/2014;;2;9;69;13;;;;2
01/09/2014;;2;13;65;14;;;;2
02/09/2014;;2;15;68;20;;;;4
03/09/2014;;2;14;60;18;;;;4
04/09/2014;;3;15;58;13;;;;3
05/09/2014;;3;15;63;13;;;;4
06/09/2014;;2;10;47;11;;;;4
07/09/2014;;3;16;34;10;;;;3
08/09/2014;;3;16;45;11;;;;4
09/09/2014;;4;21;52;15;;;;3
10/09/2014;;3;15;67;11;;;;2
11/09/2014;;2;13;60;9;;;;5
12/09/2014;;3;14;42;10;;;;6
13/09/2014;;2;16;55;13;;;;3
14/09/2014;;6;19;44;11;;;;2
15/09/2014;;2;12;52;8;;;;4
16/09/2014;;2;9;56;9;;;;6
17/09/2014;;1;7;58;6;;;;4
18/09/2014;;1;6;63;7;;;;2
19/09/2014;;1;9;57;6;;;;4
20/09/2014;;3;14;46;10;;;;2
21/09/2014;;4;14;48;9;;;;2
22/09/2014;;1;11;57;7;;;;4
23/09/2014;;2;15;57;8;;;;3
24/09/2014;;1;7;65;17;;;;4
25/09/2014;;1;10;64;28;;;;6
26/09/2014;;2;15;53;17;;;;4
27/09/2014;;1;12;57;14;;;;2
28/09/2014;;2;13;50;10;;;;2
29/09/2014;;4;16;40;11;;;;4
30/09/2014;;3;13;54;11;;;;5
01/10/2014;;2;11;62;13;;;;2
02/10/2014;;2;12;60;14;;;;2
03/10/2014;;4;23;44;14;;;;2
04/10/2014;;2;17;50;14;;;;2
05/10/2014;;2;13;50;10;;;;2
06/10/2014;;2;11;53;9;;;;2
07/10/2014;;1;9;52;11;;;;5
08/10/2014;;1;11;40;10;;;;4
09/10/2014;;1;19;39;10;;;;2
10/10/2014;;2;15;45;15;;;;4
11/10/2014;;1;9;52;10;;;;4
12/10/2014;;1;3;68;8;;;;4
13/10/2014;;1;5;65;8;;;;5
14/10/2014;;2;13;62;16;;;;3
15/10/2014;;1;5;53;9;;;;3
16/10/2014;;1;4;49;7;;;;3
17/10/2014;;1;10;42;10;;;;2
18/10/2014;;2;9;41;13;;;;2
19/10/2014;;3;14;30;15;;;;3
20/10/2014;;16;25;25;22;;;;4
21/10/2014;;7;24;20;19;;;;3
22/10/2014;;3;15;32;13;;;;3
23/10/2014;;5;16;28;19;;;;3
24/10/2014;;6;17;23;18;;;;3
25/10/2014;;3;14;28;16;;;;4
26/10/2014;;2;10;29;13;;;;4
27/10/2014;;3;19;29;15;;;;3
28/10/2014;;2;17;35;14;;;;4
29/10/2014;;8;24;25;18;;;;3
30/10/2014;;10;21;20;19;;;;2
31/10/2014;;6;24;26;16;;;;2
01/11/2014;;1;14;37;17;;;;3
02/11/2014;;1;13;46;15;;;;3
03/11/2014;;1;8;60;8;;;;2
04/11/2014;;1;12;61;8;;;;10
05/11/2014;;2;19;46;12;;;;10
06/11/2014;;1;11;42;11;;;;6
07/11/2014;;3;21;50;10;;;;7
08/11/2014;;1;8;60;9;;;;3
09/11/2014;;3;13;54;10;;;;7
10/11/2014;;2;8;52;11;;;;6
11/11/2014;;1;7;66;7;;;;5
12/11/2014;;1;9;57;8;;;;5
13/11/2014;;1;3;64;6;;;;5
14/11/2014;;1;9;66;7;;;;5
15/11/2014;;1;4;63;6;;;;6
16/11/2014;;1;2;68;8;;;;5
17/11/2014;;6;18;51;10;;;;7
18/11/2014;;3;15;34;13;;;;3
19/11/2014;;2;12;32;12;;;;3
20/11/2014;;3;11;39;11;;;;3
21/11/2014;;8;22;16;16;;;;2
22/11/2014;;4;15;16;16;;;;2
23/11/2014;;3;10;28;21;;;;2
24/11/2014;;14;22;12;17;;;;4
25/11/2014;;6;19;19;12;;;;5
26/11/2014;;3;19;39;12;;;;5
27/11/2014;;4;15;42;9;;;;4
28/11/2014;;3;14;65;6;;;;4
29/11/2014;;2;11;46;7;;;;3
30/11/2014;;2;7;56;6;;;;3
01/12/2014;;5;19;32;12;;;;4
02/12/2014;;7;21;38;17;;;;4
03/12/2014;;5;14;32;8;;;;5
04/12/2014;;13;24;19;14;;;;4
05/12/2014;;13;26;19;18;;;;2
06/12/2014;;4;18;38;11;;;;4
07/12/2014;;3;12;47;10;;;;2
08/12/2014;;7;24;21;15;;;;4
09/12/2014;;8;19;21;11;;;;5
10/12/2014;;21;23;19;17;;;;7
11/12/2014;;19;20;15;18;;;;7
12/12/2014;;11;22;23;18;;;;5
13/12/2014;;1;7;58;8;;;;4
14/12/2014;;7;15;28;10;;;;5
15/12/2014;;7;17;40;11;;;;4
16/12/2014;;3;21;36;9;;;;7
17/12/2014;;9;18;14;13;;;;4
18/12/2014;;2;6;42;10;;;;3
19/12/2014;;3;10;30;11;;;;3
20/12/2014;;1;4;31;10;;;;3
21/12/2014;;1;3;41;6;;;;3
22/12/2014;;1;4;35;9;;;;4
23/12/2014;;2;11;26;12;;;;4
24/12/2014;;2;6;26;9;;;;3
25/12/2014;;1;6;31;11;;;;3
26/12/2014;;2;9;31;10;;;;4
27/12/2014;;2;8;33;11;;;;3
28/12/2014;;2;4;62;12;;;;5
29/12/2014;;2;6;56;12;;;;6
30/12/2014;;4;16;32;13;;;;5
31/12/2014;;7;17;17;20;;;;3
