Fecha;Hora;SO2;NO;NO2;PM10;dd;vv;TMP;O3
10/02/2015;19:00:00;1;0.9;2;10;75;1.7;11.5;75
10/02/2015;20:00:00;1;0.9;2;12;72;1.5;11.3;75
10/02/2015;21:00:00;1;0.9;0;8;72;1.6;11.4;77
10/02/2015;22:00:00;1;0.9;-1;9;74;1.7;11.6;80
10/02/2015;23:00:00;1;0.9;0;9;76;2.3;11.8;82
10/02/2015;0:00:00;1;0.8;-1;9;82;1.2;11.7;81
11/02/2015;1:00:00;1;0.8;-1;10;88;0.5;11.6;81
11/02/2015;2:00:00;1;0.7;-1;9;77;0.2;11.2;77
11/02/2015;3:00:00;1;0.8;-1;9;76;0.1;9.8;55
11/02/2015;4:00:00;1;0.8;1;9;50;0.1;9.8;53
11/02/2015;5:00:00;0;0.7;-1;14;64;0.6;11.2;74
11/02/2015;6:00:00;0;0.7;0;11;70;0.8;12.0;78
11/02/2015;7:00:00;1;0.7;0;13;71;2.1;12.1;75
11/02/2015;8:00:00;1;0.7;1;15;72;1.8;12.5;76
11/02/2015;9:00:00;1;0.9;3;15;70;1.5;12.7;71
11/02/2015;10:00:00;1;0.9;2;20;67;1.5;13.6;73
11/02/2015;11:00:00;1;0.9;1;17;70;2.8;15.3;74
11/02/2015;12:00:00;1;1.1;1;16;72;2.4;16.2;73
11/02/2015;13:00:00;1;0.9;0;13;79;3.2;16.2;78
11/02/2015;14:00:00;1;0.9;0;13;75;3.0;16.3;80
11/02/2015;15:00:00;1;1.1;0;12;84;3.4;15.1;81
11/02/2015;16:00:00;1;1.1;1;14;77;2.6;14.9;83
11/02/2015;17:00:00;1;1.0;1;13;62;2.7;14.9;82
11/02/2015;18:00:00;1;1.0;2;12;73;2.2;13.6;78
11/02/2015;19:00:00;1;1.0;3;12;79;0.6;12.7;77
11/02/2015;20:00:00;1;1.0;12;16;77;0.1;11.5;59
11/02/2015;21:00:00;1;1.8;36;27;70;0.1;9.7;20
11/02/2015;22:00:00;1;1.0;24;27;69;0.1;8.8;21
11/02/2015;23:00:00;1;1.0;13;19;69;0.1;8.8;39
11/02/2015;0:00:00;1;0.9;8;10;69;0.1;8.0;35
12/02/2015;1:00:00;1;0.9;4;11;69;0.1;7.4;31
12/02/2015;2:00:00;1;0.6;3;9;67;0.1;6.7;20
12/02/2015;3:00:00;1;0.3;1;7;66;0.1;7.2;37
12/02/2015;4:00:00;0;0.0;0;6;64;0.1;7.6;45
12/02/2015;5:00:00;1;0.0;0;3;24;0.2;6.6;20
12/02/2015;6:00:00;1;-0.1;0;6;186;0.1;7.8;48
12/02/2015;7:00:00;1;-0.1;4;5;232;0.1;7.3;36
12/02/2015;8:00:00;1;5.3;19;10;232;0.1;7.5;25
12/02/2015;9:00:00;1;11.4;30;20;232;0.1;8.5;15
12/02/2015;10:00:00;1;12.5;30;38;243;0.2;10.9;27
12/02/2015;11:00:00;;;;;;;;
12/02/2015;12:00:00;;;;;;;;
12/02/2015;13:00:00;;;;;;;;
12/02/2015;14:00:00;;;;;;;;
12/02/2015;15:00:00;;;;;;;;
12/02/2015;16:00:00;;;;;;;;
12/02/2015;17:00:00;;;;;;;;
12/02/2015;18:00:00;;;;;;;;
12/02/2015;19:00:00;;;;;;;;
12/02/2015;20:00:00;;;;;;;;
12/02/2015;21:00:00;;;;;;;;
12/02/2015;22:00:00;;;;;;;;
12/02/2015;23:00:00;;;;;;;;
12/02/2015;0:00:00;;;;;;;;
13/02/2015;1:00:00;;;;;;;;
13/02/2015;2:00:00;;;;;;;;
13/02/2015;3:00:00;;;;;;;;
13/02/2015;4:00:00;;;;;;;;
13/02/2015;5:00:00;;;;;;;;
13/02/2015;6:00:00;;;;;;;;
13/02/2015;7:00:00;;;;;;;;
13/02/2015;8:00:00;;;;;;;;
13/02/2015;9:00:00;;;;;;;;
13/02/2015;10:00:00;;;;;;;;
13/02/2015;11:00:00;;;;;;;;
13/02/2015;12:00:00;;;;;;;;
13/02/2015;13:00:00;;;;;;;;
13/02/2015;14:00:00;;;;;;;;
13/02/2015;15:00:00;;;;;;;;
13/02/2015;16:00:00;;;;;;;;
13/02/2015;17:00:00;;;;;;;;
13/02/2015;18:00:00;;;;;;;;
13/02/2015;19:00:00;;;;;;;;
13/02/2015;20:00:00;;;;;;;;
13/02/2015;21:00:00;;;;;;;;
13/02/2015;22:00:00;;;;;;;;
13/02/2015;23:00:00;;;;;;;;
13/02/2015;0:00:00;;;;;;;;
14/02/2015;1:00:00;;;;;;;;
14/02/2015;2:00:00;;;;;;;;
14/02/2015;3:00:00;;;;;;;;
14/02/2015;4:00:00;;;;;;;;
14/02/2015;5:00:00;;;;;;;;
14/02/2015;6:00:00;;;;;;;;
14/02/2015;7:00:00;;;;;;;;
14/02/2015;8:00:00;;;;;;;;
14/02/2015;9:00:00;;;;;;;;
14/02/2015;10:00:00;;;;;;;;
14/02/2015;11:00:00;;;;;;;;
14/02/2015;12:00:00;;;;;;;;
14/02/2015;13:00:00;;;;;;;;
14/02/2015;14:00:00;;;;;;;;
14/02/2015;15:00:00;;;;;;;;
14/02/2015;16:00:00;;;;;;;;
14/02/2015;17:00:00;;;;;;;;
14/02/2015;18:00:00;;;;;;;;
14/02/2015;19:00:00;;;;;;;;
14/02/2015;20:00:00;;;;;;;;
14/02/2015;21:00:00;;;;;;;;
14/02/2015;22:00:00;;;;;;;;
14/02/2015;23:00:00;;;;;;;;
14/02/2015;0:00:00;;;;;;;;
15/02/2015;1:00:00;;;;;;;;
15/02/2015;2:00:00;;;;;;;;
15/02/2015;3:00:00;;;;;;;;
15/02/2015;4:00:00;;;;;;;;
15/02/2015;5:00:00;;;;;;;;
15/02/2015;6:00:00;;;;;;;;
15/02/2015;7:00:00;;;;;;;;
15/02/2015;8:00:00;;;;;;;;
15/02/2015;9:00:00;;;;;;;;
15/02/2015;10:00:00;;;;;;;;
15/02/2015;11:00:00;;;;;;;;
15/02/2015;12:00:00;;;;;;;;
15/02/2015;13:00:00;;;;;;;;
15/02/2015;14:00:00;;;;;;;;
15/02/2015;15:00:00;;;;;;;;
15/02/2015;16:00:00;;;;;;;;
15/02/2015;17:00:00;;;;;;;;
15/02/2015;18:00:00;;;;;;;;
15/02/2015;19:00:00;;;;;;;;
15/02/2015;20:00:00;;;;;;;;
15/02/2015;21:00:00;;;;;;;;
15/02/2015;22:00:00;;;;;;;;
15/02/2015;23:00:00;;;;;;;;
15/02/2015;0:00:00;;;;;;;;
16/02/2015;1:00:00;;;;;;;;
16/02/2015;2:00:00;;;;;;;;
16/02/2015;3:00:00;;;;;;;;
16/02/2015;4:00:00;;;;;;;;
16/02/2015;5:00:00;;;;;;;;
16/02/2015;6:00:00;;;;;;;;
16/02/2015;7:00:00;;;;;;;;
16/02/2015;8:00:00;;;;;;;;
16/02/2015;9:00:00;;;;;;;;
16/02/2015;10:00:00;;;;;;;;
16/02/2015;11:00:00;;;;;;;;
16/02/2015;12:00:00;;;;;;;;
16/02/2015;13:00:00;;;;;;;;
16/02/2015;14:00:00;;;;;;;;
16/02/2015;15:00:00;;;;;;;;
16/02/2015;16:00:00;;;;;;;;
16/02/2015;17:00:00;;;;;;;;
16/02/2015;18:00:00;;;;;;;;
16/02/2015;19:00:00;;;;;;;;
16/02/2015;20:00:00;;;;;;;;
16/02/2015;21:00:00;;;;;;;;
16/02/2015;22:00:00;;;;;;;;
16/02/2015;23:00:00;;;;;;;;
16/02/2015;0:00:00;;;;;;;;
17/02/2015;1:00:00;;;;;;;;
17/02/2015;2:00:00;;;;;;;;
17/02/2015;3:00:00;;;;;;;;
17/02/2015;4:00:00;;;;;;;;
17/02/2015;5:00:00;;;;;;;;
17/02/2015;6:00:00;;;;;;;;
17/02/2015;7:00:00;;;;;;;;
17/02/2015;8:00:00;;;;;;;;
17/02/2015;9:00:00;;;;;;;;
17/02/2015;10:00:00;;;;;;;;
17/02/2015;11:00:00;;;;;;;;
17/02/2015;12:00:00;;;;;;;;
17/02/2015;13:00:00;;;;;;;;
17/02/2015;14:00:00;;;;;;;;
17/02/2015;15:00:00;;;;;;;;
17/02/2015;16:00:00;;;;;;;;
17/02/2015;17:00:00;;;;;;;;
17/02/2015;18:00:00;;;;;;;;
17/02/2015;19:00:00;;;;;;;;
17/02/2015;20:00:00;;;;;;;;
17/02/2015;21:00:00;;;;;;;;
17/02/2015;22:00:00;;;;;;;;
17/02/2015;23:00:00;;;;;;;;
17/02/2015;0:00:00;;;;;;;;
18/02/2015;1:00:00;;;;;;;;
18/02/2015;2:00:00;;;;;;;;
18/02/2015;3:00:00;;;;;;;;
18/02/2015;4:00:00;;;;;;;;
18/02/2015;5:00:00;;;;;;;;
18/02/2015;6:00:00;;;;;;;;
18/02/2015;7:00:00;;;;;;;;
18/02/2015;8:00:00;;;;;;;;
18/02/2015;9:00:00;;;;;;;;
18/02/2015;10:00:00;;;;;;;;
18/02/2015;11:00:00;;;;;;;;
18/02/2015;12:00:00;;;;;;;;
18/02/2015;13:00:00;;;;;;;;
18/02/2015;14:00:00;;;;;;;;
18/02/2015;15:00:00;;;;;;;;
18/02/2015;16:00:00;;;;;;;;
18/02/2015;17:00:00;;;;;;;;
18/02/2015;18:00:00;;;;;;;;
18/02/2015;19:00:00;;;;;;;;
18/02/2015;20:00:00;;;;;;;;
18/02/2015;21:00:00;;;;;;;;
18/02/2015;22:00:00;;;;;;;;
18/02/2015;23:00:00;;;;;;;;
18/02/2015;0:00:00;;;;;;;;
19/02/2015;1:00:00;;;;;;;;
19/02/2015;2:00:00;;;;;;;;
19/02/2015;3:00:00;;;;;;;;
19/02/2015;4:00:00;;;;;;;;
19/02/2015;5:00:00;;;;;;;;
19/02/2015;6:00:00;;;;;;;;
19/02/2015;7:00:00;;;;;;;;
19/02/2015;8:00:00;;;;;;;;
19/02/2015;9:00:00;;;;;;;;
19/02/2015;10:00:00;;;;;;;;
19/02/2015;11:00:00;;;;;;;;
19/02/2015;12:00:00;;;;;;;;
19/02/2015;13:00:00;;;;;;;;
19/02/2015;14:00:00;;;;;;;;
19/02/2015;15:00:00;;;;;;;;
19/02/2015;16:00:00;;;;;;;;
19/02/2015;17:00:00;;;;;;;;
19/02/2015;18:00:00;;;;;;;;
19/02/2015;19:00:00;;;;;;;;
19/02/2015;20:00:00;;;;;;;;
19/02/2015;21:00:00;;;;;;;;
19/02/2015;22:00:00;;;;;;;;
19/02/2015;23:00:00;;;;;;;;
19/02/2015;0:00:00;;;;;;;;
20/02/2015;1:00:00;;;;;;;;
20/02/2015;2:00:00;;;;;;;;
20/02/2015;3:00:00;;;;;;;;
20/02/2015;4:00:00;;;;;;;;
20/02/2015;5:00:00;;;;;;;;
20/02/2015;6:00:00;;;;;;;;
20/02/2015;7:00:00;;;;;;;;
20/02/2015;8:00:00;;;;;;;;
20/02/2015;9:00:00;;;;;;;;
20/02/2015;10:00:00;;;;;;;;
20/02/2015;11:00:00;;;;;;;;
20/02/2015;12:00:00;;;;;;;;
20/02/2015;13:00:00;;;;;;;;
20/02/2015;14:00:00;;;;;;;;
20/02/2015;15:00:00;;;;;;;;
20/02/2015;16:00:00;;;;;;;;
20/02/2015;17:00:00;;;;;;;;
20/02/2015;18:00:00;;;;;;;;
20/02/2015;19:00:00;;;;;;;;
20/02/2015;20:00:00;;;;;;;;
20/02/2015;21:00:00;;;;;;;;
20/02/2015;22:00:00;;;;;;;;
20/02/2015;23:00:00;;;;;;;;
20/02/2015;0:00:00;;;;;;;;
21/02/2015;1:00:00;;;;;;;;
21/02/2015;2:00:00;;;;;;;;
21/02/2015;3:00:00;;;;;;;;
21/02/2015;4:00:00;;;;;;;;
21/02/2015;5:00:00;;;;;;;;
21/02/2015;6:00:00;;;;;;;;
21/02/2015;7:00:00;;;;;;;;
21/02/2015;8:00:00;;;;;;;;
21/02/2015;9:00:00;;;;;;;;
21/02/2015;10:00:00;;;;;;;;
21/02/2015;11:00:00;;;;;;;;
21/02/2015;12:00:00;;;;;;;;
21/02/2015;13:00:00;;;;;;;;
21/02/2015;14:00:00;;;;;;;;
21/02/2015;15:00:00;;;;;;;;
21/02/2015;16:00:00;;;;;;;;
21/02/2015;17:00:00;;;;;;;;
21/02/2015;18:00:00;;;;;;;;
21/02/2015;19:00:00;;;;;;;;
21/02/2015;20:00:00;;;;;;;;
21/02/2015;21:00:00;;;;;;;;
21/02/2015;22:00:00;;;;;;;;
21/02/2015;23:00:00;;;;;;;;
21/02/2015;0:00:00;;;;;;;;
22/02/2015;1:00:00;;;;;;;;
22/02/2015;2:00:00;;;;;;;;
22/02/2015;3:00:00;;;;;;;;
22/02/2015;4:00:00;;;;;;;;
22/02/2015;5:00:00;;;;;;;;
22/02/2015;6:00:00;;;;;;;;
22/02/2015;7:00:00;;;;;;;;
22/02/2015;8:00:00;;;;;;;;
22/02/2015;9:00:00;;;;;;;;
22/02/2015;10:00:00;;;;;;;;
22/02/2015;11:00:00;;;;;;;;
22/02/2015;12:00:00;;;;;;;;
22/02/2015;13:00:00;;;;;;;;
22/02/2015;14:00:00;;;;;;;;
22/02/2015;15:00:00;;;;;;;;
22/02/2015;16:00:00;;;;;;;;
22/02/2015;17:00:00;;;;;;;;
22/02/2015;18:00:00;;;;;;;;
22/02/2015;19:00:00;;;;;;;;
22/02/2015;20:00:00;;;;;;;;
22/02/2015;21:00:00;;;;;;;;
22/02/2015;22:00:00;;;;;;;;
22/02/2015;23:00:00;;;;;;;;
22/02/2015;0:00:00;;;;;;;;
23/02/2015;1:00:00;;;;;;;;
23/02/2015;2:00:00;;;;;;;;
23/02/2015;3:00:00;;;;;;;;
23/02/2015;4:00:00;;;;;;;;
23/02/2015;5:00:00;;;;;;;;
23/02/2015;6:00:00;;;;;;;;
23/02/2015;7:00:00;;;;;;;;
23/02/2015;8:00:00;;;;;;;;
23/02/2015;9:00:00;;;;;;;;
23/02/2015;10:00:00;;;;;;;;
23/02/2015;11:00:00;;;;;;;;
23/02/2015;12:00:00;;;;;;;;
23/02/2015;13:00:00;;;;;;;;
23/02/2015;14:00:00;;;;;;;;
23/02/2015;15:00:00;;;;;;;;
23/02/2015;16:00:00;;;;;;;;
23/02/2015;17:00:00;;;;;;;;
23/02/2015;18:00:00;;;;;;;;
23/02/2015;19:00:00;;;;;;;;
23/02/2015;20:00:00;;;;;;;;
23/02/2015;21:00:00;;;;;;;;
23/02/2015;22:00:00;;;;;;;;
23/02/2015;23:00:00;;;;;;;;
23/02/2015;0:00:00;;;;;;;;
24/02/2015;1:00:00;;;;;;;;
24/02/2015;2:00:00;;;;;;;;
24/02/2015;3:00:00;;;;;;;;
24/02/2015;4:00:00;;;;;;;;
24/02/2015;5:00:00;;;;;;;;
24/02/2015;6:00:00;;;;;;;;
24/02/2015;7:00:00;;;;;;;;
24/02/2015;8:00:00;;;;;;;;
24/02/2015;9:00:00;;;;;;;;
24/02/2015;10:00:00;;;;;;;;
24/02/2015;11:00:00;;;;;;;;
24/02/2015;12:00:00;;;;;;;;
24/02/2015;13:00:00;;;;;;;;
24/02/2015;14:00:00;;;;;;;;
24/02/2015;15:00:00;;;;;;;;
24/02/2015;16:00:00;;;;;;;;
24/02/2015;17:00:00;;;;;;;;
24/02/2015;18:00:00;;;;;;;;
24/02/2015;19:00:00;;;;;;;;
24/02/2015;20:00:00;;;;;;;;
24/02/2015;21:00:00;;;;;;;;
24/02/2015;22:00:00;;;;;;;;
24/02/2015;23:00:00;;;;;;;;
24/02/2015;0:00:00;;;;;;;;
25/02/2015;1:00:00;;;;;;;;
25/02/2015;2:00:00;;;;;;;;
25/02/2015;3:00:00;;;;;;;;
25/02/2015;4:00:00;;;;;;;;
25/02/2015;5:00:00;;;;;;;;
25/02/2015;6:00:00;;;;;;;;
25/02/2015;7:00:00;;;;;;;;
25/02/2015;8:00:00;;;;;;;;
25/02/2015;9:00:00;;;;;;;;
25/02/2015;10:00:00;;;;;;;;
25/02/2015;11:00:00;;;;;;;;
25/02/2015;12:00:00;;;;;;;;
25/02/2015;13:00:00;;;;;;;;
25/02/2015;14:00:00;;;;;;;;
25/02/2015;15:00:00;;;;;;;;
25/02/2015;16:00:00;;;;;;;;
25/02/2015;17:00:00;;;;;;;;
25/02/2015;18:00:00;;;;;;;;
25/02/2015;19:00:00;;;;;;;;
25/02/2015;20:00:00;;;;;;;;
25/02/2015;21:00:00;;;;;;;;
25/02/2015;22:00:00;;;;;;;;
25/02/2015;23:00:00;;;;;;;;
25/02/2015;0:00:00;;;;;;;;
26/02/2015;1:00:00;;;;;;;;
26/02/2015;2:00:00;;;;;;;;
26/02/2015;3:00:00;;;;;;;;
26/02/2015;4:00:00;;;;;;;;
26/02/2015;5:00:00;;;;;;;;
26/02/2015;6:00:00;;;;;;;;
26/02/2015;7:00:00;;;;;;;;
26/02/2015;8:00:00;;;;;;;;
26/02/2015;9:00:00;;;;;;;;
26/02/2015;10:00:00;;;;;;;;
26/02/2015;11:00:00;;;;;;;;
26/02/2015;12:00:00;;;;;;;;
26/02/2015;13:00:00;;;;;;;;
26/02/2015;14:00:00;;;;;;;;
26/02/2015;15:00:00;;;;;;;;
26/02/2015;16:00:00;;;;;;;;
26/02/2015;17:00:00;;;;;;;;
26/02/2015;18:00:00;;;;;;;;
26/02/2015;19:00:00;;;;;;;;
26/02/2015;20:00:00;;;;;;;;
26/02/2015;21:00:00;;;;;;;;
26/02/2015;22:00:00;;;;;;;;
26/02/2015;23:00:00;;;;;;;;
26/02/2015;0:00:00;;;;;;;;
27/02/2015;1:00:00;6;1.2;13;10;219;0.2;8.4;22
27/02/2015;2:00:00;6;1.1;9;8;222;0.3;8.4;24
27/02/2015;3:00:00;6;0.7;2;4;257;0.6;8.9;30
27/02/2015;4:00:00;6;0.7;3;3;264;0.4;9.1;27
27/02/2015;5:00:00;6;0.5;2;4;263;0.1;9.0;35
27/02/2015;6:00:00;6;0.2;1;6;262;0.5;9.5;35
27/02/2015;7:00:00;6;0.2;2;8;262;0.1;10.1;36
27/02/2015;8:00:00;6;1.1;9;10;226;1.3;12.5;36
27/02/2015;9:00:00;6;2.0;7;15;218;3.1;14.5;43
27/02/2015;10:00:00;;;;;;;;
27/02/2015;11:00:00;;;;;;;;
27/02/2015;12:00:00;;;;;;;;
27/02/2015;13:00:00;;;;;;;;
27/02/2015;14:00:00;;;;;;;;
27/02/2015;15:00:00;;;;;;;;
27/02/2015;16:00:00;;;;;;;;
27/02/2015;17:00:00;;;;;;;;
27/02/2015;18:00:00;;;;;;;;
27/02/2015;19:00:00;;;;;;;;
27/02/2015;20:00:00;;;;;;;;
27/02/2015;21:00:00;;;;;;;;
27/02/2015;22:00:00;;;;;;;;
27/02/2015;23:00:00;;;;;;;;
27/02/2015;0:00:00;;;;;;;;
28/02/2015;1:00:00;;;;;;;;
28/02/2015;2:00:00;;;;;;;;
28/02/2015;3:00:00;;;;;;;;
28/02/2015;4:00:00;;;;;;;;
28/02/2015;5:00:00;;;;;;;;
28/02/2015;6:00:00;;;;;;;;
28/02/2015;7:00:00;;;;;;;;
28/02/2015;8:00:00;;;;;;;;
28/02/2015;9:00:00;;;;;;;;
28/02/2015;10:00:00;;;;;;;;
28/02/2015;11:00:00;;;;;;;;
28/02/2015;12:00:00;;;;;;;;
28/02/2015;13:00:00;;;;;;;;
28/02/2015;14:00:00;;;;;;;;
28/02/2015;15:00:00;;;;;;;;
28/02/2015;16:00:00;;;;;;;;
28/02/2015;17:00:00;;;;;;;;
28/02/2015;18:00:00;;;;;;;;
28/02/2015;19:00:00;;;;;;;;
28/02/2015;20:00:00;;;;;;;;
28/02/2015;21:00:00;;;;;;;;
28/02/2015;22:00:00;;;;;;;;
28/02/2015;23:00:00;;;;;;;;
28/02/2015;0:00:00;;;;;;;;
01/03/2015;1:00:00;;;;;;;;
01/03/2015;2:00:00;;;;;;;;
01/03/2015;3:00:00;;;;;;;;
01/03/2015;4:00:00;;;;;;;;
01/03/2015;5:00:00;;;;;;;;
01/03/2015;6:00:00;;;;;;;;
01/03/2015;7:00:00;;;;;;;;
01/03/2015;8:00:00;;;;;;;;
01/03/2015;9:00:00;;;;;;;;
01/03/2015;10:00:00;;;;;;;;
01/03/2015;11:00:00;;;;;;;;
01/03/2015;12:00:00;;;;;;;;
01/03/2015;13:00:00;;;;;;;;
01/03/2015;14:00:00;;;;;;;;
01/03/2015;15:00:00;;;;;;;;
01/03/2015;16:00:00;;;;;;;;
01/03/2015;17:00:00;;;;;;;;
01/03/2015;18:00:00;;;;;;;;
01/03/2015;19:00:00;;;;;;;;
01/03/2015;20:00:00;;;;;;;;
01/03/2015;21:00:00;;;;;;;;
01/03/2015;22:00:00;;;;;;;;
01/03/2015;23:00:00;;;;;;;;
01/03/2015;0:00:00;;;;;;;;
02/03/2015;1:00:00;;;;;;;;
02/03/2015;2:00:00;;;;;;;;
02/03/2015;3:00:00;;;;;;;;
02/03/2015;4:00:00;;;;;;;;
02/03/2015;5:00:00;;;;;;;;
02/03/2015;6:00:00;;;;;;;;
02/03/2015;7:00:00;;;;;;;;
02/03/2015;8:00:00;;;;;;;;
02/03/2015;9:00:00;;;;;;;;
02/03/2015;10:00:00;;;;;;;;
02/03/2015;11:00:00;;;;;;;;
02/03/2015;12:00:00;;;;;;;;
02/03/2015;13:00:00;;;;;;;;
02/03/2015;14:00:00;;;;;;;;
02/03/2015;15:00:00;;;;;;;;
02/03/2015;16:00:00;;;;;;;;
02/03/2015;17:00:00;;;;;;;;
02/03/2015;18:00:00;;;;;;;;
02/03/2015;19:00:00;;;;;;;;
02/03/2015;20:00:00;;;;;;;;
02/03/2015;21:00:00;;;;;;;;
02/03/2015;22:00:00;;;;;;;;
02/03/2015;23:00:00;;;;;;;;
02/03/2015;0:00:00;;;;;;;;
03/03/2015;1:00:00;;;;;;;;
03/03/2015;2:00:00;;;;;;;;
03/03/2015;3:00:00;;;;;;;;
03/03/2015;4:00:00;;;;;;;;
03/03/2015;5:00:00;;;;;;;;
03/03/2015;6:00:00;;;;;;;;
03/03/2015;7:00:00;;;;;;;;
03/03/2015;8:00:00;;;;;;;;
03/03/2015;9:00:00;;;;;;;;
03/03/2015;10:00:00;;;;;;;;
03/03/2015;11:00:00;;;;;;;;
03/03/2015;12:00:00;;;;;;;;
03/03/2015;13:00:00;;;;;;;;
03/03/2015;14:00:00;;;;;;;;
03/03/2015;15:00:00;;;;;;;;
03/03/2015;16:00:00;;;;;;;;
03/03/2015;17:00:00;;;;;;;;
03/03/2015;18:00:00;;;;;;;;
03/03/2015;19:00:00;;;;;;;;
03/03/2015;20:00:00;;;;;;;;
03/03/2015;21:00:00;;;;;;;;
03/03/2015;22:00:00;;;;;;;;
03/03/2015;23:00:00;;;;;;;;
03/03/2015;0:00:00;;;;;;;;
04/03/2015;1:00:00;;;;;;;;
04/03/2015;2:00:00;;;;;;;;
04/03/2015;3:00:00;;;;;;;;
04/03/2015;4:00:00;;;;;;;;
04/03/2015;5:00:00;;;;;;;;
04/03/2015;6:00:00;;;;;;;;
04/03/2015;7:00:00;;;;;;;;
04/03/2015;8:00:00;;;;;;;;
04/03/2015;9:00:00;;;;;;;;
04/03/2015;10:00:00;;;;;;;;
04/03/2015;11:00:00;;;;;;;;
04/03/2015;12:00:00;;;;;;;;
04/03/2015;13:00:00;;;;;;;;
04/03/2015;14:00:00;;;;;;;;
04/03/2015;15:00:00;;;;;;;;
04/03/2015;16:00:00;;;;;;;;
04/03/2015;17:00:00;;;;;;;;
04/03/2015;18:00:00;;;;;;;;
04/03/2015;19:00:00;;;;;;;;
04/03/2015;20:00:00;;;;;;;;
04/03/2015;21:00:00;;;;;;;;
04/03/2015;22:00:00;;;;;;;;
04/03/2015;23:00:00;;;;;;;;
04/03/2015;0:00:00;;;;;;;;
05/03/2015;1:00:00;;;;;245;3.7;11.2;71
05/03/2015;2:00:00;;;;;248;3.2;10.7;69
05/03/2015;3:00:00;;;;;248;2.9;10.1;69
05/03/2015;4:00:00;;;;;238;2.4;9.8;69
05/03/2015;5:00:00;;;;;240;2.4;9.8;69
05/03/2015;6:00:00;;;;;239;2.6;9.8;70
05/03/2015;7:00:00;;;;;232;3.0;10.0;72
05/03/2015;8:00:00;;;;;228;2.7;9.8;70
05/03/2015;9:00:00;;;;;225;3.6;11.2;69
05/03/2015;10:00:00;;;;;226;4.2;12.2;69
05/03/2015;11:00:00;;;;;227;4.4;13.0;71
05/03/2015;12:00:00;;;;;224;4.7;13.8;72
05/03/2015;13:00:00;;;;;225;4.8;14.7;72
05/03/2015;14:00:00;;;;;229;4.4;15.2;74
05/03/2015;15:00:00;;;;;229;4.0;15.5;75
05/03/2015;16:00:00;;;;;229;4.3;15.4;78
05/03/2015;17:00:00;;;;;235;3.9;15.2;71
05/03/2015;18:00:00;;;;;246;2.8;15.2;68
05/03/2015;19:00:00;;;;;233;0.9;13.4;64
05/03/2015;20:00:00;;;;;210;0.5;8.8;19
05/03/2015;21:00:00;;;;;244;0.7;6.0;19
05/03/2015;22:00:00;;;;;266;0.9;5.2;26
05/03/2015;23:00:00;;;;;265;0.8;4.5;27
05/03/2015;0:00:00;;;;;263;1.0;4.0;32
06/03/2015;1:00:00;1;-0.1;6;15;261;1.0;3.8;39
06/03/2015;2:00:00;1;-0.1;6;12;248;0.7;3.6;38
06/03/2015;3:00:00;1;-0.1;6;12;243;0.7;2.9;31
06/03/2015;4:00:00;1;-0.1;5;9;246;0.7;3.2;37
06/03/2015;5:00:00;1;-0.1;5;11;256;1.1;3.2;40
06/03/2015;6:00:00;1;-0.1;4;11;260;0.9;3.4;41
06/03/2015;7:00:00;1;-0.1;4;12;259;0.7;2.9;38
06/03/2015;8:00:00;1;0.7;11;15;236;0.8;3.5;31
06/03/2015;9:00:00;1;7.6;23;34;227;0.5;7.6;19
06/03/2015;10:00:00;1;1.2;8;22;262;1.6;14.1;54
06/03/2015;11:00:00;0;0.2;4;24;307;3.0;15.6;69
06/03/2015;12:00:00;0;0.2;3;14;93;3.1;15.9;72
06/03/2015;13:00:00;0;0.7;5;18;107;3.2;16.1;72
06/03/2015;14:00:00;0;0.0;3;21;102;2.7;16.2;76
06/03/2015;15:00:00;0;-0.1;3;23;107;2.9;15.9;77
06/03/2015;16:00:00;0;0.0;3;24;93;2.9;15.6;79
06/03/2015;17:00:00;0;0.0;4;24;88;2.7;15.2;78
06/03/2015;18:00:00;1;0.0;5;21;91;1.9;14.6;77
06/03/2015;19:00:00;0;0.0;15;26;79;0.6;13.1;66
06/03/2015;20:00:00;1;0.0;31;33;77;0.3;10.3;31
06/03/2015;21:00:00;1;0.7;36;44;74;0.5;7.8;13
06/03/2015;22:00:00;1;0.1;22;39;61;0.6;6.3;25
06/03/2015;23:00:00;1;-0.1;16;33;30;0.8;5.6;31
06/03/2015;0:00:00;1;-0.1;10;29;15;1.1;4.8;33
07/03/2015;1:00:00;1;-0.1;9;20;14;0.9;4.2;33
07/03/2015;2:00:00;1;-0.1;8;15;13;0.6;3.5;34
07/03/2015;3:00:00;0;-0.1;7;10;13;0.6;3.3;40
07/03/2015;4:00:00;0;-0.1;5;6;13;0.7;3.3;42
07/03/2015;5:00:00;0;-0.1;6;4;11;0.4;2.6;37
07/03/2015;6:00:00;0;-0.1;7;6;11;0.4;1.9;30
07/03/2015;7:00:00;0;-0.1;10;8;11;0.5;2.0;23
07/03/2015;8:00:00;0;0.4;11;12;17;0.6;2.2;27
07/03/2015;9:00:00;0;1.8;8;26;19;0.5;6.2;24
07/03/2015;10:00:00;0;1.8;11;18;20;0.2;14.0;50
07/03/2015;11:00:00;0;2.2;13;24;110;1.5;17.2;63
07/03/2015;12:00:00;0;1.2;8;18;142;2.9;17.6;76
07/03/2015;13:00:00;0;1.3;8;22;144;3.2;17.9;77
07/03/2015;14:00:00;0;1.2;8;22;142;3.1;18.1;81
