Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP
29/01/2015;12:00:00;n;n;29.5;32;31.5;n;n;72.65;0;934;6.675
29/01/2015;13:00:00;n;n;9.75;14.25;57.5;n;n;67.975;0;933.25;8.85
29/01/2015;14:00:00;n;n;6.75;8.75;70.5;n;n;54.675;0;931.75;10.4
29/01/2015;15:00:00;n;n;3.75;6;82;n;n;40.5;0;930.25;11.2
29/01/2015;16:00:00;n;n;5.75;6.5;78.5;n;n;43.25;0;929.5;11.575
29/01/2015;17:00:00;n;n;8;8.25;73.25;n;n;50.275;0;929;10.9
29/01/2015;18:00:00;n;n;15.25;7.25;61.75;n;n;58.35;0;928;10.325
29/01/2015;19:00:00;n;n;10;6.75;65.5;n;n;67.95;0;928;9.65
29/01/2015;20:00:00;n;n;8.5;8.25;59.5;n;n;75.35;0;927.75;9.3
29/01/2015;21:00:00;n;n;4.5;5.25;62.25;n;n;80.95;0;927.25;9.175
29/01/2015;22:00:00;n;n;2.5;3.75;56.25;n;n;89.325;0.58;927;8.225
29/01/2015;23:00:00;n;n;2.25;3;57.75;n;n;96.325;0.58;926.25;8.25
29/01/2015;0:00:00;n;n;2;2;67.25;n;n;96.9;0;926;8.95
30/01/2015;1:00:00;n;n;2;2.25;66.75;n;n;96.5;0;925.25;9.15
30/01/2015;2:00:00;n;n;2;2;66.5;n;n;95;0;924.5;9.375
30/01/2015;3:00:00;n;n;2;2;67.75;n;n;93.125;0;924;9.475
30/01/2015;4:00:00;n;n;2;2;70;n;n;89.325;0;923;9.75
30/01/2015;5:00:00;n;n;2;2;71.75;n;n;87.625;0;923;9.7
30/01/2015;6:00:00;n;n;2;3.5;69.5;n;n;89.5;0;922;9.425
30/01/2015;7:00:00;n;n;2;5;68.25;n;n;89.8;0;922;9.4
30/01/2015;8:00:00;n;n;2;6.25;67.75;n;n;88.775;0;922;9.525
30/01/2015;9:00:00;n;n;2;5.75;69.25;n;n;87.35;0;921.75;9.675
30/01/2015;10:00:00;n;n;2;6;69.25;n;n;87.175;0;921.75;9.725
30/01/2015;11:00:00;n;n;2;6.25;70.25;n;n;85.95;0;921;9.95
30/01/2015;12:00:00;n;n;2;6.75;68.75;n;n;84.45;0;921;10.35
30/01/2015;13:00:00;n;n;2;5.25;70.75;n;n;80.175;0;920.5;11.15
30/01/2015;14:00:00;n;n;2.25;4.25;74;n;n;75.575;0;919.25;11.925
30/01/2015;15:00:00;n;n;2;4.25;73.25;n;n;76.275;0;918;11.95
30/01/2015;16:00:00;n;n;2;2.75;69.5;n;n;93.05;1.46;917.25;10.3
30/01/2015;17:00:00;n;n;2.75;4.25;64.5;n;n;99.65;2.62;917;9.925
30/01/2015;18:00:00;n;n;2;4;62.5;n;n;97.85;1.75;917;10.425
30/01/2015;19:00:00;n;n;4;5.75;57.25;n;n;96;2.03;916.75;10.475
30/01/2015;20:00:00;n;n;3;4;61.5;n;n;92.8;0;916;10.875
30/01/2015;21:00:00;n;n;2;3;63;n;n;94.575;1.75;915.25;10.65
30/01/2015;22:00:00;n;n;2;2.25;63.75;n;n;96.4;2.33;915;10.575
30/01/2015;23:00:00;n;n;2;2.25;67.25;n;n;96.425;2.93;914.75;10.25
30/01/2015;0:00:00;n;n;2;2;68;n;n;95.35;2.32;914;10.025
31/01/2015;1:00:00;n;n;2;2.25;63.75;n;n;98.175;2.92;913.5;9.825
31/01/2015;2:00:00;n;n;2;2;66.5;n;n;97.65;1.74;912.75;9.675
31/01/2015;3:00:00;n;n;2;2;75.75;n;n;99.475;3.21;912;8.75
31/01/2015;4:00:00;n;n;2;2;89;n;n;86.675;0.29;911.75;8.425
31/01/2015;5:00:00;n;n;2;2;91;n;n;93.15;4.67;911;7
31/01/2015;6:00:00;n;n;2;2;95.5;n;n;98.9;2.33;911;5.525
31/01/2015;7:00:00;n;n;2;2;90.25;n;n;95.85;1.46;910.75;5.95
31/01/2015;8:00:00;n;n;2;2;86.75;n;n;93.55;0;910.75;6.1
31/01/2015;9:00:00;n;n;2;2;90.75;n;n;82.4;0;911.5;6
31/01/2015;10:00:00;n;n;2;2.25;85.25;n;n;86.525;0;913;5.025
31/01/2015;11:00:00;n;n;2.25;3;84.25;n;n;78.475;0;914;5.675
31/01/2015;12:00:00;n;n;2.25;3.5;85.75;n;n;69.725;0;915.5;6.1
31/01/2015;13:00:00;n;n;2;5;86;n;n;61;0;916;6.6
31/01/2015;14:00:00;n;n;2.25;5;88.25;n;n;51.6;0;916.25;7.05
31/01/2015;15:00:00;n;n;2.25;4.25;87.75;n;n;49.925;0;917;7.025
31/01/2015;16:00:00;n;n;2;2.25;89;n;n;48.5;0;917;7.125
31/01/2015;17:00:00;n;n;2;2.5;86.25;n;n;55.275;0;917.75;6.625
31/01/2015;18:00:00;n;n;2;2.25;84;n;n;52.825;0;918.25;6.65
31/01/2015;19:00:00;n;n;8.5;4.75;70.75;n;n;72.125;0;919.25;4.05
31/01/2015;20:00:00;n;n;12.25;5.5;63.5;n;n;72.15;0;920.25;3.425
31/01/2015;21:00:00;n;n;9.25;4.5;69.5;n;n;71.75;0;921.25;3.025
31/01/2015;22:00:00;n;n;8.25;3.25;70.25;n;n;71.625;0;922;2.575
31/01/2015;23:00:00;n;n;2.25;2.25;83;n;n;64.875;0;922.75;2.275
31/01/2015;0:00:00;n;n;2;2;87;n;n;64.075;0;923.25;1.775
01/08/2015;1:00:00;19;5;8;3;72;332;0.2;58;0;932;21.2
01/08/2015;2:00:00;60;5;3;2;77;239;0.7;63.3;0.58;932;20.8
01/08/2015;3:00:00;24;5;2;2;68;185;0.8;76.9;0;932;19.4
01/08/2015;4:00:00;9;5;3;2;59;90;1.1;79.7;0.29;932;18.8
01/08/2015;5:00:00;3;5;2;2;64;339;0.9;87.3;2.34;933;17.7
01/08/2015;6:00:00;61;5;2;2;70;63;0.4;83.6;0.29;932;17.5
01/08/2015;7:00:00;25;5;4;3;59;161;0.3;86.1;0;933;17
01/08/2015;8:00:00;14;5;8;2;51;161;0;85.7;0;933;16.9
01/08/2015;9:00:00;11;5;8;3;53;239;0.4;78;0;934;18.5
01/08/2015;10:00:00;11;4;4;3;80;178;0.5;65.7;0;934;20.6
01/08/2015;11:00:00;27;4;8;4;84;18;0.7;62.5;0;935;21.8
01/08/2015;12:00:00;13;4;3;2;84;29;0.8;59.2;0;935;24.1
01/08/2015;13:00:00;25;4;3;3;84;28;1;55.8;0;935;25.1
01/08/2015;14:00:00;21;5;6;5;87;37;1.4;45.1;0;935;26.8
01/08/2015;15:00:00;5;5;4;4;94;8;1.4;42.5;0;935;27
01/08/2015;16:00:00;27;4;2;2;105;11;1.8;36.6;0;935;28
01/08/2015;17:00:00;35;4;3;3;114;61;0.8;34.6;0;935;28
01/08/2015;18:00:00;8;4;3;2;122;190;2;29.2;0;934;29.8
01/08/2015;19:00:00;26;5;4;2;124;180;1.3;26.9;0;934;30.7
01/08/2015;20:00:00;2;5;7;3;125;9;1.8;26.9;0;934;30.8
01/08/2015;21:00:00;66;5;7;2;117;346;1.8;30.3;0;934;31
01/08/2015;22:00:00;36;4;13;5;96;330;2;58.6;0;935;25.4
01/08/2015;23:00:00;49;5;13;3;89;338;1.5;68.9;0;936;23.2
01/08/2015;0:00:00;15;4;10;3;81;334;1.7;75.6;0;937;21.6
02/08/2015;1:00:00;31;4;6;3;83;329;2;77.4;0;937;20.7
02/08/2015;2:00:00;43;4;2;2;79;342;2;82.1;0;938;19.7
02/08/2015;3:00:00;22;4;2;2;85;335;2.1;82.2;0;938;19.4
02/08/2015;4:00:00;13;4;2;2;92;330;2.2;82.1;0;937;19.3
02/08/2015;5:00:00;28;4;2;2;92;323;1.9;82.2;0;937;19.3
02/08/2015;6:00:00;30;4;2;2;88;337;1.6;81.1;0;937;19.4
02/08/2015;7:00:00;28;4;2;2;90;340;2.1;82.4;0;937;18.9
02/08/2015;8:00:00;6;4;2;2;92;335;2.4;81.5;0;938;18.8
02/08/2015;9:00:00;9;4;3;2;93;334;2.4;78;0;938;19.8
02/08/2015;10:00:00;2;4;2;2;90;336;2.4;72.7;0;938;21.2
02/08/2015;11:00:00;2;4;3;2;89;337;2.6;67.7;0;938;22.5
02/08/2015;12:00:00;45;4;2;3;88;340;2.3;59.3;0;938;24.7
02/08/2015;13:00:00;30;5;3;2;90;342;1.8;51;0;938;27
02/08/2015;14:00:00;18;4;2;3;99;21;1.6;40.4;0;938;29.2
02/08/2015;15:00:00;4;4;2;2;104;39;1.6;37.5;0;938;30.6
02/08/2015;16:00:00;38;5;2;2;109;33;2;32.3;0;937;31.8
02/08/2015;17:00:00;65;4;2;2;112;22;2.4;29.1;0;937;32.3
02/08/2015;18:00:00;13;5;2;2;114;23;2;26.8;0;937;33
02/08/2015;19:00:00;21;5;3;3;114;42;1.5;27.6;0;937;33
02/08/2015;20:00:00;17;5;3;3;114;30;1.7;27.8;0;936;33.2
02/08/2015;21:00:00;42;5;7;2;110;21;1;27.5;0;937;33.2
02/08/2015;22:00:00;69;5;19;2;89;354;0.4;33;0;937;30.2
02/08/2015;23:00:00;6;5;20;3;85;338;0.2;36.1;0;938;28.4
02/08/2015;0:00:00;2;5;11;3;87;328;1.4;47.6;0;938;26.8
03/08/2015;1:00:00;2;4;6;4;92;331;1.8;66.4;0;939;25.2
03/08/2015;2:00:00;2;4;2;2;92;330;1.7;70;0;939;24.5
03/08/2015;3:00:00;2;4;2;2;84;236;1.1;72.4;0;939;23.7
03/08/2015;4:00:00;25;4;2;2;77;182;0.2;76.9;0;938;22.7
03/08/2015;5:00:00;6;4;2;2;71;294;0;80.3;0;938;22.1
03/08/2015;6:00:00;2;4;2;2;69;190;0;79.9;0;938;21.7
03/08/2015;7:00:00;2;4;3;2;70;343;0.2;81.6;0;938;21.3
03/08/2015;8:00:00;32;4;14;3;52;32;0.3;82.3;0;939;20.8
03/08/2015;9:00:00;3;4;14;5;67;347;1.2;69.7;0;939;23
03/08/2015;10:00:00;3;4;12;7;75;333;1.4;52;0;938;26.3
03/08/2015;11:00:00;0;5;14;7;74;340;1.4;44;0;938;29.2
03/08/2015;12:00:00;0;4;13;6;78;351;2.4;38.2;0;938;31.2
03/08/2015;13:00:00;0;5;15;6;78;339;2.3;34.8;0;938;33
03/08/2015;14:00:00;0;5;14;7;78;182;4.5;31.3;0;937;34.4
03/08/2015;15:00:00;0;5;11;6;84;238;3.3;25.3;0;937;35.1
03/08/2015;16:00:00;0;5;4;3;88;122;3.5;24.6;0;937;35.7
03/08/2015;17:00:00;0;5;6;3;88;354;2.7;23.2;0;936;36
03/08/2015;18:00:00;0;5;8;3;85;119;2.4;24.8;0;936;35.5
03/08/2015;19:00:00;0;5;16;6;80;7;3.2;25;0;935;35
03/08/2015;20:00:00;0;5;14;6;83;95;3.8;26.8;0;935;34
03/08/2015;21:00:00;0;5;22;5;74;355;2.7;29.1;0;935;32.3
03/08/2015;22:00:00;0;5;17;4;79;338;1.6;33.3;0;935;30.3
03/08/2015;23:00:00;0;5;10;3;80;344;1.3;39.3;0;937;28.8
03/08/2015;0:00:00;0;5;6;2;88;336;1.4;52.9;0;937;27.5
04/08/2015;1:00:00;0;4;2;2;93;336;1.3;61.1;0;937;25.8
04/08/2015;2:00:00;0;4;6;4;85;341;0.9;63.3;0;937;24.7
04/08/2015;3:00:00;0;4;2;2;90;342;1.1;60.1;0;937;24.1
04/08/2015;4:00:00;0;4;2;2;87;341;1.1;60.1;0;937;23.6
04/08/2015;5:00:00;0;4;2;2;78;346;0.7;65.9;0;937;22.4
04/08/2015;6:00:00;0;4;3;2;72;11;0.3;65.7;0;937;21.8
04/08/2015;7:00:00;0;4;6;2;65;343;0.4;66.1;0;937;21.2
04/08/2015;8:00:00;0;4;18;5;53;356;0.5;65.5;0;937;21.4
04/08/2015;9:00:00;0;5;27;9;47;124;0.3;59.8;0;938;22.9
04/08/2015;10:00:00;0;5;13;5;70;182;0.6;49.7;0;938;25.6
04/08/2015;11:00:00;0;5;10;4;84;14;1;42.6;0;938;27.4
04/08/2015;12:00:00;0;4;7;4;92;24;1.4;39.6;0;938;29.1
04/08/2015;13:00:00;0;5;7;5;93;22;1.7;38.5;0;938;30.2
04/08/2015;14:00:00;0;5;8;5;100;38;1.8;34.3;0;938;31.2
04/08/2015;15:00:00;0;5;7;4;105;46;2.4;32.1;0;937;32
04/08/2015;16:00:00;0;5;5;4;109;54;1.8;29.8;0;937;33.3
04/08/2015;17:00:00;0;5;3;3;115;69;1.9;27.5;0;936;34.1
04/08/2015;18:00:00;0;5;8;4;116;47;1.8;26.3;0;936;34.7
04/08/2015;19:00:00;0;5;7;3;117;53;1.9;24.7;0;936;34.8
04/08/2015;20:00:00;0;5;11;4;116;43;1.8;25;0;935;34.4
04/08/2015;21:00:00;0;5;14;3;112;104;1.7;28.1;0;936;33.3
04/08/2015;22:00:00;0;5;25;4;98;212;0.8;28.9;0;936;30.8
04/08/2015;23:00:00;0;5;40;4;68;4;0.6;31.7;0;936;29
04/08/2015;0:00:00;0;5;8;3;96;330;1.3;46;0;937;26.8
05/08/2015;1:00:00;0;5;5;4;104;328;2.2;62.4;0;937;25.6
05/08/2015;2:00:00;0;5;2;2;104;341;1.6;62.1;0;937;25.1
05/08/2015;3:00:00;0;5;2;2;98;122;0.8;62.8;0;937;24
05/08/2015;4:00:00;0;5;2;2;97;17;0.4;66.8;0;937;22.7
05/08/2015;5:00:00;0;4;3;2;95;350;0.5;66.9;0;937;22.2
05/08/2015;6:00:00;0;4;2;2;94;334;0.2;68.6;0;937;21.4
05/08/2015;7:00:00;0;4;8;2;74;38;0.1;70.6;0;937;20.9
05/08/2015;8:00:00;0;5;24;3;52;356;0.3;70.8;0;937;20.3
05/08/2015;9:00:00;0;5;37;12;48;345;0.4;63;0;937;22.1
05/08/2015;10:00:00;0;5;18;6;78;340;1.2;56.9;0;937;24.8
05/08/2015;11:00:00;0;5;13;6;88;349;1.9;48.8;0;937;27
05/08/2015;12:00:00;0;5;7;4;95;3;1.7;39.9;0;937;29.4
05/08/2015;13:00:00;0;5;7;4;100;32;2.9;27.5;0;937;31.9
05/08/2015;14:00:00;0;0;0;0;64;66;2;24.5;0;937;32.3
05/08/2015;15:00:00;0;0;0;0;70;47;2.2;23;0;936;34.1
05/08/2015;16:00:00;0;6;4;3;112;49;3.1;18.7;0;936;32.6
05/08/2015;17:00:00;0;7;3;3;114;46;2.9;16.5;0;935;36
05/08/2015;18:00:00;0;7;6;3;121;47;2.8;15.9;0;935;36.2
05/08/2015;19:00:00;0;6;10;5;111;65;2.7;14.6;0;935;36
05/08/2015;20:00:00;0;6;21;6;106;92;2;17.3;0;935;35.6
05/08/2015;21:00:00;0;6;31;4;93;114;1;19;0;935;34.4
05/08/2015;22:00:00;0;6;35;2;74;179;0.2;21.9;0;936;32.2
05/08/2015;23:00:00;0;6;62;10;36;113;0;25.7;0;936;29.6
05/08/2015;0:00:00;0;6;29;4;49;356;0.5;28.7;0;936;27.1
06/08/2015;1:00:00;0;5;23;2;50;105;0.1;32.4;0;937;26
06/08/2015;2:00:00;0;5;19;2;49;130;0;39;0;937;25
06/08/2015;3:00:00;0;5;6;2;62;94;0.3;52.3;0;937;23.9
06/08/2015;4:00:00;0;5;7;2;53;70;0.2;58.7;0;936;23.1
06/08/2015;5:00:00;0;5;15;2;33;24;0.1;58.7;0;936;22.3
06/08/2015;6:00:00;0;5;16;3;32;45;0.3;63.8;0;937;21.5
06/08/2015;7:00:00;0;5;27;4;17;82;0.3;67.4;0;937;20.7
06/08/2015;8:00:00;0;5;36;14;13;27;0.2;70.4;0;937;20.2
06/08/2015;9:00:00;0;6;39;16;24;157;0.2;67.7;0;937;22.3
06/08/2015;10:00:00;0;5;32;13;42;135;0.3;57;0;938;25.7
06/08/2015;11:00:00;0;5;22;8;72;353;0.6;50.5;0;938;28.8
06/08/2015;12:00:00;0;5;13;5;88;353;1;31.5;0;937;31.7
06/08/2015;13:00:00;48;5;12;6;95;41;1.5;21.1;0;937;34.1
06/08/2015;14:00:00;38;5;9;6;93;38;2;22.7;0;937;35
06/08/2015;15:00:00;52;5;6;5;96;67;2.7;20.8;0;936;35.7
06/08/2015;16:00:00;54;5;6;5;87;64;2.6;17.9;0;936;37
06/08/2015;17:00:00;80;5;5;4;84;50;3.2;16.6;0;935;37.5
06/08/2015;18:00:00;111;5;4;4;91;45;3.7;16.8;0;935;37.3
06/08/2015;19:00:00;106;5;10;5;94;67;3.3;17.4;0;935;36.4
06/08/2015;20:00:00;107;5;10;6;87;90;3;17.4;0;935;35.8
06/08/2015;21:00:00;80;5;13;5;77;116;2.8;16.8;0;935;34.4
06/08/2015;22:00:00;56;5;10;4;72;0;3;39.8;0;936;31.3
06/08/2015;23:00:00;67;4;5;4;70;333;2.7;50;0;937;28.1
06/08/2015;0:00:00;75;5;2;2;75;330;2.7;48.5;0;937;27.3
07/08/2015;1:00:00;98;5;3;3;75;334;2;45.1;0;937;27.5
07/08/2015;2:00:00;0;4;3;2;69;342;1.2;46.8;0;937;26.7
07/08/2015;3:00:00;68;4;2;2;64;347;0.5;46.2;0;937;25.7
07/08/2015;4:00:00;72;5;2;2;66;181;0.4;44.9;0;936;25.2
07/08/2015;5:00:00;75;5;3;2;60;123;0.5;43.5;0;936;25.1
07/08/2015;6:00:00;80;5;7;3;54;356;0.6;46.5;0;936;24.6
07/08/2015;7:00:00;88;4;3;2;63;336;1.1;48.1;0;936;24.5
07/08/2015;8:00:00;75;5;23;4;36;2;0.2;52.8;0;937;23.3
07/08/2015;9:00:00;73;5;28;9;30;336;0.1;53;0;938;24.1
07/08/2015;10:00:00;66;5;40;19;31;141;0.1;48.5;0;938;26.7
07/08/2015;11:00:00;100;5;11;5;66;319;0.4;38.4;0;938;29.1
07/08/2015;12:00:00;108;5;11;4;82;14;0.6;28.8;0;938;31.5
07/08/2015;13:00:00;98;5;9;5;88;85;1.9;23.5;0;938;32.9
07/08/2015;14:00:00;117;5;11;6;84;130;2.5;22.3;0;937;33.6
07/08/2015;15:00:00;192;5;8;5;86;109;2.3;20.6;0;937;34.4
07/08/2015;16:00:00;202;5;8;6;87;103;1.8;20.5;0;937;34.2
07/08/2015;17:00:00;169;5;10;5;91;82;2.2;19.7;0;937;34.3
07/08/2015;18:00:00;150;5;5;4;91;137;2.7;19.5;0;937;34.3
07/08/2015;19:00:00;167;5;13;4;80;136;2.1;20.7;0;937;33
07/08/2015;20:00:00;191;5;24;4;69;153;1.2;21.3;0;937;32.5
07/08/2015;21:00:00;178;5;35;7;58;21;0.3;22.2;0;937;32.2
07/08/2015;22:00:00;180;5;14;4;68;121;3.1;32.3;0;939;29.1
07/08/2015;23:00:00;137;4;11;4;67;340;0.9;37.1;0;939;27.1
07/08/2015;0:00:00;74;4;5;3;72;341;1;38;0;939;26.2
08/08/2015;1:00:00;58;4;13;2;59;132;0.4;40.8;0;939;25.3
08/08/2015;2:00:00;0;5;17;3;49;183;0.3;41.9;0;939;25
08/08/2015;3:00:00;66;5;14;3;43;54;0.2;43.7;0;938;24.2
08/08/2015;4:00:00;67;5;9;2;44;73;0.5;45.4;0;938;23.7
08/08/2015;5:00:00;63;5;7;2;39;67;0.4;45.9;0;938;23.5
08/08/2015;6:00:00;66;5;10;2;50;332;1.6;42.9;0;938;24.2
08/08/2015;7:00:00;73;4;2;2;76;332;2;42.9;0;937;25.1
08/08/2015;8:00:00;63;4;3;2;70;339;1.8;50.6;0;939;24.4
08/08/2015;9:00:00;70;4;4;2;65;317;0.9;54;0;939;24
08/08/2015;10:00:00;76;4;3;2;64;319;0.5;50;0;940;24.8
08/08/2015;11:00:00;68;4;5;3;56;202;0.7;58;0;940;24.2
08/08/2015;12:00:00;76;4;14;7;54;45;0.3;52.1;0;940;25.7
08/08/2015;13:00:00;75;5;18;8;61;7;2.1;45;0;941;26.5
08/08/2015;14:00:00;83;4;11;5;61;239;3.4;58;0;941;24.7
08/08/2015;15:00:00;84;4;8;5;61;337;1.5;72.4;0;941;22.5
08/08/2015;16:00:00;61;4;3;3;68;319;1.9;78.5;0;941;21.1
08/08/2015;17:00:00;51;4;3;4;69;329;1.8;70.4;0;940;22.6
08/08/2015;18:00:00;64;4;2;3;69;340;1.8;62.2;0;940;25
08/08/2015;19:00:00;52;5;2;3;74;179;2.7;54.1;0;939;25.9
08/08/2015;20:00:00;40;4;4;3;76;6;2.3;53;0;939;26.3
08/08/2015;21:00:00;44;4;12;4;68;120;1.9;56.9;0;939;25.8
08/08/2015;22:00:00;57;5;17;6;60;336;1.1;64;0;939;24
08/08/2015;23:00:00;49;4;7;3;66;275;0.8;69.1;0;940;22.8
08/08/2015;0:00:00;53;4;12;2;50;12;0.2;71.3;0;940;22.1
09/08/2015;1:00:00;48;4;17;4;40;241;0.3;75.7;0;940;21
09/08/2015;2:00:00;0;4;8;3;44;351;0.3;79.1;0;940;20.4
09/08/2015;3:00:00;37;4;5;3;43;37;0;82.2;0;940;19.9
09/08/2015;4:00:00;40;4;5;2;34;68;0.2;84.3;0;940;19.3
09/08/2015;5:00:00;44;4;7;2;25;25;0;86;0;940;18.6
09/08/2015;6:00:00;40;4;4;2;27;145;0.2;88.7;0;940;18
09/08/2015;7:00:00;42;4;5;2;21;122;0.4;88.9;0;940;17.5
09/08/2015;8:00:00;41;4;5;3;23;7;0;91.3;0;940;17.3
09/08/2015;9:00:00;39;4;7;5;22;117;0.1;82.9;0;940;18.7
09/08/2015;10:00:00;43;4;3;4;32;168;1.4;78.8;0;941;20.3
09/08/2015;11:00:00;48;4;2;3;54;1;1.2;69.5;0;941;23.1
09/08/2015;12:00:00;48;4;2;2;68;23;1.1;62.9;0;941;24.8
09/08/2015;13:00:00;54;4;2;2;74;7;1;53;0;941;26.6
09/08/2015;14:00:00;49;4;2;2;82;162;1.9;43.2;0;940;28.3
09/08/2015;15:00:00;48;5;2;2;100;161;3.1;30.7;0;940;30
09/08/2015;16:00:00;46;5;2;2;106;158;3.2;24.9;0;939;30.7
09/08/2015;17:00:00;37;5;2;2;106;156;3.4;22.6;0;939;31
09/08/2015;18:00:00;23;4;2;2;105;161;3.5;21.9;0;938;31.1
09/08/2015;19:00:00;26;5;2;2;106;153;3;18.4;0;938;31.5
09/08/2015;20:00:00;23;4;3;2;108;144;2.7;16.1;0;938;31.8
09/08/2015;21:00:00;35;5;13;4;102;164;2;16;0;938;31.3
09/08/2015;22:00:00;16;5;31;3;77;175;0.3;18.3;0;938;28.7
09/08/2015;23:00:00;32;5;31;3;69;208;1.2;20;0;939;27.1
09/08/2015;0:00:00;30;5;36;4;47;2;1;25.6;0;939;24.6
10/08/2015;1:00:00;27;5;18;3;52;102;0.3;34.2;0;939;22.7
10/08/2015;2:00:00;0;4;8;2;59;87;0.5;42.5;0;939;21.5
10/08/2015;3:00:00;24;4;13;2;43;6;0.3;48.2;0;939;20.5
10/08/2015;4:00:00;33;3;3;2;46;3;0.3;53.5;0;939;19.3
10/08/2015;5:00:00;28;4;3;2;44;112;0.3;58.3;0;939;18.2
10/08/2015;6:00:00;24;4;6;2;40;128;0.3;59.7;0;939;17.4
10/08/2015;7:00:00;31;5;26;5;21;19;0.2;64.4;0;939;16.6
10/08/2015;8:00:00;46;5;31;14;16;23;0.2;63.4;0;939;16.2
10/08/2015;9:00:00;49;5;28;15;25;132;0.4;56.9;0;939;17.8
10/08/2015;10:00:00;38;6;33;21;35;67;0.4;45.3;0;939;21.2
10/08/2015;11:00:00;48;5;17;10;61;105;0.9;37.7;0;938;24.1
10/08/2015;12:00:00;41;4;8;4;79;113;1;35.7;0;938;27
10/08/2015;13:00:00;32;5;10;5;94;111;3.1;24.8;0;938;29.5
10/08/2015;14:00:00;33;5;7;6;95;108;3.7;20.6;0;937;30.9
10/08/2015;15:00:00;40;5;6;4;98;112;3.6;20.4;0;937;31.8
10/08/2015;16:00:00;55;6;4;3;104;153;4.2;20.1;0;937;32.5
10/08/2015;17:00:00;56;5;3;3;100;154;3.3;19.5;0;936;33.3
10/08/2015;18:00:00;49;5;3;2;101;155;3.9;19.2;0;936;33.3
10/08/2015;19:00:00;53;5;4;3;108;135;2.3;18.5;0;935;33.7
10/08/2015;20:00:00;58;6;14;6;107;108;2;18.5;0;935;33.9
10/08/2015;21:00:00;42;5;27;4;90;139;1.7;17.9;0;935;33.2
10/08/2015;22:00:00;54;6;67;10;49;81;0.5;21.6;0;935;30.2
10/08/2015;23:00:00;56;8;104;35;9;114;0.1;26.3;0;936;27.6
10/08/2015;0:00:00;64;6;48;6;30;69;0.1;28.6;0;936;25.3
11/08/2015;1:00:00;53;5;22;4;48;16;0.7;32.6;0;937;23.7
11/08/2015;2:00:00;0;5;5;2;69;345;1.1;62;0;937;22.9
11/08/2015;3:00:00;46;5;4;3;70;344;0.5;75.7;0;936;22.2
11/08/2015;4:00:00;48;4;2;2;74;355;0.8;74.9;0;936;21.6
11/08/2015;5:00:00;33;4;2;2;77;359;0.6;73.2;0;936;21.2
11/08/2015;6:00:00;35;5;2;2;72;179;0.3;75;0;936;20.4
11/08/2015;7:00:00;35;5;8;2;65;354;1;78.7;0;935;20.2
11/08/2015;8:00:00;43;4;9;4;61;341;0.4;80.6;0;936;20.1
11/08/2015;9:00:00;41;5;16;6;59;353;1.7;76.3;0;936;21.3
11/08/2015;10:00:00;59;3;13;6;67;335;1.6;68.4;0;936;23.9
11/08/2015;11:00:00;62;5;7;6;67;336;1.5;62.8;0;936;25.4
11/08/2015;12:00:00;59;4;9;6;64;344;1.5;53.2;0;936;27.5
11/08/2015;13:00:00;62;5;8;6;65;20;2.1;37;0;936;29.7
11/08/2015;14:00:00;58;5;9;5;76;15;2.3;29.8;0;936;31.1
11/08/2015;15:00:00;37;6;9;7;75;50;2.5;24.6;0;935;32.3
11/08/2015;16:00:00;41;5;3;4;82;61;2.7;22.9;0;935;33.1
11/08/2015;17:00:00;55;6;4;4;89;29;3.6;22.2;0;935;33
11/08/2015;18:00:00;53;6;6;5;90;70;3.3;23.8;0;935;32.4
11/08/2015;19:00:00;58;6;7;5;92;67;2.9;26.4;0;934;32.3
11/08/2015;20:00:00;56;7;15;5;87;23;1.9;29.2;0;934;31.6
11/08/2015;21:00:00;63;6;20;6;70;24;1.7;29.2;0;935;31.3
11/08/2015;22:00:00;72;6;23;6;55;93;1.2;30.9;0;936;29.8
11/08/2015;23:00:00;67;5;14;2;57;340;0.2;36.5;0;936;28.2
11/08/2015;0:00:00;59;5;10;2;62;316;0.6;48.3;0;937;26.8
12/08/2015;1:00:00;70;5;6;5;67;322;1;55.2;0;937;25.6
12/08/2015;2:00:00;0;5;4;2;73;318;0.7;58.6;0;937;24.9
12/08/2015;3:00:00;46;5;6;2;52;63;0.2;65;0;937;23.2
12/08/2015;4:00:00;40;5;2;2;65;183;0.3;70.8;0;938;22.3
12/08/2015;5:00:00;48;4;3;2;49;66;0;74.3;0;938;21.3
12/08/2015;6:00:00;45;5;4;2;42;108;0.1;79.1;0;938;20
12/08/2015;7:00:00;48;4;13;2;30;110;0;81.6;0;938;19.5
12/08/2015;8:00:00;49;5;26;9;16;83;0.1;80.8;0;938;19.1
12/08/2015;9:00:00;61;5;32;16;22;337;0.2;73.8;0;939;20.8
12/08/2015;10:00:00;62;5;27;14;40;354;0.9;66.8;0;939;23.4
12/08/2015;11:00:00;69;5;9;5;64;355;0.9;55.1;0;939;26.3
12/08/2015;12:00:00;57;5;8;5;75;178;0.9;39.6;0;939;29.1
12/08/2015;13:00:00;61;5;7;5;87;22;1.4;26.6;0;939;30.8
12/08/2015;14:00:00;56;5;7;5;95;29;2.5;20.3;0;939;31.9
12/08/2015;15:00:00;50;6;8;6;104;70;1.3;17.6;0;939;33
12/08/2015;16:00:00;49;5;4;3;107;58;2.2;14.6;0;938;33.9
