Fecha;Hora;SO2;NO;NO2;PM10;dd;vv;TMP;O3
11/03/2015;16:00:00;1;3.7;1;8;255;0.7;17.0;92
11/03/2015;17:00:00;1;4.2;2;9;250;0.4;16.6;93
11/03/2015;18:00:00;1;3.4;3;10;239;0.3;15.8;92
11/03/2015;19:00:00;1;5.1;2;12;232;0.0;14.0;84
11/03/2015;20:00:00;1;4.4;1;15;228;0.0;12.3;77
11/03/2015;21:00:00;1;5.1;1;15;231;0.3;11.9;83
11/03/2015;22:00:00;1;3.4;1;16;250;0.2;11.6;80
11/03/2015;23:00:00;2;4.6;1;14;259;0.8;11.1;86
11/03/2015;0:00:00;1;2.8;0;13;262;1.4;12.2;93
12/03/2015;1:00:00;1;4.1;1;13;274;1.1;12.2;89
12/03/2015;2:00:00;1;4.0;2;15;288;0.7;11.9;83
12/03/2015;3:00:00;1;3.5;1;16;284;0.7;11.6;80
12/03/2015;4:00:00;1;3.3;1;16;272;0.3;11.7;82
12/03/2015;5:00:00;1;3.6;3;16;280;0.4;11.5;84
12/03/2015;6:00:00;1;2.9;1;15;270;0.6;10.9;78
12/03/2015;7:00:00;1;3.5;2;15;176;0.4;10.4;72
12/03/2015;8:00:00;1;3.6;8;16;282;0.3;10.8;74
12/03/2015;9:00:00;2;12.4;31;16;275;0.7;13.1;42
12/03/2015;10:00:00;2;10.2;18;16;247;1.7;15.2;49
12/03/2015;11:00:00;1;6.2;9;16;229;2.3;15.7;56
12/03/2015;12:00:00;2;15.1;18;16;222;2.0;16.1;43
12/03/2015;13:00:00;2;15.9;16;16;172;2.6;15.8;46
12/03/2015;14:00:00;2;8.5;8;17;187;2.5;15.6;60
12/03/2015;15:00:00;1;5.2;6;18;171;2.1;15.3;68
12/03/2015;16:00:00;1;1.6;4;19;137;1.6;15.2;67
12/03/2015;17:00:00;1;0.3;3;20;121;1.4;14.6;79
12/03/2015;18:00:00;1;0.5;2;22;115;1.5;13.7;89
12/03/2015;19:00:00;1;0.2;1;25;96;1.3;12.8;85
12/03/2015;20:00:00;1;0.7;4;27;54;0.7;12.0;84
12/03/2015;21:00:00;1;0.5;8;29;23;0.4;11.6;75
12/03/2015;22:00:00;1;0.4;4;31;49;0.1;11.3;75
12/03/2015;23:00:00;1;0.2;1;30;77;0.2;11.1;81
12/03/2015;0:00:00;1;0.3;0;28;76;0.2;11.0;83
13/03/2015;1:00:00;1;0.3;0;27;88;0.1;10.9;77
13/03/2015;2:00:00;1;0.5;2;26;91;0.0;10.2;77
13/03/2015;3:00:00;1;0.4;2;26;83;0.0;9.9;79
13/03/2015;4:00:00;1;0.4;1;25;82;0.0;9.1;71
13/03/2015;5:00:00;1;0.5;0;24;82;0.0;8.7;65
13/03/2015;6:00:00;1;0.9;1;23;80;0.0;8.8;64
13/03/2015;7:00:00;;;;;;;;
13/03/2015;8:00:00;1;1.1;15;22;78;0.0;8.2;41
13/03/2015;9:00:00;1;2.0;25;22;90;0.4;10.4;38
13/03/2015;10:00:00;1;1.7;4;17;61;1.2;12.7;79
13/03/2015;11:00:00;1;1.0;1;14;79;1.1;13.8;81
13/03/2015;12:00:00;1;0.1;0;13;70;1.3;14.3;82
13/03/2015;13:00:00;1;0.2;2;13;74;1.4;14.5;81
13/03/2015;14:00:00;2;0.4;0;12;79;1.5;14.5;80
13/03/2015;15:00:00;1;0.3;0;12;76;1.5;14.6;82
13/03/2015;16:00:00;1;0.9;1;12;96;0.9;14.3;86
13/03/2015;17:00:00;1;1.6;2;12;112;0.9;13.8;87
13/03/2015;18:00:00;1;1.6;2;12;144;0.2;13.4;84
13/03/2015;19:00:00;1;4.1;7;13;160;0.3;12.4;68
13/03/2015;20:00:00;1;3.5;22;14;159;0.0;10.9;45
13/03/2015;21:00:00;1;3.1;17;15;165;0.1;9.9;55
13/03/2015;22:00:00;1;2.8;11;16;168;0.1;9.2;47
13/03/2015;23:00:00;2;1.9;5;16;169;0.0;8.1;38
13/03/2015;0:00:00;1;2.3;3;17;169;0.0;7.3;41
14/03/2015;1:00:00;1;1.1;1;17;169;0.0;7.2;49
14/03/2015;2:00:00;1;0.8;2;18;140;0.1;7.8;48
14/03/2015;3:00:00;2;2.0;7;18;46;0.0;8.1;40
14/03/2015;4:00:00;1;2.1;3;17;46;0.0;8.2;37
14/03/2015;5:00:00;1;2.7;6;20;46;0.0;8.3;36
14/03/2015;6:00:00;1;1.2;6;17;46;0.0;9.0;48
14/03/2015;7:00:00;1;3.7;7;16;71;0.0;9.5;32
14/03/2015;8:00:00;1;1.7;4;16;133;0.0;10.0;49
14/03/2015;9:00:00;1;1.6;5;15;149;0.0;10.6;42
14/03/2015;10:00:00;1;1.2;2;15;106;0.3;11.2;55
14/03/2015;11:00:00;1;3.1;3;14;100;0.5;11.6;60
14/03/2015;12:00:00;1;4.7;6;14;203;0.5;11.9;58
14/03/2015;13:00:00;1;2.2;2;13;84;0.7;12.6;67
14/03/2015;14:00:00;1;1.8;3;13;138;1.3;11.9;61
14/03/2015;15:00:00;1;3.1;4;15;80;1.9;11.2;64
14/03/2015;16:00:00;1;5.7;1;17;54;1.4;10.6;66
14/03/2015;17:00:00;1;8.0;1;17;107;1.2;10.2;66
14/03/2015;18:00:00;1;8.7;0;17;91;1.9;9.7;66
14/03/2015;19:00:00;1;8.2;0;17;63;1.5;9.0;75
14/03/2015;20:00:00;1;10.4;0;17;67;1.4;9.0;71
14/03/2015;21:00:00;1;10.0;0;16;59;2.2;8.9;70
14/03/2015;22:00:00;1;7.1;0;15;97;2.5;8.3;70
14/03/2015;23:00:00;1;16.4;12;14;198;2.2;7.7;48
14/03/2015;0:00:00;1;7.0;0;13;131;2.4;7.6;72
15/03/2015;1:00:00;1;8.0;0;13;114;2.2;7.6;73
15/03/2015;2:00:00;1;8.2;0;13;136;1.8;7.8;72
15/03/2015;3:00:00;1;9.2;9;12;209;1.3;8.1;57
15/03/2015;4:00:00;2;16.0;9;12;282;1.0;8.2;45
15/03/2015;5:00:00;1;10.1;0;11;286;1.8;7.9;55
15/03/2015;6:00:00;2;9.9;0;10;299;2.2;7.7;64
15/03/2015;7:00:00;1;7.9;0;10;308;1.3;7.6;62
15/03/2015;8:00:00;1;9.0;0;9;297;1.1;7.7;61
15/03/2015;9:00:00;1;9.3;0;8;306;0.6;8.3;55
15/03/2015;10:00:00;1;13.0;2;8;303;1.6;9.3;47
15/03/2015;11:00:00;1;7.3;0;7;280;2.5;10.6;55
15/03/2015;12:00:00;1;7.8;0;6;288;2.7;11.0;59
15/03/2015;13:00:00;1;8.5;0;7;261;2.6;11.3;58
15/03/2015;14:00:00;1;8.5;0;6;284;2.9;12.3;65
15/03/2015;15:00:00;1;8.4;0;6;284;2.1;12.4;73
15/03/2015;16:00:00;1;6.3;4;7;271;1.7;11.7;72
15/03/2015;17:00:00;1;2.6;7;7;272;1.5;11.7;73
15/03/2015;18:00:00;2;7.0;22;8;278;0.5;11.0;51
15/03/2015;19:00:00;1;2.0;13;9;62;0.2;10.5;64
15/03/2015;20:00:00;1;1.9;9;10;5;0.0;10.0;60
15/03/2015;21:00:00;1;3.8;12;11;40;0.2;9.7;47
15/03/2015;22:00:00;1;2.1;4;11;157;0.6;8.9;68
15/03/2015;23:00:00;1;0.7;4;11;158;0.4;8.2;63
15/03/2015;0:00:00;1;1.6;6;11;161;0.1;8.0;61
16/03/2015;1:00:00;1;1.2;3;12;213;0.6;8.0;64
16/03/2015;2:00:00;1;0.8;3;13;282;0.6;7.0;71
16/03/2015;3:00:00;1;1.2;2;12;276;0.4;7.3;62
16/03/2015;4:00:00;1;1.8;8;11;317;0.1;7.2;66
16/03/2015;5:00:00;1;0.7;8;10;249;0.0;7.2;52
16/03/2015;6:00:00;1;1.9;3;9;157;0.1;7.2;55
16/03/2015;7:00:00;1;1.5;12;8;159;0.0;7.2;29
16/03/2015;8:00:00;1;10.2;31;8;159;0.0;7.3;21
16/03/2015;9:00:00;2;4.7;19;8;158;0.0;8.4;40
16/03/2015;10:00:00;1;4.3;11;8;155;0.0;9.3;55
16/03/2015;11:00:00;1;2.6;8;7;135;0.1;10.1;63
16/03/2015;12:00:00;1;1.0;5;6;66;1.0;11.4;71
16/03/2015;13:00:00;1;0.8;6;5;76;1.4;12.0;73
16/03/2015;14:00:00;1;3.0;4;6;74;1.4;11.9;74
16/03/2015;15:00:00;1;2.4;5;6;74;1.4;12.3;73
16/03/2015;16:00:00;1;1.0;2;6;66;1.6;12.4;76
16/03/2015;17:00:00;1;5.2;2;6;69;1.2;12.4;75
16/03/2015;18:00:00;1;4.4;2;6;47;0.9;11.5;71
16/03/2015;19:00:00;1;3.7;5;7;17;0.1;10.8;55
16/03/2015;20:00:00;1;4.3;9;8;123;0.1;9.5;29
16/03/2015;21:00:00;1;4.5;14;9;342;0.1;8.7;25
16/03/2015;22:00:00;1;4.2;7;9;311;0.4;8.0;33
16/03/2015;23:00:00;1;3.5;1;9;296;0.7;8.5;47
16/03/2015;0:00:00;1;3.3;1;8;306;0.3;9.1;48
17/03/2015;1:00:00;1;3.1;2;9;313;0.2;8.7;49
17/03/2015;2:00:00;1;1.5;0;10;315;0.1;7.0;39
17/03/2015;3:00:00;1;2.7;0;10;311;0.5;7.0;52
17/03/2015;4:00:00;1;3.5;1;10;301;0.3;7.6;60
17/03/2015;5:00:00;1;2.6;0;9;301;0.1;7.1;54
17/03/2015;6:00:00;1;3.8;2;9;297;0.0;6.4;49
17/03/2015;7:00:00;2;3.7;2;9;289;0.0;5.7;41
17/03/2015;8:00:00;1;4.7;4;8;277;0.1;6.3;36
17/03/2015;9:00:00;1;4.4;2;7;272;0.6;8.8;43
17/03/2015;10:00:00;2;2.9;1;6;282;1.7;10.9;53
17/03/2015;11:00:00;2;3.2;1;5;296;3.2;12.4;61
17/03/2015;12:00:00;1;2.3;1;5;297;2.8;12.6;63
17/03/2015;13:00:00;1;3.4;1;6;293;2.5;12.0;58
17/03/2015;14:00:00;1;2.9;0;6;298;2.4;13.0;64
17/03/2015;15:00:00;1;3.6;1;5;282;2.2;14.1;71
17/03/2015;16:00:00;1;4.4;1;5;289;2.1;14.1;72
17/03/2015;17:00:00;1;9.1;0;6;270;1.4;13.1;70
17/03/2015;18:00:00;2;23.1;22;7;239;1.1;12.9;37
17/03/2015;19:00:00;2;12.1;10;8;224;1.1;12.5;51
17/03/2015;20:00:00;1;8.5;1;10;313;0.2;11.3;54
17/03/2015;21:00:00;2;22.8;33;13;313;0.0;10.3;10
17/03/2015;22:00:00;2;14.6;14;15;313;0.0;9.9;21
17/03/2015;23:00:00;1;12.9;10;17;313;0.0;8.9;19
17/03/2015;0:00:00;1;10.8;6;18;313;0.0;9.0;25
18/03/2015;1:00:00;1;9.1;1;20;314;0.0;9.2;40
18/03/2015;2:00:00;1;8.6;2;20;206;0.1;9.8;52
18/03/2015;3:00:00;1;9.2;0;18;104;0.2;10.4;66
18/03/2015;4:00:00;1;7.0;2;16;124;0.2;10.7;70
18/03/2015;5:00:00;1;7.8;1;15;107;0.2;11.1;71
18/03/2015;6:00:00;1;8.5;0;14;101;0.2;11.0;71
18/03/2015;7:00:00;1;10.1;0;13;102;0.2;10.9;71
18/03/2015;8:00:00;1;12.1;0;12;95;1.2;11.2;70
18/03/2015;9:00:00;1;9.8;1;11;87;1.9;11.9;70
18/03/2015;10:00:00;1;11.5;2;10;96;2.2;12.8;72
18/03/2015;11:00:00;1;9.5;0;9;105;2.2;14.0;73
18/03/2015;12:00:00;1;9.7;0;8;112;2.0;14.5;74
18/03/2015;13:00:00;1;10.7;1;8;105;1.9;14.9;75
18/03/2015;14:00:00;1;8.8;1;9;100;2.4;14.4;74
18/03/2015;15:00:00;1;7.9;0;9;104;2.3;14.5;73
18/03/2015;16:00:00;1;7.8;0;10;93;2.3;14.5;76
18/03/2015;17:00:00;1;0.2;2;10;91;2.3;14.3;72
18/03/2015;18:00:00;1;0.6;2;11;85;2.5;13.8;75
18/03/2015;19:00:00;1;0.7;1;12;86;2.5;13.3;77
18/03/2015;20:00:00;1;1.0;1;13;84;2.0;12.9;75
18/03/2015;21:00:00;1;0.9;2;13;86;2.3;12.8;71
18/03/2015;22:00:00;1;1.6;1;13;83;2.2;12.6;72
18/03/2015;23:00:00;1;1.0;0;14;87;2.1;12.6;72
18/03/2015;0:00:00;1;0.8;1;13;84;2.2;12.8;73
19/03/2015;1:00:00;1;0.5;0;15;86;2.1;12.7;73
19/03/2015;2:00:00;1;1.0;0;16;81;2.0;12.7;74
19/03/2015;3:00:00;1;1.6;1;17;79;2.1;12.7;74
19/03/2015;4:00:00;1;1.8;4;18;82;2.1;12.7;77
19/03/2015;5:00:00;1;0.4;1;18;83;2.1;12.5;75
19/03/2015;6:00:00;1;0.2;1;18;74;2.2;12.4;73
19/03/2015;7:00:00;1;0.8;2;17;82;2.3;12.6;72
19/03/2015;8:00:00;1;1.5;4;17;83;2.0;12.6;65
19/03/2015;9:00:00;1;1.8;1;16;87;2.6;13.1;67
19/03/2015;10:00:00;1;0.5;1;15;84;2.7;14.0;68
19/03/2015;11:00:00;1;1.0;0;14;81;3.2;14.3;71
19/03/2015;12:00:00;1;0.9;2;14;76;2.8;14.3;64
19/03/2015;13:00:00;1;0.3;2;14;69;2.7;15.2;65
19/03/2015;14:00:00;1;1.3;2;14;82;3.1;15.0;72
19/03/2015;15:00:00;1;0.4;1;14;80;3.0;14.7;74
19/03/2015;16:00:00;1;0.7;1;15;84;2.8;14.7;81
19/03/2015;17:00:00;1;3.4;5;15;78;2.8;14.4;83
19/03/2015;18:00:00;1;2.3;3;16;72;3.0;13.8;73
19/03/2015;19:00:00;1;2.2;5;17;73;2.8;13.1;69
19/03/2015;20:00:00;1;3.6;2;17;76;2.7;13.0;78
19/03/2015;21:00:00;1;3.4;3;17;73;2.8;13.0;80
19/03/2015;22:00:00;1;1.8;2;17;78;3.1;13.1;80
19/03/2015;23:00:00;1;3.5;5;17;79;2.6;13.0;80
19/03/2015;0:00:00;1;1.3;3;17;89;2.1;12.9;82
20/03/2015;1:00:00;1;2.3;2;18;82;2.7;13.0;85
20/03/2015;2:00:00;1;2.0;2;19;79;2.5;13.0;87
20/03/2015;3:00:00;1;3.6;1;19;82;3.4;12.9;83
20/03/2015;4:00:00;1;1.6;2;20;85;3.1;12.9;81
20/03/2015;5:00:00;1;3.2;2;20;88;3.0;13.0;84
20/03/2015;6:00:00;1;1.7;1;20;85;3.7;12.9;79
20/03/2015;7:00:00;1;1.9;2;20;99;3.3;12.9;82
20/03/2015;8:00:00;1;2.6;4;20;94;3.4;13.1;78
20/03/2015;9:00:00;1;2.3;3;20;94;3.9;13.6;79
20/03/2015;10:00:00;1;2.7;6;19;93;3.5;13.7;80
20/03/2015;11:00:00;1;2.4;2;22;106;2.5;13.9;81
20/03/2015;12:00:00;1;3.2;2;23;108;2.7;14.5;81
20/03/2015;13:00:00;1;3.8;6;24;111;2.6;14.3;78
20/03/2015;14:00:00;1;2.8;5;27;104;2.7;14.1;74
20/03/2015;15:00:00;1;2.8;7;28;106;2.7;14.0;72
20/03/2015;16:00:00;1;3.9;3;30;106;2.6;13.9;71
20/03/2015;17:00:00;1;1.4;3;32;100;2.4;13.9;71
20/03/2015;18:00:00;1;0.3;2;33;125;2.0;13.7;71
20/03/2015;19:00:00;1;0.7;4;37;122;1.0;13.2;66
20/03/2015;20:00:00;1;2.7;4;39;89;2.0;13.1;65
20/03/2015;21:00:00;1;0.7;2;38;88;3.3;13.2;66
20/03/2015;22:00:00;1;0.5;2;36;83;3.9;13.2;69
20/03/2015;23:00:00;1;0.8;1;34;90;3.3;13.3;71
20/03/2015;0:00:00;1;0.6;3;34;130;2.9;13.4;72
21/03/2015;1:00:00;1;0.4;1;34;117;2.7;13.0;72
21/03/2015;2:00:00;1;0.9;1;35;103;2.3;12.8;66
21/03/2015;3:00:00;1;0.7;1;34;112;2.4;12.8;70
21/03/2015;4:00:00;1;1.4;4;35;123;1.6;12.8;67
21/03/2015;5:00:00;1;2.0;3;36;126;1.2;12.9;60
21/03/2015;6:00:00;1;1.0;1;37;146;1.1;12.9;55
21/03/2015;7:00:00;1;0.4;2;37;150;1.5;12.8;56
21/03/2015;8:00:00;1;1.5;2;37;156;1.8;13.1;53
21/03/2015;9:00:00;1;0.7;3;37;164;1.8;13.7;55
21/03/2015;10:00:00;1;0.4;5;36;168;1.6;14.0;56
21/03/2015;11:00:00;1;1.4;3;36;167;1.6;14.5;57
21/03/2015;12:00:00;1;0.5;4;34;162;1.3;15.9;57
21/03/2015;13:00:00;1;1.2;3;32;162;1.0;17.4;58
21/03/2015;14:00:00;1;1.0;4;33;145;0.8;17.4;59
21/03/2015;15:00:00;1;1.4;2;35;132;0.9;16.7;61
21/03/2015;16:00:00;1;0.4;2;38;119;0.9;16.2;64
21/03/2015;17:00:00;1;3.4;1;41;110;1.0;15.4;63
21/03/2015;18:00:00;1;4.0;4;43;97;1.2;14.7;63
21/03/2015;19:00:00;1;4.6;3;46;88;1.5;14.0;68
21/03/2015;20:00:00;1;4.2;2;48;92;1.5;13.6;74
21/03/2015;21:00:00;1;4.0;2;49;89;1.4;13.5;78
21/03/2015;22:00:00;1;3.7;0;49;85;1.5;13.5;79
21/03/2015;23:00:00;1;4.7;0;46;79;1.7;13.4;77
21/03/2015;0:00:00;1;3.6;1;44;83;1.7;13.3;75
22/03/2015;1:00:00;1;3.2;2;42;83;1.5;13.3;76
22/03/2015;2:00:00;1;3.8;1;42;73;1.6;13.4;74
22/03/2015;3:00:00;1;3.2;1;42;52;1.6;13.2;73
22/03/2015;4:00:00;1;3.3;3;40;88;1.6;12.2;72
22/03/2015;5:00:00;1;3.9;1;40;146;0.3;12.3;62
22/03/2015;6:00:00;1;3.8;1;42;277;1.0;12.0;58
22/03/2015;7:00:00;1;5.9;14;43;262;1.1;12.6;48
22/03/2015;8:00:00;1;3.1;0;42;119;1.0;13.0;67
22/03/2015;9:00:00;1;3.9;1;40;79;1.4;13.1;67
22/03/2015;10:00:00;1;2.9;1;38;47;1.2;13.3;68
22/03/2015;11:00:00;1;3.1;4;37;40;1.3;13.3;68
22/03/2015;12:00:00;1;5.9;1;35;56;1.1;13.3;67
22/03/2015;13:00:00;1;3.1;2;33;114;1.2;12.8;69
22/03/2015;14:00:00;1;4.0;8;30;309;0.4;11.6;55
22/03/2015;15:00:00;1;6.0;7;31;180;1.2;13.2;54
22/03/2015;16:00:00;1;4.0;1;29;95;1.3;13.9;66
22/03/2015;17:00:00;1;8.4;4;26;81;1.2;13.7;58
22/03/2015;18:00:00;1;7.6;1;25;40;1.4;13.5;69
22/03/2015;19:00:00;1;9.6;0;25;50;0.5;13.1;67
22/03/2015;20:00:00;1;9.6;2;24;38;0.1;12.2;49
22/03/2015;21:00:00;1;11.3;8;24;36;0.0;11.3;26
22/03/2015;22:00:00;1;11.3;12;27;36;0.0;10.9;24
22/03/2015;23:00:00;2;9.2;2;29;36;0.1;10.9;43
22/03/2015;0:00:00;1;9.0;5;26;36;0.0;10.7;39
23/03/2015;1:00:00;1;10.0;1;28;35;0.1;10.9;47
23/03/2015;2:00:00;1;9.6;1;30;39;0.4;11.2;58
23/03/2015;3:00:00;1;7.7;1;27;49;0.9;11.8;72
23/03/2015;4:00:00;1;8.1;1;25;63;0.7;11.9;69
23/03/2015;5:00:00;1;9.9;0;23;97;0.3;12.0;69
23/03/2015;6:00:00;1;8.8;0;21;103;0.1;11.9;65
23/03/2015;7:00:00;1;10.6;1;20;91;0.1;11.8;65
23/03/2015;8:00:00;1;12.7;6;19;105;0.0;11.8;49
23/03/2015;9:00:00;3;216.1;2;17;94;0.2;12.4;92
23/03/2015;10:00:00;20;22.3;14;17;78;1.2;13.1;61
23/03/2015;11:00:00;1;10.4;2;15;68;1.8;13.9;60
23/03/2015;12:00:00;1;9.7;4;13;76;1.6;14.6;63
23/03/2015;13:00:00;1;9.8;2;11;104;1.3;15.5;66
23/03/2015;14:00:00;1;9.4;1;10;117;1.2;15.0;66
23/03/2015;15:00:00;1;10.1;1;9;103;1.3;15.0;70
23/03/2015;16:00:00;1;9.5;2;8;96;1.6;14.5;75
23/03/2015;17:00:00;1;8.1;1;7;95;1.5;14.4;73
23/03/2015;18:00:00;1;7.4;0;6;81;1.9;13.8;67
23/03/2015;19:00:00;1;7.1;1;6;81;1.8;13.5;66
23/03/2015;20:00:00;1;9.5;0;5;83;1.8;13.3;69
23/03/2015;21:00:00;1;6.6;0;5;81;1.7;13.2;70
23/03/2015;22:00:00;1;6.7;0;4;94;1.5;13.2;75
23/03/2015;23:00:00;1;5.5;1;3;124;1.0;13.1;77
23/03/2015;0:00:00;1;6.1;0;3;103;1.2;12.9;79
24/03/2015;1:00:00;1;5.5;0;4;104;1.2;13.2;77
24/03/2015;2:00:00;1;7.9;0;9;110;1.4;13.3;78
24/03/2015;3:00:00;1;8.2;0;13;101;1.3;13.2;81
24/03/2015;4:00:00;1;6.6;0;16;113;1.5;13.0;79
24/03/2015;5:00:00;1;6.2;0;17;98;1.5;12.9;77
24/03/2015;6:00:00;1;5.2;0;18;87;1.8;12.8;76
24/03/2015;7:00:00;1;4.8;0;19;87;1.4;12.8;73
24/03/2015;8:00:00;1;8.2;0;21;93;1.3;13.0;66
24/03/2015;9:00:00;1;9.5;0;22;120;0.9;13.1;65
24/03/2015;10:00:00;1;8.2;0;23;96;1.5;13.1;65
24/03/2015;11:00:00;1;8.8;1;23;86;1.9;13.2;67
24/03/2015;12:00:00;1;7.5;1;23;84;2.3;13.3;65
24/03/2015;13:00:00;1;5.8;0;24;84;2.2;13.4;65
24/03/2015;14:00:00;1;7.1;0;24;77;1.9;13.4;63
24/03/2015;15:00:00;1;6.6;0;25;70;1.8;13.4;64
24/03/2015;16:00:00;1;8.9;0;26;62;1.8;13.4;63
24/03/2015;17:00:00;1;4.9;2;27;64;1.9;13.4;66
24/03/2015;18:00:00;1;1.7;5;28;53;2.0;13.5;67
24/03/2015;19:00:00;1;0.5;6;28;56;2.4;13.3;65
24/03/2015;20:00:00;1;1.1;7;28;56;2.5;13.1;66
24/03/2015;21:00:00;1;1.5;8;28;71;2.3;13.0;70
24/03/2015;22:00:00;1;1.6;5;28;69;2.6;12.9;71
24/03/2015;23:00:00;1;1.0;3;27;64;3.0;12.7;69
24/03/2015;0:00:00;1;0.6;3;25;62;2.5;12.4;72
25/03/2015;1:00:00;1;0.7;3;25;70;2.7;12.4;71
25/03/2015;2:00:00;1;0.7;5;24;127;2.0;12.3;71
25/03/2015;3:00:00;1;1.0;4;23;114;2.2;12.3;73
25/03/2015;4:00:00;1;6.2;33;22;220;2.1;12.0;40
25/03/2015;5:00:00;1;2.5;24;21;234;3.9;10.8;48
25/03/2015;6:00:00;1;5.1;27;20;212;4.3;9.9;38
25/03/2015;7:00:00;2;8.1;48;20;213;4.7;9.6;25
25/03/2015;8:00:00;2;20.7;61;19;204;5.0;9.3;14
25/03/2015;9:00:00;2;16.3;58;19;215;4.9;9.1;22
25/03/2015;10:00:00;2;11.6;50;19;223;4.7;9.0;27
25/03/2015;11:00:00;2;18.8;53;18;225;4.8;8.9;23
25/03/2015;12:00:00;2;14.4;46;18;227;4.9;8.7;31
25/03/2015;13:00:00;2;12.8;41;17;219;4.4;8.7;32
25/03/2015;14:00:00;2;15.7;36;17;226;4.5;8.6;36
25/03/2015;15:00:00;2;12.5;42;17;231;4.4;8.7;30
25/03/2015;16:00:00;2;10.9;33;17;248;4.2;8.8;33
25/03/2015;17:00:00;2;5.8;25;17;242;3.8;8.8;39
25/03/2015;18:00:00;2;9.5;42;16;230;4.1;8.8;34
25/03/2015;19:00:00;2;10.4;49;17;233;3.9;8.9;28
25/03/2015;20:00:00;2;24.2;69;16;223;4.2;9.2;11
25/03/2015;21:00:00;2;27.6;65;17;213;3.9;9.1;14
25/03/2015;22:00:00;3;31.3;71;17;219;4.1;9.7;9
25/03/2015;23:00:00;3;31.4;69;17;211;3.9;10.2;7
25/03/2015;0:00:00;3;30.7;73;17;216;3.8;10.4;6
26/03/2015;1:00:00;3;19.3;49;18;247;4.0;10.4;25
26/03/2015;2:00:00;3;13.1;45;19;252;3.4;10.4;28
26/03/2015;3:00:00;3;22.8;63;20;243;3.4;10.3;16
26/03/2015;4:00:00;3;20.0;58;20;232;3.2;10.2;13
26/03/2015;5:00:00;4;37.5;67;21;225;3.3;10.1;4
26/03/2015;6:00:00;3;25.8;67;21;228;3.7;10.2;11
26/03/2015;7:00:00;3;12.9;54;22;243;3.3;10.1;24
26/03/2015;8:00:00;3;10.9;37;22;239;3.3;10.3;37
26/03/2015;9:00:00;3;11.3;40;21;231;3.6;10.8;39
26/03/2015;10:00:00;3;20.0;51;21;221;3.5;11.1;26
26/03/2015;11:00:00;3;20.7;48;21;210;3.3;11.9;28
26/03/2015;12:00:00;3;16.7;45;20;231;3.9;11.9;33
26/03/2015;13:00:00;3;15.1;38;20;199;3.3;12.3;42
26/03/2015;14:00:00;2;7.2;26;20;240;2.6;12.8;60
26/03/2015;15:00:00;2;3.0;21;19;265;2.0;13.0;69
26/03/2015;16:00:00;2;4.1;20;18;287;1.9;12.9;70
26/03/2015;17:00:00;1;1.9;12;19;311;1.0;12.5;75
26/03/2015;18:00:00;2;1.7;5;18;251;0.7;12.9;73
26/03/2015;19:00:00;1;1.8;4;18;235;0.3;11.4;68
26/03/2015;20:00:00;1;1.8;7;19;226;0.5;9.4;52
26/03/2015;21:00:00;1;2.1;7;20;226;0.0;8.2;51
26/03/2015;22:00:00;1;0.8;4;20;276;0.5;8.9;57
26/03/2015;23:00:00;1;0.4;6;17;279;0.8;9.6;64
26/03/2015;0:00:00;1;0.5;3;15;292;0.8;10.3;67
27/03/2015;1:00:00;1;1.0;4;14;268;0.5;10.4;60
27/03/2015;2:00:00;1;1.3;6;14;269;0.8;10.6;58
27/03/2015;3:00:00;1;1.8;4;14;272;0.9;10.5;55
27/03/2015;4:00:00;1;0.5;4;14;284;1.1;10.8;58
27/03/2015;5:00:00;1;1.5;3;14;283;1.6;11.0;62
27/03/2015;6:00:00;1;1.4;3;14;288;1.2;10.5;61
27/03/2015;7:00:00;1;0.7;4;14;291;1.1;10.7;57
27/03/2015;8:00:00;1;2.8;13;13;301;0.9;11.4;41
27/03/2015;9:00:00;1;1.4;8;12;305;1.9;13.3;45
27/03/2015;10:00:00;1;2.8;7;11;304;2.1;13.9;46
27/03/2015;11:00:00;1;1.7;7;11;287;1.8;13.9;46
27/03/2015;12:00:00;1;5.4;15;10;251;2.5;14.6;50
27/03/2015;13:00:00;1;2.4;4;10;256;3.1;14.9;65
27/03/2015;14:00:00;1;1.4;8;12;246;3.1;15.4;68
27/03/2015;15:00:00;1;1.9;6;12;277;3.3;15.8;73
27/03/2015;16:00:00;1;1.4;3;13;283;3.1;15.6;75
27/03/2015;17:00:00;1;3.8;4;14;293;3.2;15.1;76
27/03/2015;18:00:00;1;7.6;6;15;300;2.7;14.5;76
27/03/2015;19:00:00;1;8.4;6;17;295;1.9;13.7;67
27/03/2015;20:00:00;1;10.0;7;17;296;1.7;12.0;60
27/03/2015;21:00:00;1;8.5;6;17;296;1.5;11.2;61
27/03/2015;22:00:00;1;9.1;8;16;305;1.2;11.0;63
27/03/2015;23:00:00;1;7.2;8;16;299;1.4;10.7;65
27/03/2015;0:00:00;1;8.5;7;16;305;1.2;11.1;66
28/03/2015;1:00:00;1;8.7;5;17;305;1.9;11.9;68
28/03/2015;2:00:00;1;8.4;7;16;306;2.3;11.8;65
28/03/2015;3:00:00;1;8.5;7;16;261;2.2;12.9;61
28/03/2015;4:00:00;1;12.3;12;16;253;2.8;13.2;47
28/03/2015;5:00:00;1;11.2;18;16;246;3.2;13.3;37
28/03/2015;6:00:00;1;12.3;13;16;259;3.1;13.7;40
