Fecha;CO;NO;NO2;O3;PM10;SH2;PM25;PST;SO2
25/02/2014;;3;10;77;No cumple el anexo IV de la Decisión del Consejo 97/101/CE;;;;4
26/02/2014;;4;18;58;10;;;;5
27/02/2014;;5;24;43;19;;;;5
28/02/2014;;3;11;77;11;;;;3
01/03/2014;;4;18;55;7;;;;3
02/03/2014;;3;15;42;8;;;;3
03/03/2014;;3;6;85;7;;;;3
04/03/2014;;3;11;72;9;;;;3
05/03/2014;;3;16;59;9;;;;3
06/03/2014;;11;23;41;15;;;;3
07/03/2014;;14;26;35;25;;;;3
08/03/2014;;13;30;40;32;;;;3
09/03/2014;;5;17;90;21;;;;5
10/03/2014;;7;27;57;24;;;;7
11/03/2014;;5;24;71;33;;;;6
12/03/2014;;8;28;61;47;;;;5
13/03/2014;;8;24;58;38;;;;5
14/03/2014;;7;26;61;40;;;;4
15/03/2014;;2;18;81;45;;;;3
16/03/2014;;2;18;78;38;;;;2
17/03/2014;;7;27;48;28;;;;3
18/03/2014;;4;25;49;31;;;;4
19/03/2014;;2;18;67;22;;;;3
20/03/2014;;10;21;56;29;;;;4
21/03/2014;;3;17;65;27;;;;5
22/03/2014;;2;10;69;8;;;;4
23/03/2014;;2;9;73;7;;;;3
24/03/2014;;5;18;53;11;;;;3
25/03/2014;;3;9;85;11;;;;3
26/03/2014;;3;14;83;8;;;;2
27/03/2014;;3;17;72;10;;;;4
28/03/2014;;6;12;70;16;;;;5
29/03/2014;;2;4;106;17;;;;4
30/03/2014;;2;5;94;30;;;;4
31/03/2014;;6;13;65;16;;;;4
01/04/2014;;2;6;92;17;;;;3
02/04/2014;;3;9;86;18;;;;3
03/04/2014;;3;14;69;8;;;;3
04/04/2014;;4;12;72;9;;;;3
05/04/2014;;3;13;53;10;;;;5
06/04/2014;;4;13;42;14;;;;6
07/04/2014;;5;15;52;17;;;;3
08/04/2014;;2;9;83;10;;;;3
09/04/2014;;2;14;74;21;;;;4
10/04/2014;;5;15;56;22;;;;4
11/04/2014;;3;14;75;22;;;;4
12/04/2014;;2;12;88;32;;;;4
13/04/2014;;1;11;82;26;;;;4
14/04/2014;;4;19;74;28;;;;5
15/04/2014;;3;18;66;33;;;;4
16/04/2014;;4;19;69;26;;;;5
17/04/2014;;2;13;81;17;;;;5
18/04/2014;;2;11;79;15;;;;3
19/04/2014;;2;10;83;18;;;;3
20/04/2014;;1;8;76;12;;;;4
21/04/2014;;3;12;49;10;;;;3
22/04/2014;;3;15;57;14;;;;3
23/04/2014;;4;11;60;13;;;;3
24/04/2014;;2;10;77;12;;;;3
25/04/2014;;2;7;No cumple el anexo IV de la Decisión del Consejo 97/101/CE;No cumple el anexo IV de la Decisión del Consejo 97/101/CE;;;;No cumple el anexo IV de la Decisión del Consejo 97/101/CE
26/04/2014;;2;7;;;;;;
27/04/2014;;2;7;;;;;;
28/04/2014;;3;7;;;;;;
29/04/2014;;3;9;No cumple el anexo IV de la Decisión del Consejo 97/101/CE;No cumple el anexo IV de la Decisión del Consejo 97/101/CE;;;;No cumple el anexo IV de la Decisión del Consejo 97/101/CE
30/04/2014;;5;13;47;14;;;;3
01/05/2014;;2;5;70;10;;;;2
02/05/2014;;2;7;75;6;;;;4
03/05/2014;;2;6;86;14;;;;4
04/05/2014;;2;9;86;16;;;;4
05/05/2014;;4;13;69;20;;;;3
06/05/2014;;3;13;78;21;;;;4
07/05/2014;;4;15;61;17;;;;3
08/05/2014;;3;17;65;23;;;;1
09/05/2014;;4;15;47;21;;;;1
10/05/2014;;2;10;50;21;;;;1
11/05/2014;;1;6;68;13;;;;1
12/05/2014;;4;12;62;15;;;;1
13/05/2014;;2;9;75;12;;;;1
14/05/2014;;3;13;68;17;;;;1
15/05/2014;;3;14;75;19;;;;1
16/05/2014;;3;14;80;17;;;;1
17/05/2014;;1;11;85;18;;;;1
18/05/2014;;1;10;86;21;;;;2
19/05/2014;;2;13;87;21;;;;2
20/05/2014;;1;7;91;11;;;;9
21/05/2014;;1;5;92;16;;;;4
22/05/2014;;1;5;82;8;;;;2
23/05/2014;;2;9;79;10;;;;3
24/05/2014;;1;8;77;18;;;;3
25/05/2014;;1;9;66;14;;;;4
26/05/2014;;2;10;71;12;;;;3
27/05/2014;;2;12;72;15;;;;3
28/05/2014;;2;15;57;12;;;;4
29/05/2014;;4;16;46;11;;;;4
30/05/2014;;2;14;59;10;;;;5
31/05/2014;;1;10;70;14;;;;3
01/06/2014;;1;9;78;18;;;;2
02/06/2014;;5;16;67;22;;;;2
03/06/2014;;2;16;69;24;;;;3
04/06/2014;;2;17;54;18;;;;3
05/06/2014;;3;15;65;17;;;;3
06/06/2014;;5;18;66;46;;;;5
07/06/2014;;6;16;69;12;;;;4
08/06/2014;;3;12;68;14;;;;2
09/06/2014;;4;12;76;18;;;;5
10/06/2014;;3;9;71;18;;;;4
11/06/2014;;3;11;74;21;;;;3
12/06/2014;;3;13;85;25;;;;3
13/06/2014;;2;13;98;25;;;;4
14/06/2014;;2;9;116;22;;;;5
15/06/2014;;2;5;91;17;;;;4
16/06/2014;;2;10;93;20;;;;3
17/06/2014;;2;14;89;22;;;;4
18/06/2014;;3;14;75;19;;;;1
19/06/2014;;3;13;81;24;;;;6
20/06/2014;;3;17;67;29;;;;5
21/06/2014;;2;9;74;25;;;;4
22/06/2014;;1;7;93;27;;;;2
23/06/2014;;2;13;63;24;;;;3
24/06/2014;;2;12;75;26;;;;2
25/06/2014;;2;11;104;20;;;;6
26/06/2014;;2;12;68;17;;;;4
27/06/2014;;3;12;60;25;;;;3
28/06/2014;;2;6;56;17;;;;5
29/06/2014;;2;5;56;11;;;;3
30/06/2014;;3;10;58;17;;;;6
01/07/2014;;3;10;53;14;;;;2
02/07/2014;;3;11;52;9;;;;5
03/07/2014;;2;8;71;15;;;;2
04/07/2014;;2;10;76;17;;;;3
05/07/2014;;2;9;54;18;;;;4
06/07/2014;;2;6;40;10;;;;2
07/07/2014;;2;9;53;15;;;;5
08/07/2014;;3;8;52;13;;;;2
09/07/2014;;2;6;58;13;;;;3
10/07/2014;;2;8;61;14;;;;4
11/07/2014;;3;7;48;14;;;;3
12/07/2014;;2;6;56;12;;;;5
13/07/2014;;2;8;52;17;;;;4
14/07/2014;;3;11;51;16;;;;3
15/07/2014;;3;13;63;18;;;;5
16/07/2014;;3;13;80;29;;;;5
17/07/2014;;3;13;78;35;;;;3
18/07/2014;;2;12;78;32;;;;3
19/07/2014;;2;7;57;12;;;;4
20/07/2014;;2;6;49;10;;;;3
21/07/2014;;4;10;50;13;;;;5
22/07/2014;;3;10;53;13;;;;2
23/07/2014;;2;11;81;18;;;;3
24/07/2014;;3;12;84;22;;;;3
25/07/2014;;2;9;86;22;;;;3
26/07/2014;;2;9;101;25;;;;7
27/07/2014;;2;8;98;22;;;;3
28/07/2014;;2;10;75;20;;;;1
29/07/2014;;2;8;66;11;;;;2
30/07/2014;;3;13;54;15;;;;2
31/07/2014;;4;13;64;18;;;;2
01/08/2014;;2;13;70;21;;;;4
02/08/2014;;2;7;61;14;;;;1
03/08/2014;;2;8;51;16;;;;1
04/08/2014;;2;8;61;11;;;;2
05/08/2014;;4;11;58;18;;;;3
06/08/2014;;3;12;65;19;;;;7
07/08/2014;;3;10;60;19;;;;3
08/08/2014;;3;11;56;19;;;;6
09/08/2014;;2;7;63;17;;;;5
10/08/2014;;2;6;64;15;;;;5
11/08/2014;;2;7;61;9;;;;1
12/08/2014;;2;8;63;14;;;;4
13/08/2014;;2;6;67;10;;;;2
14/08/2014;;4;10;54;13;;;;4
15/08/2014;;3;8;70;14;;;;3
16/08/2014;;3;11;72;14;;;;4
17/08/2014;;3;11;60;14;;;;2
18/08/2014;;4;15;59;18;;;;3
19/08/2014;;3;10;77;12;;;;2
20/08/2014;;3;14;56;14;;;;4
21/08/2014;;5;15;58;15;;;;4
22/08/2014;;4;21;47;14;;;;5
23/08/2014;;4;13;53;12;;;;3
24/08/2014;;3;16;58;15;;;;6
25/08/2014;;6;22;68;19;;;;3
26/08/2014;;5;17;43;17;;;;1
27/08/2014;;4;13;48;15;;;;3
28/08/2014;;4;15;56;15;;;;5
29/08/2014;;3;12;66;14;;;;4
30/08/2014;;3;11;54;16;;;;2
31/08/2014;;3;9;67;16;;;;2
01/09/2014;;4;16;61;18;;;;5
02/09/2014;;5;22;61;18;;;;2
03/09/2014;;4;23;75;21;;;;3
04/09/2014;;4;20;85;22;;;;4
05/09/2014;;4;22;71;24;;;;6
06/09/2014;;4;20;70;24;;;;4
07/09/2014;;3;19;59;21;;;;3
08/09/2014;;5;17;52;14;;;;5
09/09/2014;;4;19;59;20;;;;4
10/09/2014;;5;21;62;22;;;;3
11/09/2014;;3;23;72;24;;;;3
12/09/2014;;4;21;67;26;;;;2
13/09/2014;;4;22;63;19;;;;5
14/09/2014;;3;12;65;18;;;;6
15/09/2014;;6;22;41;14;;;;2
16/09/2014;;8;17;49;18;;;;2
17/09/2014;;6;19;45;14;;;;2
18/09/2014;;4;12;60;9;;;;7
19/09/2014;;5;18;48;12;;;;4
20/09/2014;;5;17;34;12;;;;3
21/09/2014;;3;12;56;13;;;;2
22/09/2014;;4;18;53;15;;;;2
23/09/2014;;4;19;50;27;;;;6
24/09/2014;;6;18;45;41;;;;3
25/09/2014;;7;23;41;40;;;;3
26/09/2014;;7;22;45;28;;;;5
27/09/2014;;4;19;47;35;;;;4
28/09/2014;;2;12;63;25;;;;4
29/09/2014;;3;15;51;20;;;;3
30/09/2014;;3;21;61;24;;;;4
01/10/2014;;6;21;45;22;;;;2
02/10/2014;;6;25;49;21;;;;4
03/10/2014;;5;29;45;24;;;;5
04/10/2014;;7;20;49;23;;;;3
05/10/2014;;3;12;63;13;;;;2
06/10/2014;;10;14;40;14;;;;2
07/10/2014;;3;10;61;11;;;;4
08/10/2014;;4;9;45;10;;;;3
09/10/2014;;4;13;43;11;;;;2
10/10/2014;;8;27;30;22;;;;2
11/10/2014;;5;21;25;20;;;;6
12/10/2014;;2;8;63;8;;;;4
13/10/2014;;3;13;49;9;;;;1
14/10/2014;;9;17;45;12;;;;3
15/10/2014;;4;12;54;11;;;;5
16/10/2014;;5;9;44;11;;;;6
17/10/2014;;3;11;55;13;;;;1
18/10/2014;;3;12;53;21;;;;4
19/10/2014;;4;20;36;28;;;;3
20/10/2014;;12;28;28;36;;;;4
21/10/2014;;14;23;31;35;;;;4
22/10/2014;;4;25;48;20;;;;1
23/10/2014;;15;35;18;25;;;;2
24/10/2014;;18;38;17;30;;;;3
25/10/2014;;14;34;21;36;;;;2
26/10/2014;;6;23;26;33;;;;2
27/10/2014;;12;19;27;29;;;;2
28/10/2014;;10;24;28;34;;;;3
29/10/2014;;13;29;26;39;;;;6
30/10/2014;;11;26;24;46;;;;3
31/10/2014;;5;22;29;39;;;;5
01/11/2014;;3;16;40;39;;;;2
02/11/2014;;4;17;37;33;;;;1
03/11/2014;;3;13;63;11;;;;2
04/11/2014;;4;19;54;9;;;;4
05/11/2014;;5;26;48;7;;;;5
06/11/2014;;12;26;31;16;;;;6
07/11/2014;;7;25;39;13;;;;2
08/11/2014;;7;18;39;16;;;;3
09/11/2014;;5;18;50;12;;;;4
10/11/2014;;8;22;32;15;;;;2
11/11/2014;;4;14;48;14;;;;2
12/11/2014;;4;18;56;11;;;;4
13/11/2014;;7;19;45;14;;;;3
14/11/2014;;4;13;65;10;;;;3
15/11/2014;;3;8;66;9;;;;6
16/11/2014;;3;8;67;23;;;;4
17/11/2014;;6;24;45;10;;;;4
18/11/2014;;11;22;40;15;;;;2
19/11/2014;;9;32;29;27;;;;7
20/11/2014;;23;33;21;31;;;;4
21/11/2014;;29;37;21;35;;;;7
22/11/2014;;4;23;30;33;;;;4
23/11/2014;;12;35;11;55;;;;2
24/11/2014;;26;33;11;30;;;;2
25/11/2014;;13;33;11;23;;;;6
26/11/2014;;10;37;16;18;;;;3
27/11/2014;;4;17;40;16;;;;1
28/11/2014;;2;7;69;10;;;;4
29/11/2014;;2;24;42;11;;;;6
30/11/2014;;1;12;43;10;;;;4
01/12/2014;;2;17;54;15;;;;10
02/12/2014;;3;22;40;12;;;;9
03/12/2014;;5;25;24;11;;;;2
04/12/2014;;10;31;14;11;;;;1
05/12/2014;;8;30;28;11;;;;2
06/12/2014;;2;17;60;10;;;;3
07/12/2014;;2;22;49;11;;;;3
08/12/2014;;2;15;57;9;;;;3
09/12/2014;;2;22;60;10;;;;5
10/12/2014;;9;36;27;16;;;;3
11/12/2014;;10;30;30;17;;;;3
12/12/2014;;3;15;43;20;;;;3
13/12/2014;;6;33;24;25;;;;3
14/12/2014;;4;26;26;19;;;;4
15/12/2014;;6;31;38;14;;;;6
16/12/2014;;6;28;40;12;;;;5
17/12/2014;;18;43;26;16;;;;6
18/12/2014;;9;36;24;16;;;;2
19/12/2014;;9;27;23;13;;;;4
20/12/2014;;11;32;12;17;;;;2
21/12/2014;;9;29;21;14;;;;4
22/12/2014;;5;22;25;17;;;;5
23/12/2014;;5;21;21;14;;;;3
24/12/2014;;9;25;9;16;;;;6
25/12/2014;;7;22;25;17;;;;7
26/12/2014;;8;32;27;15;;;;4
27/12/2014;;2;10;42;17;;;;4
28/12/2014;;1;12;70;7;;;;3
29/12/2014;;4;25;43;16;;;;2
30/12/2014;;11;32;25;19;;;;3
31/12/2014;;19;34;11;24;;;;3
