Nombre;Longitud;Latitud;Fecha;SO2;NO;NO2;PM10;PM25;CO;O3
Bonavista;1.191976;41.115881;2015-08-24;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-08-25;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-08-26;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-08-27;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-08-28;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-08-29;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-08-30;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-08-31;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-09-01;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-02;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-03;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-04;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-09-05;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-06;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-07;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-08;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-09-09;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-09-10;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-09-11;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-12;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-13;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-14;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-15;4. BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-09-16;4. BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-17;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-18;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-09-19;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-20;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-21;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-09-22;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-09-23;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-24;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-25;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-09-26;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-27;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-09-28;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-09-29;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-09-30;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-01;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-02;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-03;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-04;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-05;5. MUY BAJO;4. BAJO;1. MUY ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-06;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-07;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-10-08;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-09;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-10;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-10-11;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-12;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-10-13;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-14;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-10-15;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-16;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-17;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-18;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-19;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-20;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-21;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-22;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-10-23;5. MUY BAJO;4. BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-24;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-25;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-26;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-27;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-28;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;;
Bonavista;1.191976;41.115881;2015-10-29;5. MUY BAJO;4. BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-30;5. MUY BAJO;5. MUY BAJO;1. MUY ALTO;;;;
Bonavista;1.191976;41.115881;2015-10-31;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-11-01;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;;
Bonavista;1.191976;41.115881;2015-11-02;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;;
Bonavista;1.191976;41.115881;2015-11-03;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-11-04;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-11-05;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
Bonavista;1.191976;41.115881;2015-11-06;5. MUY BAJO;5. MUY BAJO;1. MUY ALTO;;;;
Bonavista;1.191976;41.115881;2015-11-07;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;;
DARP;1.246696;41.122896;2015-01-01;;;;;;;
DARP;1.246696;41.122896;2015-01-02;;;;5. MUY BAJO;1. MUY ALTO;;
DARP;1.246696;41.122896;2015-01-03;;;;;;;
DARP;1.246696;41.122896;2015-01-04;;;;;1. MUY ALTO;;
DARP;1.246696;41.122896;2015-01-05;;;;5. MUY BAJO;;;
DARP;1.246696;41.122896;2015-01-06;;;;;1. MUY ALTO;;
DARP;1.246696;41.122896;2015-01-07;;;;5. MUY BAJO;;;
DARP;1.246696;41.122896;2015-01-08;;;;4. BAJO;1. MUY ALTO;;
DARP;1.246696;41.122896;2015-01-09;;;;5. MUY BAJO;;;
DARP;1.246696;41.122896;2015-01-10;;;;;1. MUY ALTO;;
DARP;1.246696;41.122896;2015-01-11;;;;;;;
DARP;1.246696;41.122896;2015-01-12;;;;4. BAJO;1. MUY ALTO;;
DARP;1.246696;41.122896;2015-01-13;;;;;;;
DARP;1.246696;41.122896;2015-01-14;;;;4. BAJO;1. MUY ALTO;;
DARP;1.246696;41.122896;2015-01-15;;;;3. MEDIO;;;
DARP;1.246696;41.122896;2015-01-16;;;;5. MUY BAJO;2. ALTO;;
DARP;1.246696;41.122896;2015-01-17;;;;;;;
DARP;1.246696;41.122896;2015-01-18;;;;;2. ALTO;;
DARP;1.246696;41.122896;2015-01-19;;;;5. MUY BAJO;;;
DARP;1.246696;41.122896;2015-01-20;;;;;;;
DARP;1.246696;41.122896;2015-01-21;;;;;;;
DARP;1.246696;41.122896;2015-01-22;;;;;;;
DARP;1.246696;41.122896;2015-01-23;;;;;;;
DARP;1.246696;41.122896;2015-01-24;;;;;;;
DARP;1.246696;41.122896;2015-01-25;;;;;;;
DARP;1.246696;41.122896;2015-01-26;;;;;;;
DARP;1.246696;41.122896;2015-01-27;;;;;;;
DARP;1.246696;41.122896;2015-01-28;;;;;;;
DARP;1.246696;41.122896;2015-01-29;;;;;;;
DARP;1.246696;41.122896;2015-01-30;;;;;;;
DARP;1.246696;41.122896;2015-01-31;;;;;;;
DARP;1.246696;41.122896;2015-02-01;;;;;;;
DARP;1.246696;41.122896;2015-02-02;;;;;;;
DARP;1.246696;41.122896;2015-02-03;;;;;;;
DARP;1.246696;41.122896;2015-02-04;;;;;;;
DARP;1.246696;41.122896;2015-02-05;;;;;;;
DARP;1.246696;41.122896;2015-02-06;;;;;;;
DARP;1.246696;41.122896;2015-02-07;;;;;;;
DARP;1.246696;41.122896;2015-02-08;;;;;;;
DARP;1.246696;41.122896;2015-02-09;;;;;;;
DARP;1.246696;41.122896;2015-02-10;;;;;;;
DARP;1.246696;41.122896;2015-02-11;;;;;;;
DARP;1.246696;41.122896;2015-02-12;;;;;;;
DARP;1.246696;41.122896;2015-02-13;;;;;;;
DARP;1.246696;41.122896;2015-02-14;;;;;;;
DARP;1.246696;41.122896;2015-02-15;;;;;;;
DARP;1.246696;41.122896;2015-02-16;;;;;;;
DARP;1.246696;41.122896;2015-02-17;;;;;;;
DARP;1.246696;41.122896;2015-02-18;;;;;;;
DARP;1.246696;41.122896;2015-02-19;;;;;;;
DARP;1.246696;41.122896;2015-02-20;;;;;;;
DARP;1.246696;41.122896;2015-02-21;;;;;;;
DARP;1.246696;41.122896;2015-02-22;;;;;;;
DARP;1.246696;41.122896;2015-02-23;;;;;;;
DARP;1.246696;41.122896;2015-02-24;;;;;;;
DARP;1.246696;41.122896;2015-02-25;;;;;;;
DARP;1.246696;41.122896;2015-02-26;;;;;;;
DARP;1.246696;41.122896;2015-02-27;;;;;;;
DARP;1.246696;41.122896;2015-02-28;;;;;;;
DARP;1.246696;41.122896;2015-03-01;;;;;;;
DARP;1.246696;41.122896;2015-03-02;;;;;;;
DARP;1.246696;41.122896;2015-03-03;;;;;;;
DARP;1.246696;41.122896;2015-03-04;;;;;;;
DARP;1.246696;41.122896;2015-03-05;;;;;;;
DARP;1.246696;41.122896;2015-03-06;;;;;;;
DARP;1.246696;41.122896;2015-03-07;;;;;;;
DARP;1.246696;41.122896;2015-03-08;;;;;;;
DARP;1.246696;41.122896;2015-03-09;;;;;;;
DARP;1.246696;41.122896;2015-03-10;;;;;;;
DARP;1.246696;41.122896;2015-03-11;;;;;;;
DARP;1.246696;41.122896;2015-03-12;;;;;;;
DARP;1.246696;41.122896;2015-03-13;;;;;;;
DARP;1.246696;41.122896;2015-03-14;;;;;;;
DARP;1.246696;41.122896;2015-03-15;;;;;;;
DARP;1.246696;41.122896;2015-03-16;;;;;;;
DARP;1.246696;41.122896;2015-03-17;;;;;;;
DARP;1.246696;41.122896;2015-03-18;;;;;;;
DARP;1.246696;41.122896;2015-03-19;;;;;;;
DARP;1.246696;41.122896;2015-03-20;;;;;;;
DARP;1.246696;41.122896;2015-03-21;;;;;;;
DARP;1.246696;41.122896;2015-03-22;;;;;;;
DARP;1.246696;41.122896;2015-03-23;;;;;;;
DARP;1.246696;41.122896;2015-03-24;;;;;;;
DARP;1.246696;41.122896;2015-03-25;;;;;;;
DARP;1.246696;41.122896;2015-03-26;;;;;;;
DARP;1.246696;41.122896;2015-03-27;;;;;;;
DARP;1.246696;41.122896;2015-03-28;;;;;;;
DARP;1.246696;41.122896;2015-03-29;;;;;;;
DARP;1.246696;41.122896;2015-03-30;;;;;;;
DARP;1.246696;41.122896;2015-03-31;;;;;;;
DARP;1.246696;41.122896;2015-04-01;;;;;;;
DARP;1.246696;41.122896;2015-04-02;;;;;;;
DARP;1.246696;41.122896;2015-04-03;;;;;;;
DARP;1.246696;41.122896;2015-04-04;;;;;;;
DARP;1.246696;41.122896;2015-04-05;;;;;;;
DARP;1.246696;41.122896;2015-04-06;;;;;;;
DARP;1.246696;41.122896;2015-04-07;;;;;;;
DARP;1.246696;41.122896;2015-04-08;;;;;;;
DARP;1.246696;41.122896;2015-04-09;;;;;;;
DARP;1.246696;41.122896;2015-04-10;;;;;;;
DARP;1.246696;41.122896;2015-04-11;;;;;;;
DARP;1.246696;41.122896;2015-04-12;;;;;;;
DARP;1.246696;41.122896;2015-04-13;;;;;;;
DARP;1.246696;41.122896;2015-04-14;;;;;;;
DARP;1.246696;41.122896;2015-04-15;;;;;;;
DARP;1.246696;41.122896;2015-04-16;;;;;;;
DARP;1.246696;41.122896;2015-04-17;;;;;;;
DARP;1.246696;41.122896;2015-04-18;;;;;;;
DARP;1.246696;41.122896;2015-04-19;;;;;;;
DARP;1.246696;41.122896;2015-04-20;;;;;;;
DARP;1.246696;41.122896;2015-04-21;;;;;;;
DARP;1.246696;41.122896;2015-04-22;;;;;;;
DARP;1.246696;41.122896;2015-04-23;;;;;;;
DARP;1.246696;41.122896;2015-04-24;;;;;;;
DARP;1.246696;41.122896;2015-04-25;;;;;;;
DARP;1.246696;41.122896;2015-04-26;;;;;;;
DARP;1.246696;41.122896;2015-04-27;;;;;;;
DARP;1.246696;41.122896;2015-04-28;;;;;;;
DARP;1.246696;41.122896;2015-04-29;;;;;;;
DARP;1.246696;41.122896;2015-04-30;;;;;;;
DARP;1.246696;41.122896;2015-05-01;;;;;;;
DARP;1.246696;41.122896;2015-05-02;;;;;;;
DARP;1.246696;41.122896;2015-05-03;;;;;;;
DARP;1.246696;41.122896;2015-05-04;;;;;;;
DARP;1.246696;41.122896;2015-05-05;;;;;;;
DARP;1.246696;41.122896;2015-05-06;;;;;;;
DARP;1.246696;41.122896;2015-05-07;;;;;;;
DARP;1.246696;41.122896;2015-05-08;;;;;;;
DARP;1.246696;41.122896;2015-05-09;;;;;;;
DARP;1.246696;41.122896;2015-05-10;;;;;;;
DARP;1.246696;41.122896;2015-05-11;;;;;;;
DARP;1.246696;41.122896;2015-05-12;;;;;;;
DARP;1.246696;41.122896;2015-05-13;;;;;;;
DARP;1.246696;41.122896;2015-05-14;;;;;;;
DARP;1.246696;41.122896;2015-05-15;;;;;;;
DARP;1.246696;41.122896;2015-05-16;;;;;;;
DARP;1.246696;41.122896;2015-05-17;;;;;;;
DARP;1.246696;41.122896;2015-05-18;;;;;;;
DARP;1.246696;41.122896;2015-05-19;;;;;;;
DARP;1.246696;41.122896;2015-05-20;;;;;;;
DARP;1.246696;41.122896;2015-05-21;;;;;;;
DARP;1.246696;41.122896;2015-05-22;;;;;;;
DARP;1.246696;41.122896;2015-05-23;;;;;;;
DARP;1.246696;41.122896;2015-05-24;;;;;;;
DARP;1.246696;41.122896;2015-05-25;;;;;;;
DARP;1.246696;41.122896;2015-05-26;;;;;;;
DARP;1.246696;41.122896;2015-05-27;;;;;;;
DARP;1.246696;41.122896;2015-05-28;;;;;;;
DARP;1.246696;41.122896;2015-05-29;;;;;;;
DARP;1.246696;41.122896;2015-05-30;;;;;;;
DARP;1.246696;41.122896;2015-05-31;;;;;;;
DARP;1.246696;41.122896;2015-06-01;;;;;;;
DARP;1.246696;41.122896;2015-06-02;;;;;;;
DARP;1.246696;41.122896;2015-06-03;;;;;;;
DARP;1.246696;41.122896;2015-06-04;;;;;;;
DARP;1.246696;41.122896;2015-06-05;;;;;;;
DARP;1.246696;41.122896;2015-06-06;;;;;;;
DARP;1.246696;41.122896;2015-06-07;;;;;;;
DARP;1.246696;41.122896;2015-06-08;;;;;;;
DARP;1.246696;41.122896;2015-06-09;;;;;;;
DARP;1.246696;41.122896;2015-06-10;;;;;;;
DARP;1.246696;41.122896;2015-06-11;;;;;;;
DARP;1.246696;41.122896;2015-06-12;;;;;;;
DARP;1.246696;41.122896;2015-06-13;;;;;;;
DARP;1.246696;41.122896;2015-06-14;;;;;;;
DARP;1.246696;41.122896;2015-06-15;;;;;;;
DARP;1.246696;41.122896;2015-06-16;;;;;;;
DARP;1.246696;41.122896;2015-06-17;;;;;;;
DARP;1.246696;41.122896;2015-06-18;;;;;;;
DARP;1.246696;41.122896;2015-06-19;;;;;;;
DARP;1.246696;41.122896;2015-06-20;;;;;;;
DARP;1.246696;41.122896;2015-06-21;;;;;;;
DARP;1.246696;41.122896;2015-06-22;;;;;;;
DARP;1.246696;41.122896;2015-06-23;;;;;;;
DARP;1.246696;41.122896;2015-06-24;;;;;;;
DARP;1.246696;41.122896;2015-06-25;;;;;;;
DARP;1.246696;41.122896;2015-06-26;;;;;;;
DARP;1.246696;41.122896;2015-06-27;;;;;;;
DARP;1.246696;41.122896;2015-06-28;;;;;;;
DARP;1.246696;41.122896;2015-06-29;;;;;;;
DARP;1.246696;41.122896;2015-06-30;;;;;;;
DARP;1.246696;41.122896;2015-07-01;;;;;;;
DARP;1.246696;41.122896;2015-07-02;;;;;;;
DARP;1.246696;41.122896;2015-07-03;;;;;;;
DARP;1.246696;41.122896;2015-07-04;;;;;;;
DARP;1.246696;41.122896;2015-07-05;;;;;;;
DARP;1.246696;41.122896;2015-07-06;;;;;;;
DARP;1.246696;41.122896;2015-07-07;;;;;;;
DARP;1.246696;41.122896;2015-07-08;;;;;;;
DARP;1.246696;41.122896;2015-07-09;;;;;;;
DARP;1.246696;41.122896;2015-07-10;;;;;;;
DARP;1.246696;41.122896;2015-07-11;;;;;;;
DARP;1.246696;41.122896;2015-07-12;;;;;;;
DARP;1.246696;41.122896;2015-07-13;;;;;;;
DARP;1.246696;41.122896;2015-07-14;;;;;;;
DARP;1.246696;41.122896;2015-07-15;;;;;;;
DARP;1.246696;41.122896;2015-07-16;;;;;;;
DARP;1.246696;41.122896;2015-07-17;;;;;;;
DARP;1.246696;41.122896;2015-07-18;;;;;;;
DARP;1.246696;41.122896;2015-07-19;;;;;;;
DARP;1.246696;41.122896;2015-07-20;;;;;;;
DARP;1.246696;41.122896;2015-07-21;;;;;;;
DARP;1.246696;41.122896;2015-07-22;;;;;;;
DARP;1.246696;41.122896;2015-07-23;;;;;;;
DARP;1.246696;41.122896;2015-07-24;;;;;;;
DARP;1.246696;41.122896;2015-07-25;;;;;;;
DARP;1.246696;41.122896;2015-07-26;;;;;;;
DARP;1.246696;41.122896;2015-07-27;;;;;;;
DARP;1.246696;41.122896;2015-07-28;;;;;;;
DARP;1.246696;41.122896;2015-07-29;;;;;;;
DARP;1.246696;41.122896;2015-07-30;;;;;;;
DARP;1.246696;41.122896;2015-07-31;;;;;;;
DARP;1.246696;41.122896;2015-08-01;;;;;;;
DARP;1.246696;41.122896;2015-08-02;;;;;;;
DARP;1.246696;41.122896;2015-08-03;;;;;;;
DARP;1.246696;41.122896;2015-08-04;;;;;;;
DARP;1.246696;41.122896;2015-08-05;;;;;;;
DARP;1.246696;41.122896;2015-08-06;;;;;;;
DARP;1.246696;41.122896;2015-08-07;;;;;;;
DARP;1.246696;41.122896;2015-08-08;;;;;;;
DARP;1.246696;41.122896;2015-08-09;;;;;;;
DARP;1.246696;41.122896;2015-08-10;;;;;;;
DARP;1.246696;41.122896;2015-08-11;;;;;;;
DARP;1.246696;41.122896;2015-08-12;;;;;;;
DARP;1.246696;41.122896;2015-08-13;;;;;;;
DARP;1.246696;41.122896;2015-08-14;;;;;;;
DARP;1.246696;41.122896;2015-08-15;;;;;;;
DARP;1.246696;41.122896;2015-08-16;;;;;;;
DARP;1.246696;41.122896;2015-08-17;;;;;;;
DARP;1.246696;41.122896;2015-08-18;;;;;;;
DARP;1.246696;41.122896;2015-08-19;;;;;;;
DARP;1.246696;41.122896;2015-08-20;;;;;;;
DARP;1.246696;41.122896;2015-08-21;;;;;;;
DARP;1.246696;41.122896;2015-08-22;;;;;;;
DARP;1.246696;41.122896;2015-08-23;;;;;;;
DARP;1.246696;41.122896;2015-08-24;;;;;;;
DARP;1.246696;41.122896;2015-08-25;;;;;;;
DARP;1.246696;41.122896;2015-08-26;;;;;;;
DARP;1.246696;41.122896;2015-08-27;;;;;;;
DARP;1.246696;41.122896;2015-08-28;;;;;;;
DARP;1.246696;41.122896;2015-08-29;;;;;;;
DARP;1.246696;41.122896;2015-08-30;;;;;;;
DARP;1.246696;41.122896;2015-08-31;;;;;;;
DARP;1.246696;41.122896;2015-09-01;;;;;;;
DARP;1.246696;41.122896;2015-09-02;;;;;;;
DARP;1.246696;41.122896;2015-09-03;;;;;;;
DARP;1.246696;41.122896;2015-09-04;;;;;;;
DARP;1.246696;41.122896;2015-09-05;;;;;;;
DARP;1.246696;41.122896;2015-09-06;;;;;;;
DARP;1.246696;41.122896;2015-09-07;;;;;;;
DARP;1.246696;41.122896;2015-09-08;;;;;;;
DARP;1.246696;41.122896;2015-09-09;;;;;;;
DARP;1.246696;41.122896;2015-09-10;;;;;;;
DARP;1.246696;41.122896;2015-09-11;;;;;;;
DARP;1.246696;41.122896;2015-09-12;;;;;;;
DARP;1.246696;41.122896;2015-09-13;;;;;;;
DARP;1.246696;41.122896;2015-09-14;;;;;;;
DARP;1.246696;41.122896;2015-09-15;;;;;;;
DARP;1.246696;41.122896;2015-09-16;;;;;;;
DARP;1.246696;41.122896;2015-09-17;;;;;;;
DARP;1.246696;41.122896;2015-09-18;;;;;;;
DARP;1.246696;41.122896;2015-09-19;;;;;;;
DARP;1.246696;41.122896;2015-09-20;;;;;;;
DARP;1.246696;41.122896;2015-09-21;;;;;;;
DARP;1.246696;41.122896;2015-09-22;;;;;;;
DARP;1.246696;41.122896;2015-09-23;;;;;;;
DARP;1.246696;41.122896;2015-09-24;;;;;;;
DARP;1.246696;41.122896;2015-09-25;;;;;;;
DARP;1.246696;41.122896;2015-09-26;;;;;;;
DARP;1.246696;41.122896;2015-09-27;;;;;;;
DARP;1.246696;41.122896;2015-09-28;;;;;;;
DARP;1.246696;41.122896;2015-09-29;;;;;;;
DARP;1.246696;41.122896;2015-09-30;;;;;;;
DARP;1.246696;41.122896;2015-10-01;;;;;;;
DARP;1.246696;41.122896;2015-10-02;;;;;;;
DARP;1.246696;41.122896;2015-10-03;;;;;;;
DARP;1.246696;41.122896;2015-10-04;;;;;;;
DARP;1.246696;41.122896;2015-10-05;;;;;;;
DARP;1.246696;41.122896;2015-10-06;;;;;;;
DARP;1.246696;41.122896;2015-10-07;;;;;;;
DARP;1.246696;41.122896;2015-10-08;;;;;;;
DARP;1.246696;41.122896;2015-10-09;;;;;;;
DARP;1.246696;41.122896;2015-10-10;;;;;;;
DARP;1.246696;41.122896;2015-10-11;;;;;;;
DARP;1.246696;41.122896;2015-10-12;;;;;;;
DARP;1.246696;41.122896;2015-10-13;;;;;;;
DARP;1.246696;41.122896;2015-10-14;;;;;;;
DARP;1.246696;41.122896;2015-10-15;;;;;;;
DARP;1.246696;41.122896;2015-10-16;;;;;;;
DARP;1.246696;41.122896;2015-10-17;;;;;;;
DARP;1.246696;41.122896;2015-10-18;;;;;;;
DARP;1.246696;41.122896;2015-10-19;;;;;;;
DARP;1.246696;41.122896;2015-10-20;;;;;;;
DARP;1.246696;41.122896;2015-10-21;;;;;;;
DARP;1.246696;41.122896;2015-10-22;;;;;;;
DARP;1.246696;41.122896;2015-10-23;;;;;;;
DARP;1.246696;41.122896;2015-10-24;;;;;;;
DARP;1.246696;41.122896;2015-10-25;;;;;;;
DARP;1.246696;41.122896;2015-10-26;;;;;;;
DARP;1.246696;41.122896;2015-10-27;;;;;;;
DARP;1.246696;41.122896;2015-10-28;;;;;;;
DARP;1.246696;41.122896;2015-10-29;;;;;;;
DARP;1.246696;41.122896;2015-10-30;;;;;;;
DARP;1.246696;41.122896;2015-10-31;;;;;;;
DARP;1.246696;41.122896;2015-11-01;;;;;;;
DARP;1.246696;41.122896;2015-11-02;;;;;;;
DARP;1.246696;41.122896;2015-11-03;;;;;;;
DARP;1.246696;41.122896;2015-11-04;;;;;;;
DARP;1.246696;41.122896;2015-11-05;;;;;;;
DARP;1.246696;41.122896;2015-11-06;;;;;;;
DARP;1.246696;41.122896;2015-11-07;;;;;;;
Parc de la Ciutat;1.24165;41.117388;2015-01-01;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;5. MUY BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-02;5. MUY BAJO;4. BAJO;1. MUY ALTO;;;5. MUY BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-03;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;;;4. BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-04;5. MUY BAJO;2. ALTO;1. MUY ALTO;;;5. MUY BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-05;5. MUY BAJO;4. BAJO;2. ALTO;;;5. MUY BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-06;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;5. MUY BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-07;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;5. MUY BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-08;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;5. MUY BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-09;5. MUY BAJO;2. ALTO;2. ALTO;;;5. MUY BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-10;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;;;4. BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-11;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;5. MUY BAJO;5. MUY BAJO
Parc de la Ciutat;1.24165;41.117388;2015-01-12;5. MUY BAJO;4. BAJO;1. MUY ALTO;;;5. MUY BAJO;5. MUY BAJO
