Nombre;Longitud;Latitud;Fecha;SO2;NO;NO2;NOX;PM10;PM25;CO;O3
Agost;-0.638056;38.436389;2015-07-06;;;;;5. MUY BAJO;;;
Agost;-0.638056;38.436389;2015-07-07;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-07-08;;;;;2. ALTO;;;
Agost;-0.638056;38.436389;2015-07-09;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-07-10;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-07-11;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-07-12;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-07-13;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-07-14;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-07-15;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-07-16;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-07-17;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-07-18;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-07-19;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-07-20;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-07-21;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-07-22;;;;;2. ALTO;;;
Agost;-0.638056;38.436389;2015-07-24;;;;;;1. MUY ALTO;;
Agost;-0.638056;38.436389;2015-07-25;;;;;;1. MUY ALTO;;
Agost;-0.638056;38.436389;2015-07-26;;;;;;1. MUY ALTO;;
Agost;-0.638056;38.436389;2015-07-27;;;;;;1. MUY ALTO;;
Agost;-0.638056;38.436389;2015-07-28;;;;;;1. MUY ALTO;;
Agost;-0.638056;38.436389;2015-07-29;;;;;;1. MUY ALTO;;
Agost;-0.638056;38.436389;2015-07-31;;;;;5. MUY BAJO;;;
Agost;-0.638056;38.436389;2015-08-01;;;;;5. MUY BAJO;;;
Agost;-0.638056;38.436389;2015-08-02;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-08-03;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-08-04;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-08-05;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-08-06;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-08-07;;;;;1. MUY ALTO;;;
Agost;-0.638056;38.436389;2015-08-08;;;;;2. ALTO;;;
Agost;-0.638056;38.436389;2015-08-09;;;;;4. BAJO;;;
Agost;-0.638056;38.436389;2015-08-10;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-08-11;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-08-12;;;;;2. ALTO;;;
Agost;-0.638056;38.436389;2015-08-13;;;;;1. MUY ALTO;;;
Agost;-0.638056;38.436389;2015-08-14;;;;;3. MEDIO;;;
Agost;-0.638056;38.436389;2015-08-21;;;;;;2. ALTO;;
Agost;-0.638056;38.436389;2015-08-22;;;;;;5. MUY BAJO;;
Agost;-0.638056;38.436389;2015-08-24;;;;;;1. MUY ALTO;;
Agost;-0.638056;38.436389;2015-08-25;;;;;;1. MUY ALTO;;
Agost;-0.638056;38.436389;2015-08-26;;;;;;3. MEDIO;;
El Pla;-0.4741688;38.3587396;2015-01-01;5. MUY BAJO;5. MUY BAJO;3. MEDIO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;
El Pla;-0.4741688;38.3587396;2015-01-02;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;1. MUY ALTO;3. MEDIO;;4. BAJO;
El Pla;-0.4741688;38.3587396;2015-01-03;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;1. MUY ALTO;3. MEDIO;;3. MEDIO;
El Pla;-0.4741688;38.3587396;2015-01-04;5. MUY BAJO;3. MEDIO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;
El Pla;-0.4741688;38.3587396;2015-01-05;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;1. MUY ALTO;3. MEDIO;;5. MUY BAJO;
El Pla;-0.4741688;38.3587396;2015-01-06;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;3. MEDIO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-07;5. MUY BAJO;3. MEDIO;1. MUY ALTO;1. MUY ALTO;3. MEDIO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-08;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;1. MUY ALTO;2. ALTO;;4. BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-09;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;1. MUY ALTO;2. ALTO;;4. BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-10;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;1. MUY ALTO;2. ALTO;;3. MEDIO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-11;5. MUY BAJO;3. MEDIO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-12;5. MUY BAJO;2. ALTO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-13;5. MUY BAJO;3. MEDIO;1. MUY ALTO;1. MUY ALTO;3. MEDIO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-14;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;1. MUY ALTO;3. MEDIO;;4. BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-15;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;1. MUY ALTO;2. ALTO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-16;5. MUY BAJO;3. MEDIO;1. MUY ALTO;1. MUY ALTO;2. ALTO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-17;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-18;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-19;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-20;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-21;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-22;5. MUY BAJO;5. MUY BAJO;3. MEDIO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-23;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-24;5. MUY BAJO;2. ALTO;1. MUY ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-25;5. MUY BAJO;5. MUY BAJO;3. MEDIO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-26;5. MUY BAJO;3. MEDIO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-27;5. MUY BAJO;2. ALTO;1. MUY ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-01-28;5. MUY BAJO;3. MEDIO;2. ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-29;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-30;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-01-31;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-01;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-02;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-03;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-04;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-05;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-06;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-07;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-08;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;4. BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-09;5. MUY BAJO;4. BAJO;2. ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-10;5. MUY BAJO;5. MUY BAJO;3. MEDIO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-11;5. MUY BAJO;5. MUY BAJO;3. MEDIO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-12;5. MUY BAJO;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-02-13;5. MUY BAJO;3. MEDIO;1. MUY ALTO;1. MUY ALTO;3. MEDIO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-02-14;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-15;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-16;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-17;5. MUY BAJO;5. MUY BAJO;4. BAJO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-18;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;4. BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-19;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-20;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-21;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-22;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-23;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;4. BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-24;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-25;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-02-26;5. MUY BAJO;5. MUY BAJO;3. MEDIO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-27;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-02-28;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-03-01;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-03-02;5. MUY BAJO;4. BAJO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-03-03;5. MUY BAJO;5. MUY BAJO;3. MEDIO;1. MUY ALTO;3. MEDIO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-03-04;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;4. BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-03-05;5. MUY BAJO;5. MUY BAJO;3. MEDIO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-03-06;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-03-07;5. MUY BAJO;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-03-08;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;4. BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-03-09;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;4. BAJO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-03-10;5. MUY BAJO;5. MUY BAJO;2. ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-03-11;5. MUY BAJO;4. BAJO;1. MUY ALTO;1. MUY ALTO;2. ALTO;;5. MUY BAJO;5. MUY BAJO
El Pla;-0.4741688;38.3587396;2015-03-12;5. MUY BAJO;4. BAJO;1. MUY ALTO;1. MUY ALTO;2. ALTO;;5. MUY BAJO;4. BAJO
El Pla;-0.4741688;38.3587396;2015-03-13;5. MUY BAJO;5. MUY BAJO;3. MEDIO;2. ALTO;3. MEDIO;;5. MUY BAJO;3. MEDIO
El Pla;-0.4741688;38.3587396;2015-03-14;5. MUY BAJO;5. MUY BAJO;3. MEDIO;3. MEDIO;4. BAJO;;5. MUY BAJO;4. BAJO
